codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco,aplicadas_dose_reforco2
2803302,Japaratuba,15882,16482,175,8733,14936,14015,175,8844,650
2803401,Japoatã,11743,12163,135,7617,12446,10409,154,5977,309
2803500,Lagarto,92654,95726,2500,48627,89575,80385,2510,40529,2292
2803609,Laranjeiras,26613,28176,490,13259,25898,22695,502,12916,651
2803708,Macambira,6512,6203,70,4039,6408,5839,70,3396,371
2803807,Malhada dos Bois,3392,3503,40,1663,3071,3069,43,1009,15
2803906,Malhador,11212,11132,120,5891,10826,9602,119,4896,120
2804003,Maruim,15252,14977,165,7371,13603,12026,165,6755,545
2804102,Moita Bonita,10146,10756,125,7160,10349,9630,138,6023,617
2804201,Monte Alegre de Sergipe,13481,13661,135,6217,12750,11446,135,5553,396
2804300,Muribeca,6889,7279,75,3663,6953,6569,75,3447,100
2804409,Neópolis,16129,16198,175,9097,14743,12846,175,6838,314
2804458,Nossa Senhora Aparecida,8043,8302,95,4930,7990,7301,111,3582,171
2804508,Nossa Senhora da Glória,33142,33260,1000,21346,33045,29950,968,15583,1231
2804607,Nossa Senhora das Dores,23777,24689,245,12420,24597,21042,245,9794,856
2804706,Nossa Senhora de Lourdes,5747,6030,60,3723,5924,5356,53,2766,276
2804805,Nossa Senhora do Socorro,148039,151306,4100,76020,154455,136687,4175,69267,4701
2804904,Pacatuba,12599,12899,130,7550,12015,11570,136,6414,541
2805000,Pedra Mole,2848,2820,40,1884,2656,2580,42,1492,156
2805109,Pedrinhas,8819,8802,90,4032,7125,6260,91,3104,187
2805208,Pinhão,6384,6167,65,3645,5572,5271,73,2953,319
2805307,Pirambu,8274,8629,80,4734,8001,7520,80,3655,389
2805406,Poço Redondo,29406,32187,280,11787,27770,24002,280,11360,730
2805505,Poço Verde,22008,22889,210,11059,20176,19119,206,9988,539
2805604,Porto da Folha,24957,24829,265,15202,23919,22724,268,12960,834
2805703,Propriá,25990,29171,255,14485,25132,23027,258,11299,735
2805802,Riachão do Dantas,17490,18300,185,8332,16254,14601,183,7503,158
2805901,Riachuelo,8535,9420,100,4575,8277,7644,100,3500,154
2806008,Ribeirópolis,16494,16142,200,10995,15806,14548,197,8021,642
2806107,Rosário do Catete,9660,10054,105,4891,9037,8057,111,4748,241
2806206,Salgado,17683,17414,200,9919,17048,15016,200,7883,572
2806305,Santa Luzia do Itanhy,12205,12579,120,6848,11899,10973,114,5216,231
2806404,Santana do São Francisco,6147,6078,85,4029,6232,5864,85,2911,53
2806503,Santa Rosa de Lima,4350,4400,35,1893,3621,3430,35,1740,131
2806602,Santo Amaro das Brotas,10382,10477,125,6825,10094,9511,125,5549,423
2806701,São Cristóvão,80478,81502,2385,41129,76850,66325,2384,34808,868
2806800,São Domingos,10005,10021,110,6775,9039,8311,107,4660,482
2806909,São Francisco,3502,3578,40,1761,3017,2840,40,1878,142
2807006,São Miguel do Aleixo,3663,3752,40,2581,3596,3094,54,1714,174
2807105,Simão Dias,36075,34863,1050,21437,35645,31190,1078,16158,986
2807204,Siriri,7758,7270,75,4488,7092,6749,75,3855,333
2807303,Telha,2915,2883,45,1697,2790,2520,46,1327,152
2807402,Tobias Barreto,44884,40110,1160,27655,43312,38141,1187,18911,1189
2807501,Tomar do Geru,11845,11021,135,6715,9763,8239,139,3427,105
2807600,Umbaúba,22384,21550,240,8215,20375,19336,237,7035,333
