codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco,aplicadas_dose_reforco2
2800100,Amparo de São Francisco,2255,2177,30,752,2029,1914,30,717,0
2800209,Aquidabã,19796,18485,210,6214,17751,15841,212,8417,295
2800308,Aracaju,617927,589737,12715,303195,566020,503514,12911,295099,13548
2800407,Arauá,9040,8906,100,4856,9567,8283,102,4284,173
2800506,Areia Branca,16496,16171,185,7201,16409,15283,198,7092,217
2800605,Barra dos Coqueiros,26771,27425,845,15166,27309,23273,967,12084,419
2800670,Boquim,24448,23027,255,11721,21831,20079,252,11394,542
2800704,Brejo Grande,7405,7226,75,2090,7242,6225,75,2526,0
2801009,Campo do Brito,16627,17326,175,6771,15730,13656,175,7471,410
2801108,Canhoba,3666,3713,40,1675,3479,2999,40,1435,0
2801207,Canindé de São Francisco,26334,24179,275,11050,25072,21735,275,9191,220
2801306,Capela,31913,29477,315,12147,32068,27941,357,12020,524
2801405,Carira,19091,19429,195,10209,18400,15903,194,8365,363
2801504,Carmópolis,14082,13700,155,4719,12655,11272,155,4370,133
2801603,Cedro de São João,5215,5119,60,2571,4837,4418,60,2277,96
2801702,Cristinápolis,15769,16009,165,6280,15300,13488,165,4963,35
2801900,Cumbe,3807,3640,45,1632,3557,3253,45,1515,93
2802007,Divina Pastora,4518,4463,50,1879,4100,3951,50,2344,76
2802106,Estância,61018,59331,2500,25293,56296,52076,2510,25590,935
2802205,Feira Nova,5285,5452,55,2661,5097,4472,57,1970,2
2802304,Frei Paulo,13567,13385,150,5393,13549,12488,150,5580,161
2802403,Gararu,10190,10407,120,4625,9930,8901,115,4974,203
2802502,General Maynard,3002,2815,35,1725,2711,2612,35,1728,113
2802601,Gracho Cardoso,5317,5281,65,2958,5635,4983,71,1933,0
2802700,Ilha das Flores,7602,7327,80,3026,7156,6080,80,2975,144
2802809,Indiaroba,15515,15594,145,4973,14679,13733,147,5497,172
2802908,Itabaiana,84026,78409,2400,47405,86760,76039,2519,42815,1514
2803005,Itabaianinha,36845,36527,370,9782,33545,28778,370,10498,166
