codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,422,162,0,0,230,92,0,0
2800209,Aquidabã,2504,1384,0,0,2023,478,0,0
2800308,Aracaju,80740,43770,0,0,84640,18702,0,0
2800407,Arauá,872,602,0,0,944,223,0,0
2800506,Areia Branca,1501,961,0,0,1404,523,0,0
2800605,Barra dos Coqueiros,2565,1455,0,0,2209,459,0,0
2800670,Boquim,2986,1836,0,0,2623,727,0,0
2800704,Brejo Grande,1558,308,0,0,415,103,0,0
2801009,Campo do Brito,1895,1435,0,0,1892,731,0,0
2801108,Canhoba,388,248,0,0,338,97,0,0
2801207,Canindé de São Francisco,1955,1265,0,0,1896,670,0,0
2801306,Capela,3793,1763,0,0,3233,573,0,0
2801405,Carira,2212,1632,0,0,1930,816,0,0
2801504,Carmópolis,901,621,0,0,883,295,0,0
2801603,Cedro de São João,708,458,0,0,705,222,0,0
2801702,Cristinápolis,1447,1037,0,0,1311,474,0,0
2801900,Cumbe,544,314,0,0,539,169,0,0
2802007,Divina Pastora,434,304,0,0,448,194,0,0
2802106,Estância,6608,3688,0,0,7127,1247,0,0
2802205,Feira Nova,513,373,0,0,455,180,0,0
2802304,Frei Paulo,1635,1095,0,0,1616,620,0,0
2802403,Gararu,1033,763,0,0,888,308,0,0
2802502,General Maynard,323,223,0,0,345,143,0,0
2802601,Gracho Cardoso,693,523,0,0,655,223,0,0
2802700,Ilha das Flores,1062,432,0,0,656,189,0,0
2802809,Indiaroba,1312,752,0,0,1139,318,0,0
2802908,Itabaiana,9767,6687,0,0,9326,3226,0,0
2803005,Itabaianinha,3391,2001,0,0,3173,739,0,0
2803104,Itabi,613,463,0,0,563,199,0,0
2803203,Itaporanga d'Ajuda,2696,1776,0,0,2711,795,0,0
2803302,Japaratuba,1710,1270,0,0,1412,582,0,0
2803401,Japoatã,1845,745,0,0,1605,276,0,0
2803500,Lagarto,13330,7275,0,0,11872,2864,0,0
2803609,Laranjeiras,5045,1325,0,0,1914,570,0,0
2803708,Macambira,795,595,0,0,866,290,0,0
2803807,Malhada dos Bois,337,247,0,0,297,87,0,0
2803906,Malhador,1071,771,0,0,989,437,0,0
2804003,Maruim,1211,921,0,0,1209,498,0,0
2804102,Moita Bonita,1405,1065,0,0,1399,554,0,0
2804201,Monte Alegre de Sergipe,1078,798,0,0,1204,446,0,0
2804300,Muribeca,661,421,0,0,668,198,0,0
2804409,Neópolis,1876,1216,0,0,1795,367,0,0
2804458,Nossa Senhora Aparecida,1130,740,0,0,1043,363,0,0
2804508,Nossa Senhora da Glória,3231,2311,0,0,3206,1207,0,0
2804607,Nossa Senhora das Dores,2559,1949,0,0,2279,1029,0,0
2804706,Nossa Senhora de Lourdes,678,448,0,0,653,227,0,0
2804805,Nossa Senhora do Socorro,11256,7545,0,0,11879,3131,0,0
2804904,Pacatuba,1099,679,0,0,1082,300,0,0
2805000,Pedra Mole,319,239,0,0,316,153,0,0
2805109,Pedrinhas,783,493,0,0,760,146,0,0
2805208,Pinhão,731,541,0,0,739,295,0,0
2805307,Pirambu,1046,656,0,0,841,309,0,0
2805406,Poço Redondo,3056,1906,0,0,2747,902,0,0
2805505,Poço Verde,2931,1731,0,0,2376,652,0,0
2805604,Porto da Folha,3027,2097,0,0,3016,1289,0,0
2805703,Propriá,2859,1739,0,0,2862,747,0,0
2805802,Riachão do Dantas,2313,1303,0,0,2108,607,0,0
2805901,Riachuelo,1055,585,0,0,768,311,0,0
2806008,Ribeirópolis,2123,1643,0,0,2066,900,0,0
2806107,Rosário do Catete,824,654,0,0,769,371,0,0
2806206,Salgado,1867,1407,0,0,1837,729,0,0
2806305,Santa Luzia do Itanhy,3736,606,0,0,1292,217,0,0
2806503,Santa Rosa de Lima,522,332,0,0,565,139,0,0
2806404,Santana do São Francisco,453,303,0,0,455,154,0,0
2806602,Santo Amaro das Brotas,1023,773,0,0,1179,354,0,0
2806701,São Cristóvão,6482,3782,0,0,6207,964,0,0
2806800,São Domingos,1106,806,0,0,1082,390,0,0
2806909,São Francisco,349,229,0,0,304,91,0,0
2807006,São Miguel do Aleixo,439,349,0,0,448,182,0,0
2807105,Simão Dias,4550,2580,0,0,4289,982,0,0
2807204,Siriri,953,603,0,0,834,362,0,0
2807303,Telha,309,219,0,0,309,128,0,0
2807402,Tobias Barreto,5388,3258,0,0,5439,1312,0,0
2807501,Tomar do Geru,1066,676,0,0,1042,253,0,0
2807600,Umbaúba,1908,1258,0,0,1888,418,0,0
