codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco,aplicadas_dose_reforco2
2803401,Japoatã,11743,12163,135,8732,12540,10610,154,6687,839
2803500,Lagarto,92654,95726,2500,57808,89713,80894,2510,42432,6173
2803609,Laranjeiras,26613,28176,490,15699,25926,22900,502,13495,1701
2803708,Macambira,6512,6203,70,4559,6416,5890,70,3522,611
2803807,Malhada dos Bois,3392,3503,40,2017,3071,3069,43,1009,15
2803906,Malhador,11212,11132,120,6813,10838,9661,119,4986,657
2804003,Maruim,15252,14977,165,8791,13629,12171,165,7273,1020
2804102,Moita Bonita,10146,10756,125,7922,10370,9784,138,6389,1249
2804201,Monte Alegre de Sergipe,13481,13661,135,7462,12787,11543,135,5847,646
2804300,Muribeca,6889,7279,75,4217,6973,6623,75,3777,469
2804409,Neópolis,16129,16198,175,10497,14776,12949,175,7197,786
2804458,Nossa Senhora Aparecida,8043,8302,95,5564,7994,7331,111,3781,614
2804508,Nossa Senhora da Glória,33142,33260,1000,24476,33099,30157,968,16448,2458
2804607,Nossa Senhora das Dores,23777,24689,245,14636,24634,21176,245,10188,1562
2804706,Nossa Senhora de Lourdes,5747,6030,60,4186,5930,5387,53,2959,523
2804805,Nossa Senhora do Socorro,148039,151306,4100,90243,154861,138098,4175,72509,10013
2804904,Pacatuba,12599,12899,130,8736,12160,11664,136,7051,1306
2805000,Pedra Mole,2848,2820,40,2155,2659,2617,42,1558,313
2805109,Pedrinhas,8819,8802,90,4747,7129,6275,91,3179,388
2805208,Pinhão,6384,6167,65,4133,5632,5338,73,3081,578
2805307,Pirambu,8274,8629,80,5534,8020,7567,80,3833,627
2805406,Poço Redondo,29406,32187,280,14582,27832,24327,280,12015,1223
2805505,Poço Verde,22008,22889,210,12700,20189,19215,206,10436,1480
2805604,Porto da Folha,24957,24829,265,17401,23958,22893,268,14074,1603
2805703,Propriá,25990,29171,255,16946,25186,23172,258,11697,1574
2805802,Riachão do Dantas,17490,18300,185,9757,16327,14725,183,7889,673
2805901,Riachuelo,8535,9420,100,5504,8345,7711,100,3947,182
2806008,Ribeirópolis,16494,16142,200,12365,15811,14582,197,8202,1132
2806107,Rosário do Catete,9660,10054,105,5882,9073,8216,111,4989,620
2806206,Salgado,17683,17414,200,11274,17075,15161,200,8290,1329
2806305,Santa Luzia do Itanhy,12205,12579,120,7957,11922,11074,114,5437,460
2806404,Santana do São Francisco,6147,6078,85,4660,6236,5906,85,3051,269
2806503,Santa Rosa de Lima,4350,4400,35,2271,3621,3468,35,2028,369
2806602,Santo Amaro das Brotas,10382,10477,125,7761,10112,9653,125,6101,993
2806701,São Cristóvão,80478,81502,2385,48009,77071,66972,2384,36446,2257
2806800,São Domingos,10005,10021,110,7578,9056,8334,107,4797,894
2806909,São Francisco,3502,3578,40,2112,3021,2856,40,2029,274
2807006,São Miguel do Aleixo,3663,3752,40,2915,3601,3114,54,1744,217
2807105,Simão Dias,36075,34863,1050,24414,35709,31424,1078,16838,2245
2807204,Siriri,7758,7270,75,5263,7098,6821,75,4083,614
2807303,Telha,2915,2883,45,2001,2802,2532,46,1433,304
2807402,Tobias Barreto,44884,40110,1160,31614,43364,38418,1187,19733,2512
2807501,Tomar do Geru,11845,11021,135,7618,9780,8298,139,3528,249
2807600,Umbaúba,22384,21550,240,10266,20424,19530,237,7764,771
