codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco,aplicadas_dose_reforco2
2800100,Amparo de São Francisco,2255,2257,30,1241,2043,1983,30,881,68
2800209,Aquidabã,19796,19145,210,10369,17858,16621,212,9385,1689
2800308,Aracaju,617927,609877,12715,407233,566020,521272,12911,330301,86153
2800407,Arauá,9040,9226,100,6816,9583,8578,102,4642,695
2800506,Areia Branca,16496,16771,185,10534,16563,15585,198,8294,1007
2800605,Barra dos Coqueiros,26771,28355,845,21075,27640,24376,967,13840,2250
2800670,Boquim,24448,23827,255,15804,21927,20606,252,12451,2631
2800704,Brejo Grande,7405,7556,75,3661,7286,6705,75,2819,227
2801009,Campo do Brito,16627,17856,175,10602,15815,14033,175,8182,1116
2801108,Canhoba,3666,3843,40,2427,3497,3061,40,1617,116
2801207,Canindé de São Francisco,26334,25279,275,16476,25318,22565,275,10477,1026
2801306,Capela,31913,30607,315,18575,32400,28740,357,14617,2475
2801405,Carira,19091,20099,195,13977,18486,16435,194,9248,1479
2801504,Carmópolis,14082,14290,155,7666,12872,11848,155,5364,1004
2801603,Cedro de São João,5215,5299,60,3780,4851,4517,60,2486,461
2801702,Cristinápolis,15769,16699,165,9511,15427,13962,165,5753,416
2801900,Cumbe,3807,3760,45,2420,3567,3350,45,1686,345
2802007,Divina Pastora,4518,4653,50,3200,4114,4075,50,2876,699
2802106,Estância,61018,61421,2500,37658,56788,54027,2510,29260,6241
2802205,Feira Nova,5285,5632,55,3694,5144,4648,57,2134,147
2802304,Frei Paulo,13567,13845,150,8207,13615,12796,150,6049,1096
2802403,Gararu,10190,10757,120,6711,9975,9320,115,5640,687
2802502,General Maynard,3002,2925,35,2402,2697,2641,116,2039,531
2802601,Gracho Cardoso,5317,5461,65,4104,5700,5140,71,3067,507
2802700,Ilha das Flores,7602,7647,80,4603,7224,6411,80,3356,537
2802809,Indiaroba,15515,16284,145,8126,15027,14292,147,6416,667
2802908,Itabaiana,84026,81561,2400,65649,87452,78247,2519,47645,8896
2803005,Itabaianinha,36845,37937,370,17111,33822,29690,370,11932,1257
2803104,Itabi,4604,4695,55,2956,4506,4192,56,2326,501
2803203,Itaporanga d'Ajuda,30646,33237,330,17292,30661,28925,330,15793,1540
2803302,Japaratuba,15882,16482,175,10095,14954,14158,175,9373,1538
2803401,Japoatã,11743,12163,135,8732,12553,10653,154,6819,890
2803500,Lagarto,92654,95726,2500,57808,89730,80923,2510,42637,6843
2803609,Laranjeiras,26613,28176,490,15699,25927,22919,502,13561,1950
2803708,Macambira,6512,6203,70,4559,6422,5897,70,3577,696
2803807,Malhada dos Bois,3392,3503,40,2017,3071,3069,43,1009,15
2803906,Malhador,11212,11132,120,6813,10839,9666,119,5059,831
2804003,Maruim,15252,14977,165,8791,13629,12171,165,7273,1020
2804102,Moita Bonita,10146,10756,125,7922,10370,9786,138,6402,1344
2804201,Monte Alegre de Sergipe,13481,13661,135,7462,12795,11562,135,6000,735
2804300,Muribeca,6889,7279,75,4217,6975,6626,75,3814,509
2804409,Neópolis,16129,16198,175,10497,14779,12955,175,7286,946
2804458,Nossa Senhora Aparecida,8043,8302,95,5564,7994,7331,111,3781,614
2804508,Nossa Senhora da Glória,33142,33260,1000,24476,33099,30161,968,16532,2695
2804607,Nossa Senhora das Dores,23777,24689,245,14636,24634,21176,245,10188,1562
2804706,Nossa Senhora de Lourdes,5747,6030,60,4186,5931,5392,53,2985,590
2804805,Nossa Senhora do Socorro,148039,151306,4100,90243,154917,138317,4175,73239,11311
2804904,Pacatuba,12599,12899,130,8736,12160,11664,136,7064,1327
2805000,Pedra Mole,2848,2820,40,2155,2659,2617,42,1577,338
2805109,Pedrinhas,8819,8802,90,4747,7129,6275,91,3179,388
2805208,Pinhão,6384,6167,65,4133,5632,5338,73,3081,578
2805307,Pirambu,8274,8629,80,5534,8024,7575,80,3961,902
2805406,Poço Redondo,29406,32187,280,14582,27832,24343,280,12077,1346
2805505,Poço Verde,22008,22889,210,12700,20192,19219,206,10476,1572
2805604,Porto da Folha,24957,24829,265,17401,23958,22893,268,14088,1616
2805703,Propriá,25990,29171,255,16946,25197,23191,258,11778,1806
2805802,Riachão do Dantas,17490,18300,185,9757,16331,14744,183,7932,800
2805901,Riachuelo,8535,9420,100,5504,8346,7719,100,3958,364
2806008,Ribeirópolis,16494,16142,200,12365,15811,14582,197,8202,1132
2806107,Rosário do Catete,9660,10054,105,5882,9077,8228,111,5041,762
2806206,Salgado,17683,17414,200,11274,17078,15171,200,8335,1499
2806305,Santa Luzia do Itanhy,12205,12579,120,7957,11937,11122,114,5613,706
2806404,Santana do São Francisco,6147,6078,85,4660,6237,5907,85,3059,289
2806503,Santa Rosa de Lima,4350,4400,35,2271,3621,3470,35,2046,423
2806602,Santo Amaro das Brotas,10382,10477,125,7761,10112,9656,125,6135,1088
2806701,São Cristóvão,80478,81502,2385,48009,77108,67097,2384,37123,3073
2806800,São Domingos,10005,10021,110,7578,9056,8339,107,4877,1130
2806909,São Francisco,3502,3578,40,2112,3021,2856,40,2046,288
2807006,São Miguel do Aleixo,3663,3752,40,2915,3601,3114,54,1744,217
2807105,Simão Dias,36075,34863,1050,24414,35714,31458,1078,16935,2493
2807204,Siriri,7758,7270,75,5263,7099,6824,75,4102,671
2807303,Telha,2915,2883,45,2001,2807,2540,46,1447,332
2807402,Tobias Barreto,44884,40110,1160,31614,43373,38448,1187,19834,2755
2807501,Tomar do Geru,11845,11021,135,7618,9782,8317,139,3567,303
2807600,Umbaúba,22384,21550,240,10266,20431,19563,237,7841,970
