codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1865,1711,30,214,1781,1536,30,164
2800209,Aquidabã,17185,16261,210,2028,15496,11260,212,1236
2800308,Aracaju,541450,516038,12715,77549,507293,426130,12589,53297
2800407,Arauá,7678,7137,100,900,8316,6162,102,498
2800506,Areia Branca,14126,12890,185,1434,14000,11676,198,895
2800605,Barra dos Coqueiros,22931,21771,845,2514,23596,17034,967,1342
2800670,Boquim,21302,19697,255,2953,18873,16015,252,1966
2800704,Brejo Grande,6076,5516,75,506,5858,4067,75,227
2801009,Campo do Brito,14311,13276,175,2219,13568,10259,175,1394
2801108,Canhoba,3130,2887,40,391,3054,2176,40,51
2801207,Canindé de São Francisco,21984,19737,275,1813,20690,14108,275,815
2801306,Capela,26273,23645,315,2834,22781,16655,357,1414
2801405,Carira,16713,15561,195,2361,15975,11795,194,1546
2801504,Carmópolis,11696,10321,155,793,10370,7483,155,535
2801603,Cedro de São João,4558,4201,60,674,4281,3395,60,512
2801702,Cristinápolis,13539,12895,165,1446,12510,8497,165,693
2801900,Cumbe,3251,3004,45,503,3134,2665,45,357
2802007,Divina Pastora,3800,3456,50,438,3446,2832,50,476
2802106,Estância,52712,48599,2500,6419,48538,35655,2510,2928
2802205,Feira Nova,4455,4120,55,553,4029,3204,57,278
2802304,Frei Paulo,11901,10501,150,1498,11779,9406,150,1095
2802403,Gararu,8910,8357,120,1102,8647,6665,115,441
2802502,General Maynard,2514,2323,35,319,2358,1977,35,304
2802601,Gracho Cardoso,4575,4263,65,750,4840,3814,71,535
2802700,Ilha das Flores,6313,5727,80,710,5986,4573,80,527
2802809,Indiaroba,12772,11521,145,1153,12050,8219,147,689
2802908,Itabaiana,72790,66801,2400,10121,73040,59623,2519,5848
2803005,Itabaianinha,31918,29167,370,3475,30192,23714,370,1817
2803104,Itabi,4016,3749,55,623,3857,3303,56,433
2803203,Itaporanga d'Ajuda,26192,24579,330,2647,25745,19398,330,1998
2803302,Japaratuba,13606,12136,175,1557,12865,10906,175,1137
2803401,Japoatã,10075,9228,135,1035,9646,6593,154,273
2803500,Lagarto,82578,76608,2500,12280,80254,64611,2510,6040
2803609,Laranjeiras,22640,20838,490,2018,22948,17747,502,1151
2803708,Macambira,5455,4965,70,900,5547,4584,70,666
2803807,Malhada dos Bois,2803,2801,40,335,2656,1642,43,183
2803906,Malhador,9830,9086,120,1118,9236,7252,119,711
2804003,Maruim,12847,11779,165,1293,11681,8715,165,980
2804102,Moita Bonita,9038,8664,125,1480,8999,7771,138,1125
2804201,Monte Alegre de Sergipe,11362,10637,135,1109,10467,6839,135,514
2804300,Muribeca,5934,5776,75,616,6012,5038,75,369
2804409,Neópolis,14082,13148,175,1716,12502,8869,175,1071
2804458,Nossa Senhora Aparecida,7055,6649,95,1057,6867,5981,111,569
2804508,Nossa Senhora da Glória,28214,25995,1000,3578,27224,22862,968,1699
2804607,Nossa Senhora das Dores,20898,19321,245,2845,21205,15442,245,1810
2804706,Nossa Senhora de Lourdes,4971,4818,60,631,5204,3881,53,328
2804805,Nossa Senhora do Socorro,135049,122120,4100,8722,133244,98109,4175,8582
2804904,Pacatuba,10591,9711,130,1022,10224,7649,136,716
2805000,Pedra Mole,2396,2225,40,336,2278,1960,42,269
2805109,Pedrinhas,7571,7110,90,747,6244,4402,91,146
2805208,Pinhão,5644,4967,65,715,4800,3920,73,607
2805307,Pirambu,6920,6032,80,996,6879,5034,80,532
2805406,Poço Redondo,24435,22070,280,2744,22558,16276,280,1869
2805505,Poço Verde,19352,18343,210,2533,17455,14318,206,1427
2805604,Porto da Folha,21203,19436,265,2544,20330,17067,268,1733
2805703,Propriá,22800,21047,255,2791,22124,18010,258,1451
2805802,Riachão do Dantas,15376,14238,185,1944,14269,10978,183,810
2805901,Riachuelo,7245,6445,100,767,6889,5020,100,472
2806008,Ribeirópolis,14700,13670,200,2162,13714,11257,197,1741
2806107,Rosário do Catete,8136,7582,105,885,7761,6155,111,536
2806206,Salgado,15345,14146,200,2001,14983,11394,200,1213
2806305,Santa Luzia do Itanhy,10320,9735,120,916,10067,7260,114,400
2806404,Santana do São Francisco,5613,5418,85,487,5195,4186,85,412
2806503,Santa Rosa de Lima,3334,3230,35,425,3043,2560,35,375
2806602,Santo Amaro das Brotas,8854,8389,125,1016,8553,6647,125,708
2806701,São Cristóvão,68844,62882,2385,5912,64822,40854,2384,1872
2806800,São Domingos,8729,7987,110,1127,7672,6390,107,945
2806909,São Francisco,2982,2748,40,320,2515,2162,40,263
2807006,São Miguel do Aleixo,3164,3020,40,522,3081,2323,54,247
2807105,Simão Dias,32202,30263,1050,4215,30750,23033,1078,2191
2807204,Siriri,6412,5796,75,822,6063,5120,75,741
2807303,Telha,2493,2303,45,323,2385,1819,46,243
2807402,Tobias Barreto,39736,33578,1160,4928,38086,30793,1187,2850
2807501,Tomar do Geru,10403,9491,135,786,8720,6361,139,464
2807600,Umbaúba,19447,17731,240,1840,17554,12108,237,896
