codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1739,1513,30,100,1690,1275,30,36
2800209,Aquidabã,16105,12529,210,774,15039,8414,212,262
2800308,Aracaju,507892,427898,12715,31745,495919,322369,12589,10544
2800407,Arauá,7180,5985,100,414,7403,4760,102,84
2800506,Areia Branca,13118,10412,185,618,13388,8312,198,143
2800605,Barra dos Coqueiros,21263,16743,845,1110,22503,11305,967,149
2800670,Boquim,19964,14939,255,1207,18194,10366,252,217
2800704,Brejo Grande,5602,4868,75,224,5454,3101,75,61
2801009,Campo do Brito,13405,10510,175,1139,13136,7291,175,490
2801108,Canhoba,2920,2533,40,169,2685,1731,40,32
2801207,Canindé de São Francisco,20094,14349,275,835,19352,9049,275,294
2801306,Capela,25019,20645,315,1118,22090,11121,357,223
2801405,Carira,15561,11985,195,1011,15604,8864,194,448
2801504,Carmópolis,11006,7903,155,385,10174,4581,155,51
2801603,Cedro de São João,4252,3559,60,278,4091,2633,60,199
2801702,Cristinápolis,12489,9763,165,756,11297,4876,165,42
2801900,Cumbe,3053,2596,45,185,3030,2155,45,47
2802007,Divina Pastora,3512,2892,50,216,3290,2192,50,36
2802106,Estância,49591,37679,2500,2501,46490,24153,2510,341
2802205,Feira Nova,4066,3401,55,241,3763,2452,57,49
2802304,Frei Paulo,10796,8791,150,640,11131,7411,150,319
2802403,Gararu,8316,6743,120,484,8284,4966,115,119
2802502,General Maynard,2334,1981,35,145,2305,1615,35,127
2802601,Gracho Cardoso,4311,3609,65,360,4397,2113,71,0
2802700,Ilha das Flores,5839,4905,80,284,5422,3389,80,84
2802809,Indiaroba,11674,8581,145,481,11614,5486,147,90
2802908,Itabaiana,67472,51553,2400,4415,68543,38645,2519,1732
2803005,Itabaianinha,29542,22207,370,1417,28989,15901,370,311
2803104,Itabi,3806,3215,55,269,3696,2407,56,65
2803203,Itaporanga d'Ajuda,24314,20073,330,1081,23703,11827,330,418
2803302,Japaratuba,12982,9622,175,732,12669,7273,175,256
2803401,Japoatã,9277,7316,135,363,9386,5210,154,148
2803500,Lagarto,77280,61462,2500,5116,77902,47081,2510,1511
2803609,Laranjeiras,20870,18786,490,908,22427,14570,502,219
2803708,Macambira,5174,4245,70,456,5224,3710,70,203
2803807,Malhada dos Bois,2605,2347,40,173,2505,1217,43,0
2803906,Malhador,9212,7088,120,482,8744,4747,119,284
2804003,Maruim,11851,8911,165,639,11200,5835,165,208
2804102,Moita Bonita,8546,6882,125,646,8791,6012,138,379
2804201,Monte Alegre de Sergipe,10492,8033,135,491,10038,4952,135,93
2804300,Muribeca,5562,4453,75,244,5882,3199,75,11
2804409,Neópolis,13134,10556,175,678,12014,6027,175,92
2804458,Nossa Senhora Aparecida,6659,5461,95,451,6581,4336,111,132
2804508,Nossa Senhora da Glória,26198,19665,1000,1742,25329,14979,968,278
2804607,Nossa Senhora das Dores,19506,14599,245,1375,19471,10707,245,248
2804706,Nossa Senhora de Lourdes,4659,3988,60,259,4838,2827,53,83
2804805,Nossa Senhora do Socorro,128245,97670,4100,4444,128668,58774,4175,1862
2804904,Pacatuba,9793,7281,130,380,9710,5859,136,192
2805000,Pedra Mole,2252,1899,40,173,2160,1604,42,96
2805109,Pedrinhas,7067,5676,90,291,6029,3329,91,0
2805208,Pinhão,4951,4133,65,277,4685,3002,73,103
2805307,Pirambu,6380,5226,80,521,6377,3837,80,193
2805406,Poço Redondo,22365,16034,280,1058,21896,10419,280,488
2805505,Poço Verde,18224,14431,210,871,16972,10200,206,189
2805604,Porto da Folha,19679,14670,265,1134,19052,11150,268,573
2805703,Propriá,21264,17225,255,1165,21329,13419,258,558
2805802,Riachão do Dantas,14380,10938,185,822,13656,8225,183,196
2805901,Riachuelo,6849,5911,100,365,6575,4046,100,136
2806008,Ribeirópolis,13830,11186,200,968,13501,8371,197,652
2806107,Rosário do Catete,7716,6736,105,441,7408,4669,111,167
2806206,Salgado,14379,11266,200,903,14484,8261,200,218
2806305,Santa Luzia do Itanhy,9510,8745,120,358,9605,6255,114,91
2806404,Santana do São Francisco,5181,3090,85,205,4938,2811,85,104
2806503,Santa Rosa de Lima,2854,3207,35,179,2914,1898,35,94
2806602,Santo Amaro das Brotas,8434,6896,125,512,8270,4831,125,204
2806701,São Cristóvão,63900,52748,2385,2018,59764,22535,2384,0
2806800,São Domingos,8189,6440,110,449,7118,4562,107,121
2806909,São Francisco,2784,2292,40,128,2469,1476,40,71
2807006,São Miguel do Aleixo,2972,2558,40,270,2950,1928,54,103
2807105,Simão Dias,30228,25307,1050,1719,29117,16481,1078,315
2807204,Siriri,5908,4974,75,354,5606,3774,75,282
2807303,Telha,2331,1955,45,161,2246,1389,46,23
2807402,Tobias Barreto,37078,27950,1160,2036,37176,21906,1187,489
2807501,Tomar do Geru,9965,7589,135,402,8222,4815,139,28
2807600,Umbaúba,18013,13981,240,802,17000,8775,237,125
