codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco,aplicadas_dose_reforco2
2800100,Amparo de São Francisco,2255,2137,30,722,2019,1854,30,677,0
2800209,Aquidabã,19796,18155,210,5809,17624,15336,212,7421,3
2800308,Aracaju,617927,578847,12715,288150,566020,498269,12589,266657,480
2800407,Arauá,9040,8746,100,4706,9553,8073,102,3988,0
2800506,Areia Branca,16496,15871,185,6946,16282,14922,198,5916,0
2800605,Barra dos Coqueiros,26771,26945,845,14816,27119,22541,967,10762,0
2800670,Boquim,24448,22617,255,11231,21779,19729,252,10702,23
2800704,Brejo Grande,7405,7056,75,1985,7207,6005,75,2004,0
2801009,Campo do Brito,16627,17056,175,6426,15651,13326,175,6893,0
2801108,Canhoba,3666,3643,40,1600,3474,2823,40,1259,0
2801207,Canindé de São Francisco,26334,23619,275,10755,24918,21062,275,8011,0
2801306,Capela,31913,28887,315,11672,31909,27195,357,10753,0
2801405,Carira,19091,18949,195,9799,18308,15413,194,7843,0
2801504,Carmópolis,14082,13400,155,4604,12590,11007,155,3787,0
2801603,Cedro de São João,5215,5069,60,2456,4821,4330,60,2131,12
2801702,Cristinápolis,15769,15689,165,6050,15150,13000,165,4348,0
2801900,Cumbe,3807,3590,45,1552,3550,3176,45,1409,0
2802007,Divina Pastora,4518,4373,50,1819,4092,3869,50,2214,0
2802106,Estância,61018,58241,2500,24278,55853,49758,2510,22070,0
2802205,Feira Nova,5285,5362,55,2576,5080,4375,57,1817,0
2802304,Frei Paulo,13567,13145,150,5138,13482,12192,150,4893,0
2802403,Gararu,10190,10227,120,4125,9897,8607,115,4510,0
2802502,General Maynard,3002,2755,35,1680,2701,2560,35,1415,0
2802601,Gracho Cardoso,5317,5191,65,2828,5633,4883,71,1933,0
2802700,Ilha das Flores,7602,7167,80,2891,7094,5905,80,2694,1
2802809,Indiaroba,15515,14874,145,4763,14467,13317,147,4992,0
2802908,Itabaiana,84026,76959,2400,45910,86201,74225,2519,39977,0
2803005,Itabaianinha,36845,35197,370,9197,33379,28282,370,9855,4
2803104,Itabi,4604,4495,55,1888,4463,3955,56,1888,0
