codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1921,1741,30,292,1844,1687,30,254
2800209,Aquidabã,17325,16261,210,2238,15829,13966,212,3107
2800308,Aracaju,557920,524024,12715,134305,517258,467285,12589,110230
2800407,Arauá,7886,7443,100,1198,8495,7253,102,1603
2800506,Areia Branca,14516,13118,185,1967,14819,13583,198,2639
2800605,Barra dos Coqueiros,23581,23169,845,6162,24267,20420,967,4424
2800670,Boquim,21808,20039,255,3832,19420,17688,252,4453
2800704,Brejo Grande,6278,5618,75,905,6129,4761,75,671
2801009,Campo do Brito,14667,13534,175,3450,14033,12018,175,2919
2801108,Canhoba,3160,2887,40,539,3127,2477,40,322
2801207,Canindé de São Francisco,22724,20675,275,4356,21752,18808,275,3088
2801306,Capela,27689,24077,315,3821,25808,21628,357,4523
2801405,Carira,16853,15561,195,3276,16349,13910,194,3654
2801504,Carmópolis,12098,10321,155,1206,10651,8802,155,1525
2801603,Cedro de São João,4598,4201,60,734,4351,3959,60,1098
2801702,Cristinápolis,13669,12895,165,1905,13115,11361,165,1760
2801900,Cumbe,3325,3052,45,698,3204,2996,45,763
2802007,Divina Pastora,3840,3624,50,866,3507,3324,50,1166
2802106,Estância,54128,48599,2500,10449,49853,44033,2510,6110
2802205,Feira Nova,4495,4228,55,908,4345,3765,57,689
2802304,Frei Paulo,12001,10501,150,2110,12234,10349,150,2518
2802403,Gararu,8980,8357,120,1546,8910,7891,115,1400
2802502,General Maynard,2582,2425,35,606,2383,2295,35,717
2802601,Gracho Cardoso,4677,4341,65,971,5030,4370,71,846
2802700,Ilha das Flores,6509,5835,80,1144,6257,5068,80,1139
2802809,Indiaroba,13221,11749,145,1580,12380,10971,147,1834
2802908,Itabaiana,74758,69549,2400,16469,77613,67356,2519,12729
2803005,Itabaianinha,32218,29167,370,3845,31175,26917,370,3728
2803104,Itabi,4100,3803,55,1032,3967,3561,56,765
2803203,Itaporanga d'Ajuda,26936,24579,330,2977,26851,24042,330,3770
2803302,Japaratuba,14040,12982,175,2595,13056,12121,175,1693
2803401,Japoatã,10175,9228,135,1506,9944,7537,154,674
2803500,Lagarto,83208,76608,2500,18134,82599,73069,2510,12054
2803609,Laranjeiras,23324,21486,490,4938,23324,19895,502,2020
2803708,Macambira,5775,5085,70,1534,5736,5071,70,1072
2803807,Malhada dos Bois,2887,2801,40,519,2720,2209,43,278
2803906,Malhador,9910,9086,120,2276,9611,8280,119,1623
2804003,Maruim,13247,12117,165,1758,11849,10188,165,1414
2804102,Moita Bonita,9098,8844,125,2247,9343,8478,138,2349
2804201,Monte Alegre de Sergipe,11706,10853,135,1514,11025,9187,135,1207
2804300,Muribeca,6086,5953,75,1093,6092,5648,75,741
2804409,Neópolis,14202,13148,175,1891,12816,10979,175,1753
2804458,Nossa Senhora Aparecida,7213,6793,95,1848,7001,6605,111,1077
2804508,Nossa Senhora da Glória,29002,25995,1000,6338,28845,25590,968,4186
2804607,Nossa Senhora das Dores,21068,19321,245,4446,22099,18828,245,3432
2804706,Nossa Senhora de Lourdes,5011,4932,60,1027,5305,4749,53,663
2804805,Nossa Senhora do Socorro,139869,127562,4100,19302,136264,118320,4175,12571
2804904,Pacatuba,10907,10423,130,2112,10364,9573,136,1600
2805000,Pedra Mole,2458,2314,40,681,2316,2186,42,513
2805109,Pedrinhas,7769,7110,90,1041,6416,5628,91,662
2805208,Pinhão,5684,4967,65,1020,4906,4646,73,942
2805307,Pirambu,7134,6486,80,2005,7082,6402,80,1124
2805406,Poço Redondo,25263,22514,280,3588,23582,19128,280,2431
2805505,Poço Verde,19798,18727,210,3361,17700,16262,206,2608
2805604,Porto da Folha,21817,19994,265,5255,20946,19808,268,2822
2805703,Propriá,22990,21047,255,3046,22585,19801,258,2951
2805802,Riachão do Dantas,15496,14238,185,2129,14676,12834,183,1826
2805901,Riachuelo,7315,6445,100,1317,7078,5777,100,850
2806008,Ribeirópolis,14800,13988,200,3352,14167,12700,197,2230
2806107,Rosário do Catete,8390,7582,105,1170,7945,7049,111,903
2806206,Salgado,15723,14146,200,3095,15233,13367,200,2069
2806305,Santa Luzia do Itanhy,10430,9735,120,1384,10303,8975,114,861
2806404,Santana do São Francisco,5643,5418,85,738,5289,4628,85,661
2806503,Santa Rosa de Lima,3394,3230,35,510,3126,2903,35,566
2806602,Santo Amaro das Brotas,8944,8623,125,1999,8692,8164,125,1337
2806701,São Cristóvão,69444,64688,2385,12761,69313,56095,2384,7084
2806800,São Domingos,8799,7987,110,1513,7959,7123,107,1246
2806909,São Francisco,3056,2790,40,444,2529,2341,40,343
2807006,São Miguel do Aleixo,3238,3068,40,658,3155,2640,54,363
2807105,Simão Dias,32432,30263,1050,8445,31930,27017,1078,4153
2807204,Siriri,6620,5796,75,1323,6209,5817,75,953
2807303,Telha,2513,2303,45,368,2459,2101,46,415
2807402,Tobias Barreto,40056,33578,1160,6088,39168,34650,1187,5710
2807501,Tomar do Geru,10483,9491,135,1275,8932,7491,139,835
2807600,Umbaúba,19627,17731,240,2080,18143,15542,237,1573
