codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco,aplicadas_dose_reforco2
2804409,Neópolis,16129,15628,175,7075,14659,12557,175,6473,125
2804458,Nossa Senhora Aparecida,8043,8072,95,3892,7984,7180,111,3454,64
2804508,Nossa Senhora da Glória,33142,32062,1000,14498,32781,29154,968,14051,513
2804607,Nossa Senhora das Dores,23777,23869,245,9553,24509,20648,245,9252,176
2804706,Nossa Senhora de Lourdes,5747,5830,60,2955,5905,5204,53,2579,193
2804805,Nossa Senhora do Socorro,148039,147316,4100,54462,153268,132420,4175,63496,373
2804904,Pacatuba,12599,12399,130,6208,11962,11056,136,5925,287
2805000,Pedra Mole,2848,2720,40,1476,2646,2497,42,1445,81
2805109,Pedrinhas,8819,8492,90,2987,7096,6117,91,2896,90
2805208,Pinhão,6384,5967,65,2870,5559,5164,73,2815,180
2805307,Pirambu,8274,8299,80,3821,7959,7344,80,3385,198
2805406,Poço Redondo,29406,30927,280,8370,27425,22853,280,10242,223
2805505,Poço Verde,22008,22219,210,8299,20110,18642,206,9559,185
2805604,Porto da Folha,24957,23869,265,12147,23833,22261,268,12450,532
2805703,Propriá,25990,27889,255,11174,25013,22475,258,10772,348
2805802,Riachão do Dantas,17490,17700,185,6132,16167,14136,183,7084,44
2805901,Riachuelo,8535,9060,100,3605,8089,6853,100,3343,66
2806008,Ribeirópolis,16494,15642,200,8813,15781,14339,197,7743,356
2806107,Rosário do Catete,9660,9514,105,3907,8947,7785,111,4480,100
2806206,Salgado,17683,16824,200,7741,16961,14471,200,7233,208
2806305,Santa Luzia do Itanhy,12205,12049,120,5226,11819,10515,114,4805,101
2806404,Santana do São Francisco,6147,5948,85,2612,6227,5811,85,2873,14
2806503,Santa Rosa de Lima,4350,4130,35,2014,3606,3332,35,1666,79
2806602,Santo Amaro das Brotas,10382,10047,125,5578,10069,9349,125,5210,237
2806701,São Cristóvão,80478,78712,2385,35456,76389,64382,2384,32332,275
2806800,São Domingos,10005,9661,110,4366,9019,8249,107,4358,198
2806909,São Francisco,3502,3458,40,1375,3006,2771,40,1771,66
2807006,São Miguel do Aleixo,3663,3632,40,2119,3580,3034,54,1630,0
2807105,Simão Dias,36075,33743,1050,16701,35488,30594,1078,14723,384
2807204,Siriri,7758,6940,75,3546,7075,6634,75,3710,170
2807303,Telha,2915,2783,45,1366,2782,2418,46,1244,100
2807402,Tobias Barreto,44884,38670,1160,19079,43024,37403,1187,17781,231
2807501,Tomar do Geru,11845,10641,135,5442,9715,8073,139,3124,9
2807600,Umbaúba,22384,20618,240,5783,20117,17823,237,5695,59
