codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,2191,1897,30,362,1993,1770,30,365
2800209,Aquidabã,19259,16525,210,2948,17095,14593,212,5433
2800308,Aracaju,603350,544967,12715,205884,533709,476443,12589,207422
2800407,Arauá,8786,7996,100,3378,9340,7564,102,2675
2800506,Areia Branca,16006,14671,185,4595,15938,14086,198,4069
2800605,Barra dos Coqueiros,25901,24665,845,10465,26005,21342,967,7340
2800670,Boquim,23788,21017,255,7628,21031,18122,252,6822
2800704,Brejo Grande,7138,6296,75,1475,6923,5331,75,1545
2801009,Campo do Brito,16027,15592,175,4732,15141,12440,175,5060
2801108,Canhoba,3520,3243,40,1195,3268,2547,40,832
2801207,Canindé de São Francisco,25424,22093,275,8029,23933,19689,275,5204
2801306,Capela,30489,26627,315,6415,31420,25615,357,7743
2801405,Carira,18533,17359,195,7089,17666,14284,194,5373
2801504,Carmópolis,13598,12153,155,2354,12024,10171,155,2586
2801603,Cedro de São João,5068,4879,60,1423,4692,4047,60,1744
2801702,Cristinápolis,15249,14409,165,4431,14495,11990,165,3058
2801900,Cumbe,3675,3280,45,1181,3481,3035,45,1128
2802007,Divina Pastora,4370,3893,50,1344,3901,3360,50,1540
2802106,Estância,59278,54091,2500,18075,54430,46342,2510,16858
2802205,Feira Nova,4995,4752,55,2229,4944,3913,57,1326
2802304,Frei Paulo,13191,12175,150,3539,13126,10891,150,3861
2802403,Gararu,9900,9477,120,3351,9478,8075,115,2833
2802502,General Maynard,2922,2485,35,770,2671,2327,35,1215
2802601,Gracho Cardoso,5177,4711,65,2355,5532,4536,71,1399
2802700,Ilha das Flores,7349,6267,80,1144,6790,5400,80,1781
2802809,Indiaroba,14951,13474,145,3139,13874,11739,147,3184
2802908,Itabaiana,81578,75995,2400,31139,83949,70149,2519,28775
2803005,Itabaianinha,35678,33229,370,4610,32736,27676,370,7882
2803104,Itabi,4500,4155,55,1589,4343,3670,56,1410
2803203,Itaporanga d'Ajuda,29716,28357,330,7039,29549,25765,330,7769
2803302,Japaratuba,15430,14426,175,4726,14352,12442,175,5747
2803401,Japoatã,11365,10715,135,2768,11567,8113,154,2526
2803500,Lagarto,90198,85646,2500,26257,87227,74536,2510,26053
2803609,Laranjeiras,25784,24676,490,6346,25172,20512,502,9303
2803708,Macambira,6345,5423,70,2189,6233,5259,70,2294
2803807,Malhada dos Bois,3287,2963,40,748,2769,2241,43,439
2803906,Malhador,10900,9742,120,3668,10552,8597,119,3164
2804003,Maruim,24220,12837,165,4100,13115,10634,165,4280
2804102,Moita Bonita,9898,9546,125,4065,9670,8646,138,3641
2804201,Monte Alegre de Sergipe,13046,11771,135,3508,11864,9720,135,2890
2804300,Muribeca,6706,6217,75,1443,6728,5767,75,1584
2804409,Neópolis,15652,14148,175,4291,13820,11298,175,4183
2804458,Nossa Senhora Aparecida,7853,7342,95,3198,7451,6655,111,2423
2804508,Nossa Senhora da Glória,31732,29042,1204,10480,30884,26902,968,7525
2804607,Nossa Senhora das Dores,32945,21809,245,6716,23558,19544,245,6552
2804706,Nossa Senhora de Lourdes,5581,5250,60,2189,5748,4899,53,1840
2804805,Nossa Senhora do Socorro,142789,142536,4100,31503,144686,122304,4175,36250
2804904,Pacatuba,12187,10999,130,4167,11329,9942,136,3732
2805000,Pedra Mole,2768,2410,40,1118,2592,2256,42,1074
2805109,Pedrinhas,8569,7692,90,2105,6913,5729,91,1834
2805208,Pinhão,6224,5427,65,1929,5373,4765,73,1993
2805307,Pirambu,8004,7419,80,2860,7751,6595,80,2582
2805406,Poço Redondo,28363,26963,280,5538,25783,20390,280,6391
2805505,Poço Verde,21458,20335,210,6030,18915,17090,206,5709
2805604,Porto da Folha,24354,21459,265,9133,22972,20246,268,7316
2805703,Propriá,25250,23909,255,6804,24162,20271,258,7226
2805802,Riachão do Dantas,16996,16180,185,4199,15311,13011,183,3358
2805901,Riachuelo,8135,7838,100,2718,7784,6194,100,2104
2806008,Ribeirópolis,16080,14342,200,6576,15460,13021,197,5566
2806107,Rosário do Catete,9350,8524,105,2325,8576,7298,111,2635
2806206,Salgado,17203,15634,200,5935,16326,13567,200,4547
2806305,Santa Luzia do Itanhy,11770,10689,120,4295,11335,9473,114,3214
2806404,Santana do São Francisco,6083,5418,85,1258,5951,4873,85,1549
2806503,Santa Rosa de Lima,4084,3380,35,1434,3549,3003,35,1287
2806602,Santo Amaro das Brotas,10034,8947,125,4307,9864,8741,125,3375
2806701,São Cristóvão,76294,72128,2385,23603,70457,57927,2384,15487
2806800,São Domingos,9609,8741,110,2598,8719,7464,107,3000
2806909,São Francisco,3416,2958,40,1074,2751,2400,40,959
2807006,São Miguel do Aleixo,3578,3200,40,1284,3335,2725,54,788
2807105,Simão Dias,35152,30983,1050,11542,34082,28229,1078,9233
2807204,Siriri,7490,6060,75,2607,6852,5963,75,2375
2807303,Telha,2833,2393,45,979,2680,2144,46,846
2807402,Tobias Barreto,43656,35764,1160,9470,41359,35460,1187,12842
2807501,Tomar do Geru,11393,9725,135,4141,9323,7682,139,2118
2807600,Umbaúba,21697,18043,240,3646,19408,15930,237,3454
