codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,2255,1917,30,652,2008,1813,30,517
2800209,Aquidabã,19796,16955,210,5214,17474,14919,212,6444
2800308,Aracaju,617927,548267,12715,257766,539814,480165,12589,238376
2800407,Arauá,9040,8056,100,4426,9533,7675,102,3385
2800506,Areia Branca,16496,14781,185,6421,16133,14340,198,4574
2800605,Barra dos Coqueiros,26671,24845,845,12961,26784,21849,967,9032
2800670,Boquim,24448,21167,255,8378,21502,18709,252,8547
2800704,Brejo Grande,7405,6416,75,1745,7051,5697,75,1882
2801009,Campo do Brito,16467,15906,175,5516,15529,12729,175,6026
2801108,Canhoba,3666,3333,40,1480,3367,2737,40,1123
2801207,Canindé de São Francisco,26334,21649,275,9905,24570,19927,275,6386
2801306,Capela,31913,26847,315,10712,31721,26026,357,9087
2801405,Carira,19091,17709,195,9179,18128,14746,194,6844
2801504,Carmópolis,14082,12300,155,4129,12426,10618,155,3322
2801603,Cedro de São João,5215,4679,60,2286,4791,4118,60,1955
2801702,Cristinápolis,15769,14529,165,5545,14899,12416,165,3689
2801900,Cumbe,3807,3320,45,1437,3533,3082,45,1278
2802007,Divina Pastora,4518,3973,50,1669,3994,3476,50,1875
2802106,Estância,61018,54501,2500,22343,55240,47092,2510,18670
2802205,Feira Nova,5285,4992,55,2416,4982,4219,57,1552
2802304,Frei Paulo,13567,12265,150,4703,13314,11839,150,4296
2802403,Gararu,10190,9547,120,3800,9834,8250,115,3666
2802502,General Maynard,3002,2505,35,1138,2679,2455,35,1316
2802601,Gracho Cardoso,5317,4751,65,2543,5604,4702,71,1570
2802700,Ilha das Flores,7602,6477,80,2501,6922,5543,80,2161
2802809,Indiaroba,15515,13604,145,4253,14315,12580,147,4149
2802908,Itabaiana,84026,71567,2400,43245,85406,71418,2519,34822
2803005,Itabaianinha,36845,32677,370,8022,33039,27928,370,8864
2803104,Itabi,4604,4185,55,1748,4390,3796,56,1640
2803203,Itaporanga d'Ajuda,30646,29497,330,9727,30069,26236,330,9078
2803302,Japaratuba,15882,14536,175,5888,14597,12559,175,6587
2803401,Japoatã,11743,10583,135,5024,11789,8412,154,3352
2803500,Lagarto,92654,86106,2500,32697,88452,75399,2510,31088
2803609,Laranjeiras,26613,24866,490,9478,25507,20959,502,10539
2803708,Macambira,6512,5463,70,2855,6324,5353,70,2727
2803807,Malhada dos Bois,3392,2993,40,1139,3048,2963,43,646
2803906,Malhador,11212,9822,120,4025,10709,8845,119,3686
2804003,Maruim,15252,12957,165,5081,13344,10791,165,4939
2804102,Moita Bonita,10146,9606,125,5846,10198,8736,138,4607
2804201,Monte Alegre de Sergipe,13481,11871,135,4145,12355,10174,135,3685
2804300,Muribeca,6889,6267,75,2152,6852,6019,75,2251
2804409,Neópolis,16129,14258,175,6235,14333,11658,175,4942
2804458,Nossa Senhora Aparecida,8043,7392,95,3462,7583,6748,111,2839
2804508,Nossa Senhora da Glória,33142,29462,1000,12908,32049,27312,968,9683
2804607,Nossa Senhora das Dores,23777,21969,245,8358,24097,19840,245,7621
2804706,Nossa Senhora de Lourdes,5747,5290,60,2660,5823,4962,53,2091
2804805,Nossa Senhora do Socorro,148039,143706,4100,47787,149042,125319,4175,45561
2804904,Pacatuba,12599,11099,130,5608,11819,10294,136,4853
2805000,Pedra Mole,2848,2430,40,1331,2618,2377,42,1192
2805109,Pedrinhas,8819,7752,90,2557,7004,5851,91,2179
2805208,Pinhão,6384,5467,65,2555,5531,4958,73,2469
2805307,Pirambu,8274,7489,80,3446,7787,7003,80,2684
2805406,Poço Redondo,29406,27203,280,6940,26712,21032,280,7975
2805505,Poço Verde,22008,20567,210,7134,19887,17881,206,7452
2805604,Porto da Folha,24957,21639,265,10927,23515,20575,268,9334
2805703,Propriá,25990,25749,255,9904,24558,20601,258,8645
2805802,Riachão do Dantas,17490,16300,185,5023,15884,13472,183,5443
2805901,Riachuelo,8535,8200,100,3200,7902,6334,100,2561
2806008,Ribeirópolis,16494,14442,200,7913,15617,13536,197,6350
2806107,Rosário do Catete,9660,8594,105,3487,8817,7464,111,3484
2806206,Salgado,17683,15444,200,6841,16743,13730,200,5646
2806305,Santa Luzia do Itanhy,12205,10789,120,4671,11510,9667,114,3783
2806404,Santana do São Francisco,6147,5448,85,2092,6077,5023,85,2137
2806503,Santa Rosa de Lima,4350,3440,35,1829,3588,3101,35,1441
2806602,Santo Amaro das Brotas,10382,9027,125,5058,9993,8959,125,4157
2806701,São Cristóvão,78642,72668,2385,30733,75438,60312,2384,24047
2806800,São Domingos,10005,8811,110,3556,8807,7552,107,3386
2806909,São Francisco,3502,3138,40,1210,2751,2400,40,959
2807006,São Miguel do Aleixo,3663,3322,40,1934,3455,2775,54,1180
2807105,Simão Dias,36075,31193,1050,14746,35045,29296,1078,11242
2807204,Siriri,7758,6130,75,3161,6969,6052,75,2779
2807303,Telha,2915,2473,45,1226,2757,2227,46,1064
2807402,Tobias Barreto,44884,35240,1160,16629,41857,35851,1187,14870
2807501,Tomar do Geru,11845,9571,135,4882,9533,7781,139,2503
2807600,Umbaúba,22384,18668,240,4753,19819,16182,237,4452
