codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,2161,1897,30,292,1955,1762,30,282
2800209,Aquidabã,19059,16525,210,2948,16861,14475,212,4929
2800308,Aracaju,603350,544967,12715,177355,528411,474491,12589,194611
2800407,Arauá,8786,7996,100,3378,9089,7496,102,2553
2800506,Areia Branca,16006,14671,185,3792,15753,14037,198,3887
2800605,Barra dos Coqueiros,25901,24665,845,9141,25477,21116,967,6653
2800670,Boquim,23788,21017,255,6470,20831,17993,252,6203
2800704,Brejo Grande,7038,6296,75,1475,6831,5229,75,1448
2801009,Campo do Brito,16027,15238,175,3950,14649,12360,175,4276
2801108,Canhoba,3520,3159,40,1195,3268,2529,40,711
2801207,Canindé de São Francisco,25424,22093,275,6730,22972,19367,275,5204
2801306,Capela,30149,26627,315,6415,30906,25496,357,7038
2801405,Carira,18533,17359,195,6135,17426,14209,194,5210
2801504,Carmópolis,13598,12153,155,2354,11912,10100,155,2507
2801603,Cedro de São João,5008,4639,60,1423,4656,4038,60,1648
2801702,Cristinápolis,15249,14055,165,3659,14313,11925,165,2834
2801900,Cumbe,3675,3280,45,1014,3427,3029,45,1044
2802007,Divina Pastora,4370,3893,50,1120,3806,3360,50,1540
2802106,Estância,59278,54091,2500,15087,53545,45909,2510,15799
2802205,Feira Nova,4995,4500,55,1984,4865,3892,57,1229
2802304,Frei Paulo,13191,11875,150,2866,12985,10803,150,3589
2802403,Gararu,9800,9177,120,2856,9256,8056,115,2683
2802502,General Maynard,2892,2485,35,660,2645,2325,35,1159
2802601,Gracho Cardoso,5177,4621,65,2105,5369,4513,71,846
2802700,Ilha das Flores,7249,6267,80,1144,6675,5339,80,1574
2802809,Indiaroba,14951,13474,145,2362,13705,11691,147,3009
2802908,Itabaiana,81578,75995,2400,27019,83108,69741,2519,26256
2803005,Itabaianinha,35678,33229,370,4610,32396,27550,370,7330
2803104,Itabi,4500,4155,55,1380,4286,3640,56,1354
2803203,Itaporanga d'Ajuda,29376,27847,330,7039,29024,25488,330,6840
2803302,Japaratuba,15260,14306,175,3913,13967,12381,175,5332
2803401,Japoatã,11225,10493,135,2768,11343,8048,154,1881
2803500,Lagarto,90198,85646,2500,21746,86237,74237,2510,23892
2803609,Laranjeiras,25484,24676,490,6346,24869,20373,502,8431
2803708,Macambira,6345,5387,70,1892,6118,5197,70,2236
2803807,Malhada dos Bois,3247,2963,40,748,2769,2241,43,439
2803906,Malhador,10900,9742,120,3126,10370,8438,119,2896
2804003,Maruim,24220,12483,165,3360,12913,10549,165,3817
2804102,Moita Bonita,9898,9012,125,3575,9670,8646,138,3641
2804201,Monte Alegre de Sergipe,13046,11771,135,2856,11633,9607,135,2690
2804300,Muribeca,6636,6079,75,1443,6595,5753,75,1414
2804409,Neópolis,15652,14148,175,4291,13638,11253,175,3845
2804458,Nossa Senhora Aparecida,7783,7192,95,2818,7344,6655,111,2243
2804508,Nossa Senhora da Glória,31732,29042,1000,8884,30140,26902,968,7450
2804607,Nossa Senhora das Dores,32945,21605,245,6716,23183,19399,245,6052
2804706,Nossa Senhora de Lourdes,5521,5148,60,2189,5533,4831,53,1650
2804805,Nossa Senhora do Socorro,141089,141366,4100,31503,143011,121479,4175,33331
2804904,Pacatuba,12037,10699,130,4167,11258,9876,136,3732
2805000,Pedra Mole,2768,2410,40,977,2553,2254,42,1034
2805109,Pedrinhas,8569,7692,90,1693,6877,5710,91,1683
2805208,Pinhão,6224,5367,65,1642,5325,4765,73,1888
2805307,Pirambu,7904,7419,80,2459,7697,6482,80,2321
2805406,Poço Redondo,28363,26261,280,5538,25286,20103,280,5880
2805505,Poço Verde,21458,20275,210,5003,18613,16668,206,5089
2805604,Porto da Folha,24167,21459,265,7903,22593,20204,268,6974
2805703,Propriá,25000,23575,255,6804,23777,20148,258,6129
2805802,Riachão do Dantas,16996,15580,185,3349,15311,13011,183,3358
2805901,Riachuelo,8135,7728,100,2718,7600,6018,100,1950
2806008,Ribeirópolis,16080,14288,200,5768,15261,12941,197,4971
2806107,Rosário do Catete,9250,8404,105,2325,8471,7247,111,2261
2806206,Salgado,17203,15334,200,5069,15996,13559,200,4193
2806305,Santa Luzia do Itanhy,11770,10587,120,3690,10961,9408,114,2905
2806404,Santana do São Francisco,6003,5418,85,1258,5838,4769,85,1408
2806503,Santa Rosa de Lima,4084,3380,35,1262,3457,2976,35,1203
2806602,Santo Amaro das Brotas,10034,8947,125,3791,9818,8670,125,3360
2806701,São Cristóvão,76294,72128,2385,19697,69597,57438,2384,13829
2806800,São Domingos,9609,8561,110,2113,8456,7350,107,2566
2806909,São Francisco,3376,2856,40,924,2713,2395,40,875
2807006,São Miguel do Aleixo,3538,3200,40,1284,3232,2689,54,678
2807105,Simão Dias,35152,30983,1050,9795,33710,27981,1078,8537
2807204,Siriri,7490,6060,75,2221,6779,5945,75,2237
2807303,Telha,2803,2357,45,979,2637,2139,46,800
2807402,Tobias Barreto,43656,34960,1160,9470,41057,35291,1187,11624
2807501,Tomar do Geru,11393,9725,135,4141,9202,7651,139,1906
2807600,Umbaúba,21447,18043,240,2545,19084,15821,237,3044
