codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco,aplicadas_dose_reforco2
2800100,Amparo de São Francisco,2255,2257,30,1004,2037,1961,30,783,16
2800209,Aquidabã,19796,19145,210,8706,17813,16260,212,8933,590
2800308,Aracaju,617927,609877,12715,353109,566020,515326,12911,310628,21671
2800407,Arauá,9040,9226,100,6061,9583,8534,102,4418,414
2800506,Areia Branca,16496,16771,185,9106,16477,15416,198,7875,332
2800605,Barra dos Coqueiros,26771,28355,845,18724,27540,24004,967,12960,688
2800670,Boquim,24448,23827,255,13721,21875,20393,252,11822,868
2800704,Brejo Grande,7405,7556,75,2962,7272,6577,75,2667,55
2801009,Campo do Brito,16627,17856,175,9288,15787,13902,175,7871,650
2801108,Canhoba,3666,3843,40,2115,3496,3044,40,1509,36
2801207,Canindé de São Francisco,26334,25279,275,13757,25238,22318,275,9916,397
2801306,Capela,31913,30607,315,15809,32137,28427,357,13163,885
2801405,Carira,19091,20099,195,12362,18460,16308,194,8832,557
2801504,Carmópolis,14082,14290,155,6171,12771,11643,155,4835,197
2801603,Cedro de São João,5215,5299,60,3254,4847,4500,60,2384,266
2801702,Cristinápolis,15769,16699,165,8004,15387,13807,165,5296,85
2801900,Cumbe,3807,3760,45,2116,3564,3331,45,1618,184
2802007,Divina Pastora,4518,4653,50,2707,4112,4028,50,2469,128
2802106,Estância,61018,61421,2500,32369,56737,53351,2510,27396,1487
2802205,Feira Nova,5285,5632,55,3266,5134,4579,57,2058,15
2802304,Frei Paulo,13567,13845,150,7065,13591,12685,150,5771,269
2802403,Gararu,10190,10757,120,5885,9950,9169,115,5284,329
2802502,General Maynard,3002,2925,35,2067,2644,2501,116,1692,138
2802601,Gracho Cardoso,5317,5461,65,3675,5692,5082,71,2823,283
2802700,Ilha das Flores,7602,7647,80,3920,7213,6349,80,3170,206
2802809,Indiaroba,15515,16284,145,6630,14922,14170,147,6002,353
2802908,Itabaiana,84026,81561,2400,57394,87181,77387,2519,44964,2600
2803005,Itabaianinha,36845,37937,370,13772,33677,29285,370,10991,394
2803104,Itabi,4604,4695,55,2579,4495,4130,56,2164,266
2803203,Itaporanga d'Ajuda,30646,33237,330,14494,30550,28537,330,14680,309
2803302,Japaratuba,15882,16482,175,8733,14932,13993,175,8826,603
2803401,Japoatã,11743,12163,135,7617,12395,10365,154,5941,270
2803500,Lagarto,92654,95726,2500,48627,89562,80301,2510,40306,1903
2803609,Laranjeiras,26613,28176,490,13259,25890,22640,502,12869,317
2803708,Macambira,6512,6203,70,4039,6407,5837,70,3383,353
2803807,Malhada dos Bois,3392,3503,40,1663,3071,3069,43,1004,15
2803906,Malhador,11212,11132,120,5891,10822,9583,119,4884,97
2804003,Maruim,15252,14977,165,7371,13602,12020,165,6739,534
2804102,Moita Bonita,10146,10756,125,7160,10349,9629,138,6014,608
2804201,Monte Alegre de Sergipe,13481,13661,135,6217,12750,11437,135,5540,340
2804300,Muribeca,6889,7279,75,3663,6952,6554,75,3405,96
2804409,Neópolis,16129,16198,175,9097,14730,12826,175,6818,288
2804458,Nossa Senhora Aparecida,8043,8302,95,4930,7990,7295,111,3580,157
2804508,Nossa Senhora da Glória,33142,33260,1000,21346,33019,29879,968,15405,1027
2804607,Nossa Senhora das Dores,23777,24689,245,12420,24586,20998,245,9724,508
2804706,Nossa Senhora de Lourdes,5747,6030,60,3723,5917,5338,53,2743,258
2804805,Nossa Senhora do Socorro,148039,151306,4100,76020,154373,136377,4175,68722,2026
2804904,Pacatuba,12599,12899,130,7550,12015,11569,136,6384,430
2805000,Pedra Mole,2848,2820,40,1884,2656,2580,42,1479,127
2805109,Pedrinhas,8819,8802,90,4032,7123,6248,91,3083,166
2805208,Pinhão,6384,6167,65,3645,5571,5267,73,2949,312
2805307,Pirambu,8274,8629,80,4734,7982,7496,80,3636,256
2805406,Poço Redondo,29406,32187,280,11787,27761,23989,280,11344,547
2805505,Poço Verde,22008,22889,210,11059,20168,19098,206,9949,445
2805604,Porto da Folha,24957,24829,265,15202,23914,22705,268,12946,834
2805703,Propriá,25990,29171,255,14485,25124,23001,258,11283,644
2805802,Riachão do Dantas,17490,18300,185,8332,16250,14563,183,7452,113
2805901,Riachuelo,8535,9420,100,4575,8185,7636,100,3486,148
2806008,Ribeirópolis,16494,16142,200,10995,15805,14541,197,8007,640
2806107,Rosário do Catete,9660,10054,105,4891,9035,8047,111,4738,226
2806206,Salgado,17683,17414,200,9919,17042,14986,200,7833,418
2806305,Santa Luzia do Itanhy,12205,12579,120,6848,11899,10973,114,5216,231
2806404,Santana do São Francisco,6147,6078,85,-1632,6231,5847,85,2906,39
2806503,Santa Rosa de Lima,4350,4400,35,7554,3621,3416,35,1735,116
2806602,Santo Amaro das Brotas,10382,10477,125,6825,10094,9511,125,5549,423
2806701,São Cristóvão,80478,81502,2385,41129,76844,66295,2384,34778,746
2806800,São Domingos,10005,10021,110,6775,9034,8282,107,4626,472
2806909,São Francisco,3502,3578,40,1761,3009,2833,40,1875,142
2807006,São Miguel do Aleixo,3663,3752,40,2581,3596,3090,54,1709,114
2807105,Simão Dias,36075,34863,1050,21437,35636,31141,1078,16047,865
2807204,Siriri,7758,7270,75,4488,7092,6747,75,3849,263
2807303,Telha,2915,2883,45,1697,2790,2519,46,1325,142
2807402,Tobias Barreto,44884,40110,1160,27655,43302,38082,1187,18770,769
2807501,Tomar do Geru,11845,11021,135,6715,9759,8225,139,3395,89
2807600,Umbaúba,22384,21550,240,8215,20344,19269,237,6887,218
