codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco,aplicadas_dose_reforco2
2806701,São Cristóvão,80478,81502,2385,50579,77136,67158,2384,37519,3833
2806800,São Domingos,10005,10021,110,7888,9056,8339,107,4877,1130
2806909,São Francisco,3502,3578,40,2212,3022,2862,40,2063,382
2807006,São Miguel do Aleixo,3663,3752,40,3035,3602,3117,54,1773,271
2807105,Simão Dias,36075,34863,1050,25564,35736,31483,1078,17088,2779
2807204,Siriri,7758,7270,75,5513,7099,6825,75,4135,798
2807303,Telha,2915,2883,45,2081,2807,2540,46,1460,359
2807402,Tobias Barreto,44884,40110,1160,76315,43386,38489,1187,20005,3264
2807501,Tomar do Geru,11845,11021,135,7618,9783,8332,139,3612,364
2807600,Umbaúba,22384,21550,240,10266,20438,19603,237,7901,1128
