codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1921,1741,30,292,1844,1687,30,254
2800209,Aquidabã,17325,16261,210,2238,15873,14031,212,3444
2800308,Aracaju,557920,524024,12715,155365,517646,467873,12589,110230
2800407,Arauá,7886,7443,100,1198,8589,7326,102,1840
2800506,Areia Branca,14516,13118,185,1967,14834,13583,198,2639
2800605,Barra dos Coqueiros,23581,23169,845,7635,24335,20566,967,4945
2800670,Boquim,21808,20039,255,3832,19485,17739,252,4705
2800704,Brejo Grande,6278,5618,75,905,6184,4841,75,869
2801009,Campo do Brito,14667,13534,175,3450,14074,12104,175,3126
2801108,Canhoba,3160,2887,40,539,3141,2481,40,478
2801207,Canindé de São Francisco,22724,20675,275,4356,21801,18831,275,3088
2801306,Capela,27689,24077,315,4745,26648,22161,357,4925
2801405,Carira,16853,15561,195,3276,16373,13940,194,3770
2801504,Carmópolis,12098,10321,155,1206,10681,8817,155,1658
2801603,Cedro de São João,4598,4201,60,932,4385,3970,60,1182
2801702,Cristinápolis,13669,12895,165,1905,13115,11361,165,1760
2801900,Cumbe,3325,3052,45,884,3224,3000,45,794
2802007,Divina Pastora,3840,3720,50,950,3547,3324,50,1234
2802106,Estância,54128,48599,2500,10449,49853,44033,2510,11725
2802205,Feira Nova,4495,4228,55,908,4353,3800,57,816
2802304,Frei Paulo,12001,10501,150,2110,12280,10429,150,2697
2802403,Gararu,8980,8357,120,1546,8929,7903,115,1450
2802502,General Maynard,2582,2425,35,606,2404,2301,35,837
2802601,Gracho Cardoso,4677,4341,65,1199,5036,4370,71,846
2802700,Ilha das Flores,6509,5835,80,1144,6320,5082,80,1176
2802809,Indiaroba,13221,11749,145,1580,12467,11020,147,2099
2802908,Itabaiana,74758,69549,2400,16469,78246,67735,2519,12328
2803005,Itabaianinha,32218,29167,370,3845,31345,27081,370,5924
2803104,Itabi,4100,3875,55,1152,3970,3566,56,992
2803203,Itaporanga d'Ajuda,26936,25227,330,4213,26979,24128,330,3944
2803302,Japaratuba,14040,12982,175,2955,13056,12121,175,1693
2803401,Japoatã,10175,9228,135,1506,9944,7582,154,784
2803500,Lagarto,83208,76608,2500,18134,82717,73197,2510,12271
2803609,Laranjeiras,23324,22098,490,5406,23629,19999,502,4129
2803708,Macambira,5775,5205,70,1672,5750,5079,70,1676
2803807,Malhada dos Bois,2887,2801,40,519,2730,2209,43,350
2803906,Malhador,9910,9086,120,2276,9611,8280,119,2161
2804003,Maruim,13247,12483,165,2520,11925,10238,165,2567
2804102,Moita Bonita,9098,9012,125,2427,9343,8478,138,2924
2804201,Monte Alegre de Sergipe,11706,10853,135,1514,11025,9187,135,1507
2804300,Muribeca,6086,5953,75,1093,6134,5657,75,763
2804409,Neópolis,14202,13148,175,1891,12833,10984,175,2394
2804458,Nossa Senhora Aparecida,7213,6793,95,1848,7007,6605,111,1983
2804508,Nossa Senhora da Glória,29002,25995,1000,6338,28875,25839,968,5420
2804607,Nossa Senhora das Dores,21068,19321,245,4986,22099,18828,245,4228
2804706,Nossa Senhora de Lourdes,5011,4932,60,1027,5306,4754,53,1204
2804805,Nossa Senhora do Socorro,139869,130196,4100,20550,136605,118813,4175,12754
2804904,Pacatuba,10907,10423,130,2112,10465,9632,136,2449
2805000,Pedra Mole,2458,2314,40,681,2336,2187,42,783
2805109,Pedrinhas,7769,7110,90,1041,6417,5628,91,1147
2805208,Pinhão,5684,4967,65,1020,4918,4656,73,1384
2805307,Pirambu,7134,6672,80,2149,7262,6406,80,1739
2805406,Poço Redondo,25263,22514,280,3588,23726,19293,280,2473
2805505,Poço Verde,19798,18727,210,3361,17723,16268,206,2614
2805604,Porto da Folha,21817,19994,265,5255,21131,19869,268,2869
2805703,Propriá,22990,21047,255,3046,22604,19845,258,2997
2805802,Riachão do Dantas,15496,14238,185,2129,14723,12850,183,1834
2805901,Riachuelo,7315,6667,100,1576,7080,5793,100,873
2806008,Ribeirópolis,14800,13988,200,3754,14170,12712,197,2254
2806107,Rosário do Catete,8390,7582,105,1170,7953,7049,111,903
2806206,Salgado,15723,14500,200,3497,15254,13410,200,2095
2806305,Santa Luzia do Itanhy,10430,10035,120,1672,10329,9050,114,882
2806404,Santana do São Francisco,5643,5418,85,738,5326,4672,85,681
2806503,Santa Rosa de Lima,3394,3230,35,510,3126,2903,35,566
2806602,Santo Amaro das Brotas,8944,8623,125,1999,8705,8195,125,1352
2806701,São Cristóvão,69444,66398,2385,14183,69313,56095,2384,7084
2806800,São Domingos,8799,7987,110,1513,7959,7123,107,1246
2806909,São Francisco,3056,2790,40,444,2529,2341,40,343
2807006,São Miguel do Aleixo,3238,3068,40,658,3155,2640,54,363
2807105,Simão Dias,32432,30263,1050,8445,31930,27017,1078,4153
2807204,Siriri,6620,5796,75,1689,6294,5861,75,1011
2807303,Telha,2513,2303,45,368,2459,2101,46,415
2807402,Tobias Barreto,40056,33578,1160,6088,39361,34750,1187,5938
2807501,Tomar do Geru,10483,9491,135,1275,8939,7524,139,864
2807600,Umbaúba,19627,17731,240,2080,18184,15614,237,1674
