codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,2255,2137,30,722,2008,1830,30,666
2800209,Aquidabã,19796,18155,210,5809,17606,15266,212,7272
2800308,Aracaju,617927,578847,12715,275976,566020,498269,12589,260601
2800407,Arauá,9040,8746,100,4706,9550,8056,102,3988
2800506,Areia Branca,16496,15871,185,6946,16272,14873,198,5612
2800605,Barra dos Coqueiros,26771,26945,845,14816,27078,22398,967,10504
2800670,Boquim,24448,22617,255,10231,21761,19290,252,10272
2800704,Brejo Grande,7405,7056,75,1985,7204,5968,75,1996
2801009,Campo do Brito,16467,16906,175,6026,15643,13274,175,6893
2801108,Canhoba,3666,3643,40,1600,3474,2804,40,1259
2801207,Canindé de São Francisco,26334,23619,275,10755,24884,20811,275,7710
2801306,Capela,31913,28887,315,11672,31870,26999,357,10427
2801405,Carira,19091,18949,195,9799,18283,15329,194,7711
2801504,Carmópolis,14082,13400,155,4604,12543,10845,155,3733
2801603,Cedro de São João,5215,5069,60,2456,4813,4289,60,2113
2801702,Cristinápolis,15769,15689,165,6050,15134,12974,165,4320
2801900,Cumbe,3807,3590,45,1552,3548,3171,45,1386
2802007,Divina Pastora,4518,4373,50,1819,4092,3863,50,2203
2802106,Estância,61018,58241,2500,24278,55803,49257,2510,21699
2802205,Feira Nova,5285,5362,55,2576,5062,4375,57,1817
2802304,Frei Paulo,13567,13145,150,5138,13467,12140,150,4844
2802403,Gararu,10190,10227,120,4125,9893,8586,115,4506
2802502,General Maynard,3002,2755,35,1238,2700,2556,35,1404
2802601,Gracho Cardoso,5317,5191,65,2828,5626,4803,71,1933
2802700,Ilha das Flores,7602,7107,80,2741,7092,5900,80,2693
2802809,Indiaroba,15515,14874,145,4763,14454,13233,147,4898
2802908,Itabaiana,84026,76959,2400,45910,86107,73829,2519,39318
2803005,Itabaianinha,36845,35197,370,9197,33341,28214,370,9730
2803104,Itabi,4604,4495,55,1888,4463,3945,56,1888
2803203,Itaporanga d'Ajuda,30646,31517,330,10697,30286,27129,330,11788
2803302,Japaratuba,15882,15556,175,6418,14795,13115,175,7567
2803401,Japoatã,11743,11463,135,5404,11879,8643,154,4143
2803500,Lagarto,92654,91326,2500,35617,88887,77031,2510,35029
2803609,Laranjeiras,26613,26666,490,10318,25713,21625,502,11549
2803708,Macambira,6512,5893,70,3050,6363,5509,70,3042
2803807,Malhada dos Bois,3392,3303,40,1249,3048,2963,43,646
2803906,Malhador,11212,10562,120,4375,10750,9141,119,4334
2804003,Maruim,15252,14067,165,5561,13483,11319,165,5873
2804102,Moita Bonita,10146,10196,125,6166,10306,9204,138,5428
2804201,Monte Alegre de Sergipe,13481,12861,135,4570,12455,10439,135,4411
2804300,Muribeca,6889,6929,75,2367,6889,6175,75,2639
2804409,Neópolis,16129,15328,175,6760,14514,12136,175,5838
2804458,Nossa Senhora Aparecida,8043,7872,95,3712,7747,6995,111,3095
2804508,Nossa Senhora da Glória,33142,31482,1000,13943,32526,28229,968,12164
2804607,Nossa Senhora das Dores,23777,23449,245,9108,24389,20100,245,8446
2804706,Nossa Senhora de Lourdes,5747,5720,60,2845,5876,5111,53,2357
2804805,Nossa Senhora do Socorro,148039,144926,4100,52877,151608,128605,4175,54407
2804904,Pacatuba,12599,12039,130,6013,11925,10704,136,5436
2805000,Pedra Mole,2848,2670,40,1426,2635,2457,42,1350
2805109,Pedrinhas,8819,8342,90,2827,7062,5983,91,2569
2805208,Pinhão,6384,5867,65,2740,5551,5086,73,2677
2805307,Pirambu,8274,8129,80,3711,7921,7147,80,3074
2805406,Poço Redondo,29406,29473,280,7920,27189,21784,280,9218
2805505,Poço Verde,22008,21777,210,7799,20024,18254,206,8762
2805604,Porto da Folha,24957,23389,265,11727,23682,21693,268,11147
2805703,Propriá,25990,27419,255,10729,24872,21909,258,10029
2805802,Riachão do Dantas,17490,17400,185,5782,16031,13758,183,6348
2805901,Riachuelo,8535,8880,100,3490,8037,6615,100,3161
2806008,Ribeirópolis,16494,15382,200,8438,15746,14149,197,7240
2806107,Rosário do Catete,9660,9314,105,3797,8904,7647,111,4036
2806206,Salgado,17683,16524,200,7401,16879,14126,200,6644
2806305,Santa Luzia do Itanhy,12205,11779,120,5066,11725,10042,114,4422
2806404,Santana do São Francisco,6147,5758,85,2312,6147,5279,85,2485
2806503,Santa Rosa de Lima,4350,3990,35,1939,3596,3181,35,1554
2806602,Santo Amaro das Brotas,10382,9827,125,5398,10026,9074,125,4706
2806701,São Cristóvão,80478,77262,2385,31793,76045,61971,2384,28453
2806800,São Domingos,10005,9481,110,3871,8985,8038,107,4038
2806909,São Francisco,3502,3408,40,1320,2980,2646,40,1494
2807006,São Miguel do Aleixo,3663,3582,40,2049,3539,2833,54,1414
2807105,Simão Dias,36075,33183,1050,15876,35319,29982,1078,13022
2807204,Siriri,7758,6770,75,3411,7015,6293,75,3250
2807303,Telha,2915,2733,45,1321,2772,2325,46,1191
2807402,Tobias Barreto,44884,37900,1160,18089,42170,36501,1187,16544
2807501,Tomar do Geru,11845,10361,135,5262,9662,7917,139,2870
2807600,Umbaúba,22384,20188,240,5468,19983,17359,237,5049
