codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,2255,2137,30,722,2008,1816,30,623
2800209,Aquidabã,19796,18155,210,5809,17502,14981,212,6566
2800308,Aracaju,617927,578847,12715,275976,565649,497473,12589,248154
2800407,Arauá,9040,8746,100,4706,9533,7675,102,3385
2800506,Areia Branca,16496,15871,185,6946,16158,14507,198,5083
2800605,Barra dos Coqueiros,26671,26545,845,13816,26818,21895,967,9202
2800670,Boquim,24448,22617,255,9123,21561,18811,252,8851
2800704,Brejo Grande,7405,7056,75,1985,7070,5766,75,1938
2801009,Campo do Brito,16467,16906,175,6026,15529,12820,175,6026
2801108,Canhoba,3666,3643,40,1600,3447,2738,40,1123
2801207,Canindé de São Francisco,26334,23619,275,10755,24670,20012,275,6553
2801306,Capela,31913,28887,315,11672,31755,26284,357,9526
2801405,Carira,19091,18949,195,9799,18167,14846,194,7062
2801504,Carmópolis,14082,13400,155,4604,12483,10673,155,3502
2801603,Cedro de São João,5215,5069,60,2456,4793,4131,60,1975
2801702,Cristinápolis,15769,15689,165,6050,14945,12549,165,3790
2801900,Cumbe,3807,3590,45,1552,3541,3089,45,1292
2802007,Divina Pastora,4518,4373,50,1819,3994,3507,50,1921
2802106,Estância,61018,58241,2500,24278,55240,47092,2510,18670
2802205,Feira Nova,5285,5362,55,2576,4991,4241,57,1615
2802304,Frei Paulo,13567,13145,150,5138,13332,11870,150,4386
2802403,Gararu,10190,10227,120,4125,9860,8288,115,3838
2802502,General Maynard,3002,2755,35,1238,2689,2526,35,1316
2802601,Gracho Cardoso,5317,5111,65,2708,5604,4702,71,1933
2802700,Ilha das Flores,7602,7107,80,2741,6930,5571,80,2238
2802809,Indiaroba,15515,14874,145,4763,14375,12740,147,4315
2802908,Itabaiana,84026,76557,2400,45910,85498,71741,2519,35701
2803005,Itabaianinha,36845,35197,370,9197,33067,27959,370,9020
2803104,Itabi,4604,4495,55,1888,4390,3796,56,1640
2803203,Itaporanga d'Ajuda,30646,31517,330,10697,30101,26464,330,9292
2803302,Japaratuba,15882,15556,175,6418,14653,12725,175,6803
2803401,Japoatã,11743,11463,135,5404,11791,8487,154,3433
2803500,Lagarto,92654,91326,2500,35617,88565,75782,2510,31851
2803609,Laranjeiras,26613,26666,490,10318,25572,21111,502,10933
2803708,Macambira,6512,5893,70,3050,6344,5387,70,2830
2803807,Malhada dos Bois,3392,3303,40,1249,3048,2963,43,646
2803906,Malhador,11212,10562,120,4375,10726,8913,119,3883
2804003,Maruim,15252,14067,165,5561,13407,11051,165,5313
2804102,Moita Bonita,10146,10196,125,6166,10220,8782,138,4756
2804201,Monte Alegre de Sergipe,13481,12861,135,4570,12355,10241,135,3701
2804300,Muribeca,6889,6727,75,2367,6859,6046,75,2335
2804409,Neópolis,16129,15328,175,6760,14361,11723,175,5041
2804458,Nossa Senhora Aparecida,8043,7872,95,3712,7597,6789,111,2917
2804508,Nossa Senhora da Glória,33142,31482,1000,13943,32181,27317,968,10445
2804607,Nossa Senhora das Dores,23777,23449,245,9108,24107,19868,245,7705
2804706,Nossa Senhora de Lourdes,5747,5720,60,2845,5823,4962,53,2091
2804805,Nossa Senhora do Socorro,148039,144926,4100,52877,149706,126141,4175,47403
2804904,Pacatuba,12599,12039,130,6013,11868,10367,136,5027
2805000,Pedra Mole,2848,2670,40,1426,2619,2407,42,1261
2805109,Pedrinhas,8819,8342,90,2827,7004,5851,91,2179
2805208,Pinhão,6384,5867,65,2740,5531,4968,73,2489
2805307,Pirambu,8274,8129,80,3711,7835,7078,80,2851
2805406,Poço Redondo,29406,29473,280,7920,26850,21203,280,8329
2805505,Poço Verde,22008,21777,210,7799,19917,17976,206,7652
2805604,Porto da Folha,24957,23389,265,11727,23587,20815,268,9335
2805703,Propriá,25990,27419,255,10729,24626,20751,258,8868
2805802,Riachão do Dantas,17490,17400,185,5578,15893,13546,183,5619
2805901,Riachuelo,8535,8880,100,3490,7950,6440,100,2792
2806008,Ribeirópolis,16494,15382,200,8438,15645,13646,197,6570
2806107,Rosário do Catete,9660,9314,105,3797,8817,7464,111,3484
2806206,Salgado,17683,16524,200,7401,16773,13826,200,5877
2806305,Santa Luzia do Itanhy,12205,11779,120,5066,11510,9667,114,3783
2806404,Santana do São Francisco,6147,5758,85,2312,6102,5127,85,2288
2806503,Santa Rosa de Lima,4350,3990,35,1939,3588,3101,35,1441
2806602,Santo Amaro das Brotas,10382,9827,125,5398,9994,8961,125,4248
2806701,São Cristóvão,80478,77262,2385,31793,75524,60441,2384,24372
2806800,São Domingos,10005,9481,110,3871,8843,7648,107,3527
2806909,São Francisco,3502,3408,40,1320,2751,2400,40,959
2807006,São Miguel do Aleixo,3663,3582,40,2049,3490,2779,54,1199
2807105,Simão Dias,36075,33183,1050,15876,35134,29491,1078,11717
2807204,Siriri,7758,6770,75,3411,6972,6089,75,2839
2807303,Telha,2915,2733,45,1321,2757,2231,46,1079
2807402,Tobias Barreto,44884,37900,1160,18089,41918,35974,1187,15198
2807501,Tomar do Geru,11845,10361,135,5262,9558,7799,139,2544
2807600,Umbaúba,22384,20188,240,5468,19837,17155,237,4580
