codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco,aplicadas_dose_reforco2
2803005,Itabaianinha,36845,37937,370,17111,33748,29491,370,11381,667
2803104,Itabi,4604,4695,55,2956,4506,4173,56,2274,369
2803203,Itaporanga d'Ajuda,30646,33237,330,17292,30627,28800,330,15323,957
2803302,Japaratuba,15882,16482,175,10095,14945,14062,175,8992,893
2803401,Japoatã,11743,12163,135,8732,12498,10535,154,6306,545
2803500,Lagarto,92654,95726,2500,57808,89662,80730,2510,41622,3777
2803609,Laranjeiras,26613,28176,490,15699,25914,22806,502,13223,1066
2803708,Macambira,6512,6203,70,4559,6414,5876,70,3458,472
2803807,Malhada dos Bois,3392,3503,40,2017,3071,3069,43,1009,15
2803906,Malhador,11212,11132,120,6813,10831,9624,119,4943,580
2804003,Maruim,15252,14977,165,8791,13617,12136,165,7078,784
2804102,Moita Bonita,10146,10756,125,7922,10357,9709,138,6135,821
2804201,Monte Alegre de Sergipe,13481,13661,135,7462,12772,11508,135,5704,493
2804300,Muribeca,6889,7279,75,4217,6965,6600,75,3556,183
2804409,Neópolis,16129,16198,175,10497,14760,12887,175,6918,424
2804458,Nossa Senhora Aparecida,8043,8302,95,5564,7993,7320,111,3606,213
2804508,Nossa Senhora da Glória,33142,33260,1000,24476,33079,30079,968,15991,1608
2804607,Nossa Senhora das Dores,23777,24689,245,14636,24620,21115,245,9961,1111
2804706,Nossa Senhora de Lourdes,5747,6030,60,4186,5929,5377,53,2912,377
2804805,Nossa Senhora do Socorro,148039,151306,4100,90243,154707,137542,4175,70796,6701
2804904,Pacatuba,12599,12899,130,8736,12151,11608,136,6815,949
2805000,Pedra Mole,2848,2820,40,2155,2659,2600,42,1519,209
2805109,Pedrinhas,8819,8802,90,4747,7127,6269,91,3135,274
2805208,Pinhão,6384,6167,65,4133,5572,5285,73,2993,347
2805307,Pirambu,8274,8629,80,5534,8018,7557,80,3744,522
2805406,Poço Redondo,29406,32187,280,14582,27813,24132,280,11663,852
2805505,Poço Verde,22008,22889,210,12700,20183,19157,206,10161,859
2805604,Porto da Folha,24957,24829,265,17401,23943,22842,268,13605,1245
2805703,Propriá,25990,29171,255,16946,25161,23112,258,11544,1076
2805802,Riachão do Dantas,17490,18300,185,9757,16313,14689,183,7755,403
2805901,Riachuelo,8535,9420,100,5504,8285,7667,100,3525,182
2806008,Ribeirópolis,16494,16142,200,12365,15810,14582,197,8178,1082
2806107,Rosário do Catete,9660,10054,105,5882,9063,8161,111,4901,353
2806206,Salgado,17683,17414,200,11274,17056,15087,200,8076,917
2806305,Santa Luzia do Itanhy,12205,12579,120,7957,11922,11074,114,5437,460
2806404,Santana do São Francisco,6147,6078,85,4660,6232,5879,85,2958,138
2806503,Santa Rosa de Lima,4350,4400,35,2271,3621,3456,35,1890,220
2806602,Santo Amaro das Brotas,10382,10477,125,7761,10108,9624,125,5946,721
2806701,São Cristóvão,80478,81502,2385,48009,76966,66744,2384,35773,1692
2806800,São Domingos,10005,10021,110,7578,9046,8320,107,4746,722
2806909,São Francisco,3502,3578,40,2112,3017,2843,40,1917,192
2807006,São Miguel do Aleixo,3663,3752,40,2915,3599,3109,54,1725,192
2807105,Simão Dias,36075,34863,1050,24414,35681,31341,1078,16581,1610
2807204,Siriri,7758,7270,75,5263,7096,6807,75,4017,433
2807303,Telha,2915,2883,45,2001,2799,2526,46,1383,221
2807402,Tobias Barreto,44884,40110,1160,31614,43338,38295,1187,19374,1679
2807501,Tomar do Geru,11845,11021,135,7618,9768,8265,139,3471,156
2807600,Umbaúba,22384,21550,240,10266,20406,19472,237,7522,577
