codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1921,1741,30,292,1844,1687,30,272
2800209,Aquidabã,17619,16261,210,2238,15911,14109,212,3669
2800308,Aracaju,557920,524024,12715,155365,518157,468966,12589,118230
2800407,Arauá,7886,7611,100,1354,8609,7326,102,1840
2800506,Areia Branca,14516,13118,185,2261,14917,13686,198,2987
2800605,Barra dos Coqueiros,23581,23745,845,8121,24362,20653,967,5210
2800670,Boquim,21808,20039,255,4690,19615,17775,252,4917
2800704,Brejo Grande,6278,5618,75,905,6192,4863,75,869
2801009,Campo do Brito,14667,13534,175,3450,14153,12152,175,3292
2801108,Canhoba,3160,2887,40,539,3141,2481,40,520
2801207,Canindé de São Francisco,22724,20675,275,4830,22051,18891,275,3354
2801306,Capela,27689,24077,315,4745,27503,22645,357,5075
2801405,Carira,16853,15957,195,3972,16525,13987,194,4143
2801504,Carmópolis,12098,10321,155,1560,10951,9346,155,1755
2801603,Cedro de São João,4598,4201,60,932,4429,3975,60,1255
2801702,Cristinápolis,13669,12895,165,1905,13179,11434,165,1904
2801900,Cumbe,3325,3052,45,884,3234,3005,45,832
2802007,Divina Pastora,3840,3720,50,950,3577,3324,50,1275
2802106,Estância,54128,48599,2500,10449,50214,44728,2510,13257
2802205,Feira Nova,4495,4300,55,1034,4553,3801,57,819
2802304,Frei Paulo,12001,10765,150,2356,12321,10470,150,2784
2802403,Gararu,8980,8573,120,1786,8963,7921,115,1589
2802502,General Maynard,2582,2485,35,660,2422,2295,35,763
2802601,Gracho Cardoso,4677,4431,65,1289,5036,4370,71,846
2802700,Ilha das Flores,6509,5835,80,1144,6324,5086,80,1184
2802809,Indiaroba,13221,11749,145,1580,12594,11099,147,2219
2802908,Itabaiana,74758,71349,2400,17969,78423,67898,2519,15980
2803005,Itabaianinha,32218,29167,370,3845,31429,27119,370,6016
2803104,Itabi,4100,3875,55,1152,4022,3579,56,1060
2803203,Itaporanga d'Ajuda,26936,25227,330,4213,27052,24289,330,5210
2803302,Japaratuba,14040,12982,175,3321,13147,12260,175,3950
2803401,Japoatã,10175,9228,135,1506,9974,7681,154,915
2803500,Lagarto,83208,78540,2500,18134,82939,73284,2510,12398
2803609,Laranjeiras,23324,22098,490,5406,23638,20051,502,5000
2803708,Macambira,5775,5205,70,1672,5774,5110,70,1752
2803807,Malhada dos Bois,2887,2801,40,519,2730,2209,43,350
2803906,Malhador,9910,9086,120,2528,9611,8280,119,2161
2804003,Maruim,13247,12483,165,2520,12002,10287,165,2730
2804102,Moita Bonita,9098,9012,125,2427,9343,8478,138,2924
2804201,Monte Alegre de Sergipe,11706,10853,135,1514,11025,9187,135,1507
2804300,Muribeca,6086,5953,75,1093,6176,5666,75,763
2804409,Neópolis,14202,13148,175,2479,12850,11022,175,2657
2804458,Nossa Senhora Aparecida,7213,6793,95,1848,7007,6605,111,1983
2804508,Nossa Senhora da Glória,29002,26733,1000,7082,28875,26061,968,6041
2804607,Nossa Senhora das Dores,21068,19801,245,5406,22099,18828,245,4228
2804706,Nossa Senhora de Lourdes,5011,5040,60,1129,5337,4769,53,1273
2804805,Nossa Senhora do Socorro,139869,130196,4100,25326,137003,119169,4175,12889
2804904,Pacatuba,10907,10423,130,2112,10528,9723,136,2812
2805000,Pedra Mole,2458,2362,40,735,2346,2187,42,783
2805109,Pedrinhas,7769,7110,90,1041,6417,5628,91,1147
2805208,Pinhão,5684,4967,65,1020,4959,4661,73,1458
2805307,Pirambu,7134,6672,80,2149,7262,6424,80,1834
2805406,Poço Redondo,25263,22514,280,4368,23795,19315,280,4404
2805505,Poço Verde,19798,18727,210,3841,17726,16281,206,4033
2805604,Porto da Folha,21817,20552,265,5825,21206,19925,268,4991
2805703,Propriá,22990,21047,255,3046,22610,19867,258,4060
2805802,Riachão do Dantas,15496,14238,185,2129,14790,12855,183,2643
2805901,Riachuelo,7315,6667,100,1576,7151,5868,100,1457
2806008,Ribeirópolis,14800,13988,200,3754,14322,12731,197,3219
2806107,Rosário do Catete,8390,7582,105,1170,8101,7083,111,1742
2806206,Salgado,15723,14500,200,3497,15278,13425,200,2118
2806305,Santa Luzia do Itanhy,10430,10311,120,1894,10360,9083,114,890
2806404,Santana do São Francisco,5643,5418,85,738,5368,4677,85,681
2806503,Santa Rosa de Lima,3394,3308,35,570,3179,2928,35,959
2806602,Santo Amaro das Brotas,8944,8845,125,2191,8800,8208,125,2488
2806701,São Cristóvão,69444,66398,2385,14183,69313,56095,2384,9984
2806800,São Domingos,8799,7987,110,1891,8112,7227,107,2133
2806909,São Francisco,3056,2790,40,444,2547,2382,40,689
2807006,São Miguel do Aleixo,3238,3140,40,760,3155,2640,54,363
2807105,Simão Dias,32432,30263,1050,8445,32044,27288,1078,4368
2807204,Siriri,6620,5970,75,1827,6305,5871,75,1022
2807303,Telha,2513,2303,45,368,2481,2110,46,464
2807402,Tobias Barreto,40056,33578,1160,7720,39532,34815,1187,6000
2807501,Tomar do Geru,10483,9491,135,1275,8941,7539,139,873
2807600,Umbaúba,19627,17731,240,2080,18229,15659,237,1724
