codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1865,1711,30,229,1829,1631,30,197
2800209,Aquidabã,17185,16261,210,2103,15687,13473,212,1801
2800308,Aracaju,541450,516038,12715,84659,514559,452011,12589,77915
2800407,Arauá,7678,7137,100,935,8431,6873,102,946
2800506,Areia Branca,14126,12890,185,1504,14646,13137,198,1128
2800605,Barra dos Coqueiros,23381,22173,845,3752,24110,19360,967,1989
2800670,Boquim,21302,19697,255,3043,19239,17403,252,2669
2800704,Brejo Grande,6076,5516,75,531,6103,4629,75,376
2801009,Campo do Brito,14311,13276,175,2279,13702,11306,175,1546
2801108,Canhoba,3130,2887,40,411,3120,2298,40,118
2801207,Canindé de São Francisco,21984,19737,275,1913,21470,18105,275,1419
2801306,Capela,26273,23645,315,2944,23396,18927,357,2295
2801405,Carira,16713,15561,195,2431,16119,12901,194,1785
2801504,Carmópolis,11696,10321,155,848,10505,8165,155,681
2801603,Cedro de São João,4558,4201,60,694,4335,3833,60,691
2801702,Cristinápolis,13539,12895,165,1501,13017,10835,165,1215
2801900,Cumbe,3251,3004,45,523,3177,2915,45,421
2802007,Divina Pastora,3800,3456,50,458,3476,3257,50,612
2802106,Estância,52712,48599,2500,8469,49336,41928,2510,5165
2802205,Feira Nova,4455,4120,55,573,4200,3586,57,342
2802304,Frei Paulo,11901,10501,150,1548,12050,10084,150,1299
2802403,Gararu,8910,8357,120,1142,8862,7675,115,705
2802502,General Maynard,2514,2323,35,334,2369,2271,35,342
2802601,Gracho Cardoso,4575,4263,65,770,4993,4191,71,664
2802700,Ilha das Flores,6313,5727,80,745,6219,4933,80,615
2802809,Indiaroba,12772,11521,145,1203,12333,10577,147,962
2802908,Itabaiana,72790,66801,2400,11941,75075,64757,2519,7817
2803005,Itabaianinha,31918,29167,370,3605,30926,26487,370,3509
2803104,Itabi,4016,3749,55,643,3928,3410,56,556
2803203,Itaporanga d'Ajuda,26192,24579,330,2767,26559,23160,330,2683
2803302,Japaratuba,13606,12136,175,1617,12973,11822,175,1364
2803401,Japoatã,10075,9228,135,1080,9929,7480,154,627
2803500,Lagarto,82578,76608,2500,14130,81282,71282,2510,8835
2803609,Laranjeiras,22640,20838,490,2328,23217,19595,502,1848
2803708,Macambira,5455,4965,70,925,5667,4886,70,733
2803807,Malhada dos Bois,2803,2801,40,355,2665,1774,43,224
2803906,Malhador,9830,9086,120,1158,9345,7892,119,963
2804003,Maruim,12847,11779,165,1348,11794,9876,165,1222
2804102,Moita Bonita,9038,8664,125,1525,9090,8270,138,1449
2804201,Monte Alegre de Sergipe,11362,10637,135,1159,10817,8725,135,1005
2804300,Muribeca,5934,5776,75,641,6062,5552,75,734
2804409,Neópolis,14082,13148,175,1776,12735,10568,175,1540
2804458,Nossa Senhora Aparecida,7055,6649,95,1092,6913,6455,111,667
2804508,Nossa Senhora da Glória,28214,25995,1000,4318,28585,24665,968,2646
2804607,Nossa Senhora das Dores,20898,19321,245,2935,21705,18069,245,2492
2804706,Nossa Senhora de Lourdes,4971,4818,60,651,5264,4492,53,500
2804805,Nossa Senhora do Socorro,138649,127562,4100,14482,135094,114412,4175,10546
2804904,Pacatuba,10807,10029,130,1343,10300,9143,136,1058
2805000,Pedra Mole,2396,2225,40,356,2312,2142,42,348
2805109,Pedrinhas,7571,7110,90,782,6362,5433,91,437
2805208,Pinhão,5644,4967,65,735,4850,4439,73,805
2805307,Pirambu,7064,6152,80,1205,7071,6112,80,711
2805406,Poço Redondo,24435,22070,280,2844,23370,18254,280,2187
2805505,Poço Verde,19352,18343,210,2608,17618,16002,206,2223
2805604,Porto da Folha,21203,19436,265,2634,20828,19144,268,2291
2805703,Propriá,22800,21047,255,2881,22418,19335,258,2208
2805802,Riachão do Dantas,15376,14238,185,2014,14598,12603,183,1591
2805901,Riachuelo,7245,6445,100,802,7016,5526,100,636
2806008,Ribeirópolis,14700,13670,200,2232,13922,12646,197,2106
2806107,Rosário do Catete,8136,7582,105,920,7906,6845,111,661
2806206,Salgado,15345,14146,200,2071,15123,12974,200,1459
2806305,Santa Luzia do Itanhy,10320,9735,120,956,10252,7999,114,670
2806404,Santana do São Francisco,5613,5418,85,502,5285,4577,85,556
2806503,Santa Rosa de Lima,3334,3230,35,460,3082,2814,35,442
2806602,Santo Amaro das Brotas,8854,8389,125,1061,8643,7799,125,1103
2806701,São Cristóvão,68844,62882,2385,7752,68404,53227,2384,4167
2806800,São Domingos,8729,7987,110,1167,7803,6909,107,1075
2806909,São Francisco,2982,2748,40,340,2527,2341,40,343
2807006,São Miguel do Aleixo,3164,3020,40,542,3092,2473,54,310
2807105,Simão Dias,32202,30263,1050,5025,31601,25976,1078,3509
2807204,Siriri,6412,5796,75,847,6150,5675,75,830
2807303,Telha,2493,2303,45,343,2444,2062,46,337
2807402,Tobias Barreto,39736,33578,1160,5908,38759,33744,1187,4226
2807501,Tomar do Geru,10403,9491,135,831,8873,7228,139,697
2807600,Umbaúba,19447,17731,240,1925,17943,15065,237,1234
