codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,2255,1917,30,652,2008,1816,30,623
2800209,Aquidabã,19796,16955,210,5214,17483,14949,212,6522
2800308,Aracaju,617927,548267,12715,257766,540635,481030,12589,244120
2800407,Arauá,9040,8056,100,4426,9533,7675,102,3385
2800506,Areia Branca,16496,14781,185,6421,16158,14507,198,5083
2800605,Barra dos Coqueiros,26671,24845,845,12961,26784,21849,967,9032
2800670,Boquim,24448,21167,255,8378,21526,18764,252,8715
2800704,Brejo Grande,7405,6416,75,1745,7064,5714,75,1936
2801009,Campo do Brito,16467,15906,175,5516,15529,12787,175,6026
2801108,Canhoba,3666,3333,40,1480,3447,2738,40,1123
2801207,Canindé de São Francisco,26334,21649,275,9905,24670,20012,275,6553
2801306,Capela,31913,26847,315,10712,31721,26026,357,9087
2801405,Carira,19091,17709,195,9179,18142,14805,194,6990
2801504,Carmópolis,14082,12300,155,4129,12426,10618,155,3322
2801603,Cedro de São João,5215,4679,60,2286,4792,4127,60,1962
2801702,Cristinápolis,15769,14529,165,5545,14899,12416,165,3740
2801900,Cumbe,3807,3320,45,1437,3533,3084,45,1282
2802007,Divina Pastora,4518,3973,50,1669,3994,3476,50,1921
2802106,Estância,61018,54501,2500,22343,55240,47092,2510,18670
2802205,Feira Nova,5285,4992,55,2416,4991,4241,57,1615
2802304,Frei Paulo,13567,12265,150,4703,13323,11848,150,4348
2802403,Gararu,10190,9547,120,3800,9857,8277,115,3795
2802502,General Maynard,3002,2505,35,1138,2679,2455,35,1316
2802601,Gracho Cardoso,5317,4751,65,2543,5604,4702,71,1933
2802700,Ilha das Flores,7602,6477,80,2501,6930,5571,80,2238
2802809,Indiaroba,15515,13604,145,4253,14315,12580,147,4149
2802908,Itabaiana,84026,71567,2400,43245,85450,71621,2519,35435
2803005,Itabaianinha,36845,32677,370,8022,33052,27949,370,8971
2803104,Itabi,4604,4185,55,1748,4390,3796,56,1640
2803203,Itaporanga d'Ajuda,30646,29497,330,9727,30086,26367,330,9231
2803302,Japaratuba,15882,14536,175,5888,14638,12608,175,6695
2803401,Japoatã,11743,10583,135,5024,11791,8412,154,3433
2803500,Lagarto,92654,86106,2500,32697,88523,75696,2510,31539
2803609,Laranjeiras,26613,24866,490,9478,25543,21044,502,10789
2803708,Macambira,6512,5463,70,2855,6329,5359,70,2750
2803807,Malhada dos Bois,3392,2993,40,1139,3048,2963,43,646
2803906,Malhador,11212,9822,120,4025,10725,8903,119,3792
2804003,Maruim,15252,12957,165,5081,13369,10894,165,5179
2804102,Moita Bonita,10146,9606,125,5846,10198,8736,138,4607
2804201,Monte Alegre de Sergipe,13481,11871,135,4145,12355,10241,135,3701
2804300,Muribeca,6889,6267,75,2152,6857,6042,75,2320
2804409,Neópolis,16129,14258,175,6235,14361,11723,175,5041
2804458,Nossa Senhora Aparecida,8043,7392,95,3462,7583,6748,111,2839
2804508,Nossa Senhora da Glória,33142,29462,1000,12908,32069,27313,968,10091
2804607,Nossa Senhora das Dores,23777,21969,245,8358,24107,19868,245,7705
2804706,Nossa Senhora de Lourdes,5747,5290,60,2660,5823,4962,53,2091
2804805,Nossa Senhora do Socorro,148039,143706,4100,47787,149392,125768,4175,46607
2804904,Pacatuba,12599,11099,130,5608,11866,10343,136,4923
2805000,Pedra Mole,2848,2430,40,1331,2619,2377,42,1250
2805109,Pedrinhas,8819,7752,90,2557,7004,5851,91,2179
2805208,Pinhão,6384,5467,65,2555,5531,4968,73,2489
2805307,Pirambu,8274,7489,80,3446,7820,7030,80,2724
2805406,Poço Redondo,29406,27203,280,6940,26754,21092,280,8069
2805505,Poço Verde,22008,20567,210,7134,19896,17941,206,7529
2805604,Porto da Folha,24957,21639,265,10927,23587,20815,268,9335
2805703,Propriá,25990,25749,255,9904,24621,20710,258,8762
2805802,Riachão do Dantas,17490,16300,185,5023,15884,13472,183,5443
2805901,Riachuelo,8535,8200,100,3200,7938,6416,100,2736
2806008,Ribeirópolis,16494,14442,200,7913,15633,13603,197,6461
2806107,Rosário do Catete,9660,8594,105,3487,8817,7464,111,3484
2806206,Salgado,17683,15444,200,6841,16767,13794,200,5790
2806305,Santa Luzia do Itanhy,12205,10789,120,4671,11510,9667,114,3783
2806404,Santana do São Francisco,6147,5448,85,2092,6096,5094,85,2189
2806503,Santa Rosa de Lima,4350,3440,35,1829,3588,3101,35,1441
2806602,Santo Amaro das Brotas,10382,9027,125,5058,9993,8959,125,4157
2806701,São Cristóvão,78642,72668,2385,30733,75524,60441,2384,24395
2806800,São Domingos,10005,8811,110,3556,8843,7648,107,3529
2806909,São Francisco,3502,3138,40,1210,2751,2400,40,959
2807006,São Miguel do Aleixo,3663,3322,40,1934,3490,2779,54,1199
2807105,Simão Dias,36075,31193,1050,14746,35095,29438,1078,11463
2807204,Siriri,7758,6130,75,3161,6972,6089,75,2839
2807303,Telha,2915,2473,45,1226,2757,2227,46,1076
2807402,Tobias Barreto,44884,35240,1160,16629,41879,35905,1187,15121
2807501,Tomar do Geru,11845,9571,135,4882,9558,7799,139,2544
2807600,Umbaúba,22384,18668,240,4753,19832,16816,237,4508
