codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1941,1741,30,292,1844,1687,30,272
2800209,Aquidabã,17759,16261,210,2238,15938,14133,212,3787
2800308,Aracaju,561660,524024,12715,155365,519915,469942,12589,124200
2800407,Arauá,7956,7611,100,1354,8675,7342,102,1977
2800506,Areia Branca,14636,13118,185,2261,14917,13686,198,2987
2800605,Barra dos Coqueiros,23781,23745,845,8121,24378,20685,967,5318
2800670,Boquim,21978,20039,255,4690,19837,17807,252,5154
2800704,Brejo Grande,6348,5618,75,905,6236,4865,75,869
2801009,Campo do Brito,14777,13534,175,3450,14227,12167,175,3396
2801108,Canhoba,3190,2887,40,539,3141,2497,40,603
2801207,Canindé de São Francisco,22954,20675,275,4830,22084,19011,275,3678
2801306,Capela,27929,24077,315,4745,28391,24177,357,5490
2801405,Carira,16993,15957,195,3972,16606,14023,194,4347
2801504,Carmópolis,12218,10321,155,1560,10951,9346,155,1755
2801603,Cedro de São João,4638,4201,60,932,4434,3983,60,1329
2801702,Cristinápolis,13799,12895,165,1905,13210,11443,165,1959
2801900,Cumbe,3345,3052,45,884,3247,3008,45,846
2802007,Divina Pastora,3880,3720,50,950,3587,3330,50,1293
2802106,Estância,54578,49835,2500,11535,50214,44728,2510,13257
2802205,Feira Nova,4535,4300,55,1034,4601,3822,57,903
2802304,Frei Paulo,12101,10765,150,2356,12395,10509,150,2873
2802403,Gararu,9050,8573,120,1786,9005,7947,115,1809
2802502,General Maynard,2602,2485,35,660,2422,2295,35,781
2802601,Gracho Cardoso,4707,4431,65,1289,5036,4370,71,846
2802700,Ilha das Flores,6579,5835,80,1144,6342,5102,80,1200
2802809,Indiaroba,13371,11749,145,1580,12688,11235,147,2291
2802908,Itabaiana,75358,71349,2400,17969,78509,68186,2519,18060
2803005,Itabaianinha,32518,29167,370,3845,31608,27185,370,6294
2803104,Itabi,4130,3875,55,1152,4066,3591,56,1122
2803203,Itaporanga d'Ajuda,27176,25227,330,4213,27283,24411,330,5274
2803302,Japaratuba,14150,12982,175,885,13147,12260,175,3950
2803401,Japoatã,10275,9228,135,1506,10080,7834,154,1039
2803500,Lagarto,83838,78540,2500,18134,83421,73420,2510,16500
2803609,Laranjeiras,23534,22098,490,5406,23852,20090,502,6540
2803708,Macambira,5815,5205,70,1672,5802,5119,70,1795
2803807,Malhada dos Bois,2917,2801,40,519,2730,2209,43,350
2803906,Malhador,9990,9086,120,2528,9694,8338,119,2452
2804003,Maruim,13377,12483,165,2520,12098,10320,165,2861
2804102,Moita Bonita,9158,9012,125,2427,9343,8478,138,2924
2804201,Monte Alegre de Sergipe,11816,10853,135,1514,11052,9293,135,1912
2804300,Muribeca,6136,5953,75,1093,6281,5671,75,881
2804409,Neópolis,14322,13148,175,2479,12864,11034,175,2857
2804458,Nossa Senhora Aparecida,7263,6793,95,1848,7047,6655,111,2173
2804508,Nossa Senhora da Glória,29242,26733,1000,7082,29024,26061,968,6437
2804607,Nossa Senhora das Dores,21238,19801,245,5406,22140,19010,245,4807
2804706,Nossa Senhora de Lourdes,5051,5040,60,1129,5372,4782,53,1367
2804805,Nossa Senhora do Socorro,141089,130196,4100,25326,137341,119409,4175,16000
2804904,Pacatuba,11007,10699,130,2340,10579,9768,136,2843
2805000,Pedra Mole,2478,2362,40,735,2360,2194,42,867
2805109,Pedrinhas,7829,7110,90,1041,6430,5635,91,1218
2805208,Pinhão,5724,4967,65,1020,4969,4664,73,1532
2805307,Pirambu,7204,6672,80,2149,7262,6424,80,1834
2805406,Poço Redondo,25533,22514,280,4368,24053,19371,280,4586
2805505,Poço Verde,19938,18727,210,3841,17778,16288,206,4141
2805604,Porto da Folha,22017,20552,265,6953,21290,19950,268,5563
2805703,Propriá,23180,21047,255,3046,22639,19894,258,5033
2805802,Riachão do Dantas,15616,14238,185,2129,14827,12860,183,2697
2805901,Riachuelo,7385,6667,100,1576,7151,5868,100,1457
2806008,Ribeirópolis,14900,14288,200,4048,14327,12744,197,3478
2806107,Rosário do Catete,8470,7582,105,1170,8101,7083,111,1742
2806206,Salgado,15843,14500,200,3497,15305,13444,200,3468
2806305,Santa Luzia do Itanhy,10540,10311,120,1894,10360,9083,114,1793
2806404,Santana do São Francisco,5673,5418,85,738,5368,4677,85,1116
2806503,Santa Rosa de Lima,3454,3380,35,630,3262,2936,35,978
2806602,Santo Amaro das Brotas,9034,8845,125,2191,9287,8250,125,2717
2806701,São Cristóvão,70044,66398,2385,14183,69313,56095,2384,9984
2806800,São Domingos,8869,7987,110,1891,8112,7227,107,2133
2806909,São Francisco,3076,2790,40,444,2553,2388,40,801
2807006,São Miguel do Aleixo,3258,3140,40,760,3175,2649,54,492
2807105,Simão Dias,32662,30263,1050,8445,32220,27363,1078,6691
2807204,Siriri,6690,5970,75,1827,6360,5884,75,1815
2807303,Telha,2533,2303,45,368,2491,2114,46,644
2807402,Tobias Barreto,40376,33578,1160,7720,39805,34901,1187,9347
2807501,Tomar do Geru,10563,9491,135,1275,8970,7562,139,1574
2807600,Umbaúba,19807,17731,240,2080,18301,15689,237,2434
