codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1823,1603,30,178,1781,1536,30,164
2800209,Aquidabã,16813,15463,210,1548,15489,10746,212,1157
2800308,Aracaju,529750,494018,12715,73697,505046,414174,12589,46387
2800407,Arauá,7510,6807,100,846,8178,5974,102,438
2800506,Areia Branca,13778,12284,185,1116,13779,10697,198,786
2800605,Barra dos Coqueiros,22355,20817,845,2010,23518,16583,967,1185
2800670,Boquim,20846,18749,255,2347,18782,15312,252,1720
2800704,Brejo Grande,5914,5198,75,392,5847,4010,75,205
2801009,Campo do Brito,13999,12610,175,2099,13541,9723,175,1134
2801108,Canhoba,3058,2743,40,367,3054,2000,40,51
2801207,Canindé de São Francisco,21330,18741,275,1705,20609,13427,275,586
2801306,Capela,26273,23645,315,2174,22648,15424,357,1122
2801405,Carira,16317,14739,195,1833,15946,11483,194,1440
2801504,Carmópolis,11696,10321,155,793,10342,6999,155,469
2801603,Cedro de São João,4456,3967,60,626,4265,3248,60,421
2801702,Cristinápolis,13179,12007,165,1200,12318,8028,165,573
2801900,Cumbe,3185,2842,45,425,3119,2582,45,285
2802007,Divina Pastora,3704,3288,50,414,3434,2703,50,243
2802106,Estância,51931,46337,2500,6053,48385,34540,2510,2672
2802205,Feira Nova,4308,3871,55,517,4029,3121,57,124
2802304,Frei Paulo,11300,9961,150,1402,11645,9133,150,1013
2802403,Gararu,8706,7955,120,1042,8642,6493,115,417
2802502,General Maynard,2454,2209,35,241,2352,1956,35,304
2802601,Gracho Cardoso,4485,4047,65,708,4743,3058,71,364
2802700,Ilha das Flores,6151,5373,80,542,5951,4403,80,483
2802809,Indiaroba,12394,10939,145,1081,12035,7949,147,666
2802908,Itabaiana,70990,63249,2400,7781,72684,58076,2519,5562
2803005,Itabaianinha,31096,27727,370,3253,30081,22925,370,1639
2803104,Itabi,3944,3557,55,581,3840,3117,56,371
2803203,Itaporanga d'Ajuda,25544,23445,330,2095,25658,18000,330,1755
2803302,Japaratuba,13606,12136,175,1332,12801,9795,175,874
2803401,Japoatã,9811,8390,135,789,9646,6593,154,273
2803500,Lagarto,80742,72244,2500,9880,80054,62988,2510,5470
2803609,Laranjeiras,22028,19956,490,1610,22924,17529,502,1058
2803708,Macambira,5390,4701,70,852,5541,4508,70,637
2803807,Malhada dos Bois,2737,2617,40,317,2627,1506,43,159
2803906,Malhador,9620,8666,120,1046,9164,6482,119,544
2804003,Maruim,12505,11251,165,1221,11647,8305,165,865
2804102,Moita Bonita,8870,8106,125,1174,8955,7606,138,993
2804201,Monte Alegre de Sergipe,11062,10139,135,1043,10407,6401,135,411
2804300,Muribeca,5808,5425,75,574,6005,4997,75,369
2804409,Neópolis,13758,12506,175,1326,12408,8084,175,944
2804458,Nossa Senhora Aparecida,6917,6337,95,991,6862,5834,111,559
2804508,Nossa Senhora da Glória,27518,24717,1000,3392,27200,22457,968,1564
2804607,Nossa Senhora das Dores,20418,18313,245,2293,21061,14282,245,1577
2804706,Nossa Senhora de Lourdes,4863,4486,60,589,5180,3665,53,299
2804805,Nossa Senhora do Socorro,135049,122120,4100,8722,132789,93461,4175,7973
2804904,Pacatuba,10315,9225,130,950,10215,7600,136,709
2805000,Pedra Mole,2348,2127,40,329,2277,1942,42,269
2805109,Pedrinhas,7397,6672,90,573,6244,4402,91,146
2805208,Pinhão,5155,4715,65,667,4791,3828,73,540
2805307,Pirambu,6734,5778,80,827,6772,4827,80,451
2805406,Poço Redondo,23721,20894,280,2192,22469,15420,280,1673
2805505,Poço Verde,18962,17413,210,2347,17426,13792,206,1273
2805604,Porto da Folha,20675,18564,265,2010,20330,17019,268,1395
2805703,Propriá,22272,20063,255,2191,21933,16233,258,1163
2805802,Riachão do Dantas,15034,13290,185,1548,14211,10629,183,679
2805901,Riachuelo,7245,6445,100,767,6849,4936,100,415
2806008,Ribeirópolis,14400,12734,200,1724,13640,10420,197,1651
2806107,Rosário do Catete,8136,7174,105,705,7739,6042,111,488
2806206,Salgado,15009,13474,200,1593,14954,10876,200,1092
2806305,Santa Luzia do Itanhy,10044,9213,120,694,10046,7236,114,382
2806404,Santana do São Francisco,5463,3408,85,457,5173,3919,85,304
2806503,Santa Rosa de Lima,2992,4077,35,335,3040,2425,35,341
2806602,Santo Amaro das Brotas,8854,8384,125,854,8542,6463,125,595
2806701,São Cristóvão,67134,60134,2385,4370,64822,40854,2384,1872
2806800,São Domingos,8543,7502,110,857,7649,6178,107,834
2806909,São Francisco,2916,2610,40,302,2508,2064,40,192
2807006,São Miguel do Aleixo,3098,2870,40,492,2994,2307,54,240
2807105,Simão Dias,31518,28751,1050,3333,30624,22213,1078,1889
2807204,Siriri,6238,5490,75,648,6042,4950,75,722
2807303,Telha,2439,2165,45,257,2376,1774,46,232
2807402,Tobias Barreto,38818,33682,1160,4868,37988,29716,1187,2576
2807501,Tomar do Geru,10403,9335,135,786,8649,6055,139,366
2807600,Umbaúba,18949,16903,240,1444,17491,11398,237,837
