codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1865,1711,30,214,1793,1537,30,175
2800209,Aquidabã,17185,16261,210,2028,15587,12276,212,1508
2800308,Aracaju,541450,516038,12715,77549,508391,435325,12589,58961
2800407,Arauá,7678,7137,100,900,8402,6418,102,589
2800506,Areia Branca,14126,12890,185,1434,14263,12296,198,972
2800605,Barra dos Coqueiros,22931,21771,845,2514,23717,17776,967,1564
2800670,Boquim,21302,19697,255,2953,18949,16508,252,2334
2800704,Brejo Grande,6076,5516,75,506,6025,4446,75,308
2801009,Campo do Brito,14311,13276,175,2219,13632,10810,175,1472
2801108,Canhoba,3130,2887,40,391,3068,2263,40,64
2801207,Canindé de São Francisco,21984,19737,275,1813,20983,15250,275,1075
2801306,Capela,26273,23645,315,2834,22878,17192,357,1598
2801405,Carira,16713,15561,195,2361,15991,12077,194,1602
2801504,Carmópolis,11696,10321,155,793,10412,7701,155,545
2801603,Cedro de São João,4558,4201,60,674,4293,3596,60,602
2801702,Cristinápolis,13539,12895,165,1446,12726,9441,165,883
2801900,Cumbe,3251,3004,45,503,3138,2759,45,381
2802007,Divina Pastora,3800,3456,50,438,3456,3051,50,517
2802106,Estância,52712,48599,2500,6419,48864,37176,2510,3377
2802205,Feira Nova,4455,4120,55,553,4190,3289,57,308
2802304,Frei Paulo,11901,10501,150,1498,11887,9625,150,1134
2802403,Gararu,8910,8357,120,1102,8736,7012,115,542
2802502,General Maynard,2514,2323,35,319,2364,2215,35,326
2802601,Gracho Cardoso,4575,4263,65,750,4935,4053,71,622
2802700,Ilha das Flores,6313,5727,80,710,6108,4649,80,559
2802809,Indiaroba,12772,11521,145,1153,12179,9037,147,746
2802908,Itabaiana,72790,66801,2400,10121,73349,61515,2519,6250
2803005,Itabaianinha,31918,29167,370,3475,30360,24655,370,2015
2803104,Itabi,4016,3749,55,623,3884,3345,56,446
2803203,Itaporanga d'Ajuda,26192,24579,330,2647,26079,20907,330,2282
2803302,Japaratuba,13606,12136,175,1557,12901,11201,175,1224
2803401,Japoatã,10075,9228,135,1035,9771,7129,154,369
2803500,Lagarto,82578,76608,2500,12280,80530,67383,2510,6814
2803609,Laranjeiras,22640,20838,490,2018,23000,18264,502,1294
2803708,Macambira,5455,4965,70,900,5595,4674,70,688
2803807,Malhada dos Bois,2803,2801,40,335,2656,1642,43,183
2803906,Malhador,9830,9086,120,1118,9251,7339,119,910
2804003,Maruim,12847,11779,165,1293,11724,9020,165,1063
2804102,Moita Bonita,9038,8664,125,1480,9044,7959,138,1210
2804201,Monte Alegre de Sergipe,11362,10637,135,1109,10564,7562,135,619
2804300,Muribeca,5934,5776,75,616,6025,5228,75,410
2804409,Neópolis,14082,13148,175,1716,12561,9458,175,1181
2804458,Nossa Senhora Aparecida,7055,6649,95,1057,6906,6254,111,607
2804508,Nossa Senhora da Glória,28214,25995,1000,3578,27886,23183,968,1960
2804607,Nossa Senhora das Dores,20898,19321,245,2845,21378,16720,245,2029
2804706,Nossa Senhora de Lourdes,4971,4818,60,631,5231,3998,53,403
2804805,Nossa Senhora do Socorro,135049,122120,4100,8722,133856,105284,4175,9182
2804904,Pacatuba,10591,9711,130,1022,10253,8267,136,876
2805000,Pedra Mole,2396,2225,40,336,2283,2006,42,286
2805109,Pedrinhas,7571,7110,90,747,6303,5071,91,273
2805208,Pinhão,5644,4967,65,715,4810,4174,73,671
2805307,Pirambu,6920,6032,80,996,6879,5582,80,560
2805406,Poço Redondo,24435,22070,280,2744,22882,16741,280,1955
2805505,Poço Verde,19352,18343,210,2533,17489,14845,206,1726
2805604,Porto da Folha,21203,19436,265,2544,20395,17962,268,1988
2805703,Propriá,22800,21047,255,2791,22200,18393,258,1684
2805802,Riachão do Dantas,15376,14238,185,1944,14364,11595,183,1029
2805901,Riachuelo,7245,6445,100,767,6952,5315,100,560
2806008,Ribeirópolis,14700,13670,200,2162,13797,11930,197,1839
2806107,Rosário do Catete,8136,7582,105,885,7823,6400,111,585
2806206,Salgado,15345,14146,200,2001,15021,11800,200,1324
2806305,Santa Luzia do Itanhy,10320,9735,120,916,10135,7461,114,438
2806404,Santana do São Francisco,5613,5418,85,487,5209,4267,85,422
2806503,Santa Rosa de Lima,3334,3230,35,425,3048,2630,35,383
2806602,Santo Amaro das Brotas,8854,8389,125,1016,8587,7254,125,902
2806701,São Cristóvão,68844,62882,2385,5912,64925,43063,2384,1872
2806800,São Domingos,8729,7987,110,1127,7752,6518,107,991
2806909,São Francisco,2982,2748,40,320,2520,2239,40,330
2807006,São Miguel do Aleixo,3164,3020,40,522,3086,2439,54,309
2807105,Simão Dias,32202,30263,1050,4215,31048,23813,1078,2616
2807204,Siriri,6412,5796,75,822,6082,5246,75,756
2807303,Telha,2493,2303,45,323,2398,1876,46,260
2807402,Tobias Barreto,39736,33578,1160,4928,38226,31908,1187,3194
2807501,Tomar do Geru,10403,9491,135,786,8777,6613,139,548
2807600,Umbaúba,19447,17731,240,1840,17619,12834,237,964
