codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco,aplicadas_dose_reforco2
2800100,Amparo de São Francisco,2255,2137,30,722,2026,1880,30,677,0
2800209,Aquidabã,19796,18155,210,5809,17651,15434,212,7616,3
2800308,Aracaju,617927,578847,12715,288150,566020,498269,12589,268787,0
2800407,Arauá,9040,8746,100,4706,9562,8131,102,4110,0
2800506,Areia Branca,16496,15871,185,6946,16319,15083,198,6031,0
2800605,Barra dos Coqueiros,26771,26945,845,14816,27150,22632,967,11002,31
2800670,Boquim,24448,22617,255,11231,21785,19803,252,10818,72
2800704,Brejo Grande,7405,7056,75,1985,7220,6012,75,2022,0
2801009,Campo do Brito,16627,17056,175,6426,15668,13411,175,7046,0
2801108,Canhoba,3666,3643,40,1600,3474,2823,40,1259,0
2801207,Canindé de São Francisco,26334,23619,275,10755,24960,21284,275,8265,48
2801306,Capela,31913,28887,315,11672,31909,27206,357,10843,1
2801405,Carira,19091,18949,195,9799,18326,15603,194,7953,1
2801504,Carmópolis,14082,13400,155,4604,12590,11019,155,3824,0
2801603,Cedro de São João,5215,5069,60,2456,4823,4337,60,2147,0
2801702,Cristinápolis,15769,15689,165,6050,15181,13060,165,4401,0
2801900,Cumbe,3807,3590,45,1552,3553,3182,45,1437,1
2802007,Divina Pastora,4518,4373,50,1819,4093,3881,50,2222,0
2802106,Estância,61018,58241,2500,24278,56007,50321,2510,23070,207
2802205,Feira Nova,5285,5362,55,2576,5088,4388,57,1851,0
2802304,Frei Paulo,13567,13145,150,5138,13491,12255,150,4951,37
2802403,Gararu,10190,10227,120,4125,9905,8675,115,4603,10
2802502,General Maynard,3002,2755,35,1680,2702,2561,35,1621,0
2802601,Gracho Cardoso,5317,5191,65,2828,5633,4930,71,1926,0
2802700,Ilha das Flores,7602,7167,80,2891,7101,5942,80,2772,15
2802809,Indiaroba,15515,14874,145,4763,14474,13336,147,5028,0
2802908,Itabaiana,84026,76959,2400,45910,86252,74511,2519,40260,76
2803005,Itabaianinha,36845,35197,370,9197,33417,28399,370,9953,10
2803104,Itabi,4604,4495,55,1888,4463,3964,56,1890,0
2803203,Itaporanga d'Ajuda,30646,31517,330,10697,30330,27361,330,12380,14
2803302,Japaratuba,15882,15652,175,6418,14806,13232,175,7782,0
2803401,Japoatã,11743,11463,135,6004,11926,8867,154,4438,6
2803500,Lagarto,92654,91326,2500,35617,89004,77642,2510,36204,134
2803609,Laranjeiras,26613,26666,490,10318,25772,21867,502,11860,11
2803708,Macambira,6512,5893,70,3050,6374,5581,70,3127,21
2803807,Malhada dos Bois,3392,3303,40,1249,3056,3025,43,873,0
2803906,Malhador,11212,10562,120,4375,10756,9203,119,4499,0
2804003,Maruim,15252,14067,165,5561,13523,11380,165,5999,48
2804102,Moita Bonita,10146,10196,125,6166,10317,9337,138,5585,0
2804201,Monte Alegre de Sergipe,13481,12861,135,4570,12482,10592,135,4616,0
2804300,Muribeca,6889,6929,75,2367,6890,6214,75,2705,0
2804409,Neópolis,16129,15328,175,6760,14553,12288,175,6096,0
2804458,Nossa Senhora Aparecida,8043,7952,95,3712,7974,7073,111,3237,0
2804508,Nossa Senhora da Glória,33142,31482,1000,13943,32636,28492,968,12720,0
2804607,Nossa Senhora das Dores,23777,23449,245,9108,24416,20188,245,8678,8
2804706,Nossa Senhora de Lourdes,5747,5720,60,2845,5884,5144,53,2427,4
2804805,Nossa Senhora do Socorro,148039,144926,4100,52877,152612,130455,4175,59218,46
2804904,Pacatuba,12599,12039,130,6013,11935,10787,136,5581,0
2805000,Pedra Mole,2848,2670,40,1426,2644,2467,42,1403,30
2805109,Pedrinhas,8819,8342,90,2827,7072,6029,91,2706,14
2805208,Pinhão,6384,5867,65,2740,5554,5110,73,2712,0
2805307,Pirambu,8274,8129,80,3711,7932,7189,80,3177,52
2805406,Poço Redondo,29406,30277,280,7920,27293,22124,280,9581,32
2805505,Poço Verde,22008,21879,210,7799,20040,18314,206,8938,6
2805604,Porto da Folha,24957,23389,265,11727,23719,21871,268,11360,57
2805703,Propriá,25990,27419,255,10729,24933,22100,258,10297,52
2805802,Riachão do Dantas,17490,17400,185,5782,16096,13918,183,6748,0
2805901,Riachuelo,8535,8880,100,3490,8059,6703,100,3254,14
2806008,Ribeirópolis,16494,15382,200,8438,15757,14219,197,7385,149
2806107,Rosário do Catete,9660,9314,105,3797,8914,7677,111,4111,0
2806206,Salgado,17683,16524,200,7401,16897,14235,200,6876,5
2806305,Santa Luzia do Itanhy,12205,11779,120,5066,11736,10185,114,4542,4
2806404,Santana do São Francisco,6147,5878,85,2512,6173,5445,85,2725,9
2806503,Santa Rosa de Lima,4350,3990,35,1939,3603,3297,35,1595,22
2806602,Santo Amaro das Brotas,10382,9827,125,5398,10053,9240,125,4985,21
2806701,São Cristóvão,80478,77262,2385,31793,75986,62408,2384,29239,0
2806800,São Domingos,10005,9481,110,4171,8999,8149,107,4196,0
2806909,São Francisco,3502,3408,40,1320,2988,2703,40,1557,4
2807006,São Miguel do Aleixo,3663,3582,40,2049,3544,2909,54,1445,0
2807105,Simão Dias,36075,33183,1050,15876,35380,30203,1078,13414,23
2807204,Siriri,7758,6770,75,3411,7023,6379,75,3327,20
2807303,Telha,2915,2733,45,1321,2777,2359,46,1217,0
2807402,Tobias Barreto,44884,37900,1160,18089,42247,36787,1187,16947,0
2807501,Tomar do Geru,11845,10361,135,5262,9671,7960,139,2943,0
2807600,Umbaúba,22384,20188,240,5468,20021,17465,237,5270,9
