codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1455,850,30,0,1441,629,30,0
2800209,Aquidabã,12483,5842,210,0,10706,3765,210,0
2800308,Aracaju,410969,191066,12715,0,387254,136718,12037,0
2800407,Arauá,5453,2424,100,0,4845,2257,102,0
2800506,Areia Branca,10288,3905,185,0,10689,3630,198,0
2800605,Barra dos Coqueiros,16633,7013,845,0,16356,4431,967,0
2800670,Boquim,15381,6979,255,0,13863,5315,252,0
2800704,Brejo Grande,4702,2595,75,0,4180,1825,75,0
2801009,Campo do Brito,10306,4648,175,0,9950,3069,175,0
2801108,Canhoba,2475,1330,40,0,1940,651,40,0
2801207,Canindé de São Francisco,14919,5221,275,0,13278,4607,275,0
2801306,Capela,20139,8016,315,0,17752,5010,357,0
2801405,Carira,12069,5491,195,0,12271,3758,194,0
2801504,Carmópolis,8511,2891,155,0,7679,1680,155,0
2801603,Cedro de São João,3446,1607,60,0,3013,1252,60,0
2801702,Cristinápolis,9433,3991,165,0,7961,2413,165,0
2801900,Cumbe,2474,1353,45,0,2382,1010,45,0
2802007,Divina Pastora,2756,1266,50,0,2569,856,50,0
2802106,Estância,39690,16945,2500,0,36378,12056,2510,0
2802205,Feira Nova,3185,1282,55,0,2716,936,57,0
2802304,Frei Paulo,9023,3687,150,0,9353,3098,150,0
2802403,Gararu,6406,2984,120,0,5997,2046,115,0
2802502,General Maynard,1886,915,35,0,1765,830,35,0
2802601,Gracho Cardoso,3377,1563,65,0,3268,1387,71,0
2802700,Ilha das Flores,4673,2155,80,0,4276,1640,80,0
2802809,Indiaroba,9039,3513,145,0,8411,2235,147,0
2802908,Itabaiana,53625,21911,2400,0,51975,17192,2430,0
2803005,Itabaianinha,22749,9131,370,0,21000,7602,370,0
2803104,Itabi,3039,1454,55,0,2904,1093,56,0
2803203,Itaporanga d'Ajuda,18727,7851,330,0,18456,5723,330,0
2803302,Japaratuba,10720,5043,175,0,9556,3475,175,0
2803401,Japoatã,7468,3586,135,0,6363,2300,154,0
2803500,Lagarto,63168,29038,2500,0,60843,21876,2510,0
2803609,Laranjeiras,18086,8396,490,0,19327,6572,502,0
2803708,Macambira,4126,1872,70,0,4111,1542,70,0
2803807,Malhada dos Bois,2077,964,40,0,1306,376,40,0
2803906,Malhador,7146,2984,120,0,6543,2029,119,0
2804003,Maruim,8915,3408,165,0,8083,2379,165,0
2804102,Moita Bonita,6872,3483,125,0,7182,3228,138,0
2804201,Monte Alegre de Sergipe,7863,3288,135,0,6527,2098,135,0
2804300,Muribeca,4308,2056,75,0,4205,1588,75,0
2804409,Neópolis,10962,4854,175,0,8746,2899,170,0
2804458,Nossa Senhora Aparecida,5337,2478,95,0,5473,2030,111,0
2804508,Nossa Senhora da Glória,20549,7864,1000,0,18290,5893,963,0
2804607,Nossa Senhora das Dores,15051,6569,245,0,13940,4457,263,0
2804706,Nossa Senhora de Lourdes,3607,1754,60,0,3493,1298,48,0
2804805,Nossa Senhora do Socorro,97656,35592,4100,0,91595,22992,4175,0
2804904,Pacatuba,7615,2994,130,0,7464,2479,136,0
2805000,Pedra Mole,1857,901,40,0,1863,849,42,0
2805109,Pedrinhas,5324,2246,90,0,4779,1568,91,0
2805208,Pinhão,3789,1856,65,0,3707,1253,73,0
2805307,Pirambu,5208,2388,80,0,5023,1573,74,0
2805406,Poço Redondo,17660,6881,280,0,15914,5634,260,0
2805505,Poço Verde,14347,6590,210,0,12813,4283,206,0
2805604,Porto da Folha,15512,6950,265,0,15127,5771,268,0
2805703,Propriá,17133,7595,255,0,17229,6346,258,0
2805802,Riachão do Dantas,11014,5095,185,0,9603,3757,183,0
2805901,Riachuelo,5678,2361,100,0,5518,1583,100,0
2806008,Ribeirópolis,11010,4788,200,0,10348,4394,197,0
2806107,Rosário do Catete,6418,2383,105,0,6260,1891,111,0
2806206,Salgado,11622,4637,200,0,11101,3280,190,0
2806305,Santa Luzia do Itanhy,8242,5377,120,0,8013,3705,112,0
2806503,Santa Rosa de Lima,2227,1088,35,0,2268,873,35,0
2806404,Santana do São Francisco,3932,1577,85,0,3963,1385,85,0
2806602,Santo Amaro das Brotas,6403,3213,125,0,6367,2707,125,0
2806701,São Cristóvão,52162,18267,2385,0,48963,12836,2384,0
2806800,São Domingos,6237,2832,110,0,5946,2256,107,0
2806909,São Francisco,2110,957,40,0,1730,662,40,0
2807006,São Miguel do Aleixo,2320,1226,40,0,2129,870,54,0
2807105,Simão Dias,24215,10803,1050,0,22042,6435,1070,0
2807204,Siriri,4842,2317,75,0,4455,1775,75,0
2807303,Telha,1797,842,45,0,1796,746,46,0
2807402,Tobias Barreto,30562,12373,1160,0,29755,9723,1187,0
2807501,Tomar do Geru,7519,3080,135,0,6148,1856,139,0
2807600,Umbaúba,13931,5544,240,0,13064,3763,227,0
