codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
280010,Amparo de São Francisco,1281,746,30,0,1221,547,29,0
280020,Aquidabã,9873,5198,210,0,9500,3157,210,0
280030,Aracaju,349975,164234,11665,0,345263,111710,11635,0
280040,Arauá,4195,2106,100,0,4271,1487,102,0
280050,Areia Branca,8212,3499,185,0,8316,3075,198,0
280060,Barra dos Coqueiros,13133,6255,845,0,13375,3546,967,0
280067,Boquim,11953,6311,255,0,11415,4428,251,0
280070,Brejo Grande,4028,2387,75,0,3795,1410,75,0
280100,Campo do Brito,7970,4248,175,0,7702,2705,175,0
280110,Canhoba,2073,1148,40,0,1538,455,40,0
280120,Canindé de São Francisco,10845,4535,275,0,10715,3505,275,0
280130,Capela,16669,7208,315,0,15019,4278,357,0
280140,Carira,9353,5019,195,0,9922,3146,194,0
280150,Carmópolis,6187,2481,155,0,5465,1274,155,0
280160,Cedro de São João,2792,1437,60,0,2715,1010,60,0
280170,Cristinápolis,7083,3571,165,0,6467,2046,164,0
280190,Cumbe,2062,1215,45,0,2002,862,45,0
280200,Divina Pastora,2094,1050,50,0,1911,686,50,0
280210,Estância,31814,14753,2500,0,28721,10295,2510,0
280220,Feira Nova,2459,1138,55,0,2197,745,57,0
280230,Frei Paulo,7413,3323,150,0,7751,2445,150,0
280240,Gararu,4948,2532,120,0,4938,1644,115,0
280250,General Maynard,1452,779,35,0,1409,605,35,0
280260,Gracho Cardoso,2701,1405,65,0,2754,1014,71,0
280270,Ilha das Flores,3719,1969,80,0,3315,1283,80,0
280280,Indiaroba,6767,3127,145,0,6238,1899,147,0
280290,Itabaiana,42667,18831,2400,0,42081,13925,2420,0
280300,Itabaianinha,17825,7581,370,0,17283,5811,370,0
280310,Itabi,2465,1270,55,0,2314,852,56,0
280320,Itaporanga d'Ajuda,14485,6661,330,0,13848,4575,330,0
280330,Japaratuba,8250,4415,175,0,7824,2805,175,0
280340,Japoatã,6016,3260,135,0,5647,1979,154,0
280350,Lagarto,53272,25520,2500,0,51946,18377,2510,0
280360,Laranjeiras,16856,7720,490,0,18307,5011,502,0
280370,Macambira,3384,1692,70,0,3376,1333,70,0
280380,Malhada dos Bois,1577,832,40,0,1306,376,0,0
280390,Malhador,5488,2690,120,0,5170,1752,119,0
280400,Maruim,6695,3036,165,0,6426,1823,165,0
280410,Moita Bonita,5692,3165,125,0,6009,2523,138,0
280420,Monte Alegre de Sergipe,5773,2952,135,0,5219,1761,135,0
280430,Muribeca,3402,1826,75,0,3626,1069,75,0
280440,Neópolis,8724,4396,175,0,7935,2310,169,0
280445,Nossa Senhora Aparecida,4447,2294,95,0,4639,1610,111,0
280450,Nossa Senhora da Glória,15995,6826,1000,0,15032,4884,963,0
280460,Nossa Senhora das Dores,11839,5659,245,0,11826,3909,263,0
280470,Nossa Senhora de Lourdes,2865,1584,60,0,3144,1009,41,0
280480,Nossa Senhora do Socorro,73232,29760,4100,0,69338,17612,4175,0
280490,Pacatuba,5731,2624,130,0,5252,1755,136,0
280500,Pedra Mole,1439,784,40,0,1452,689,42,0
280510,Pedrinhas,3960,2040,90,0,3616,1306,91,0
280520,Pinhão,2967,1692,65,0,3046,1130,73,0
280530,Pirambu,4244,2138,80,0,4040,1508,70,0
280540,Poço Redondo,12804,5859,280,0,11692,4202,260,0
280550,Poço Verde,11543,6076,210,0,10734,3755,206,0
280560,Porto da Folha,12030,6106,265,0,11501,4604,268,0
280570,Propriá,14138,6783,255,0,15122,4837,258,0
280580,Riachão do Dantas,8382,4641,185,0,8009,3102,183,0
280590,Riachuelo,4687,2145,100,0,4652,1347,100,0
280600,Ribeirópolis,8636,4288,200,0,8464,3595,197,0
280610,Rosário do Catete,5560,2107,105,0,5346,1382,111,0
280620,Salgado,9138,4097,200,0,8851,2699,190,0
280630,Santa Luzia do Itanhy,7300,5193,120,0,6874,2853,100,0
280650,Santa Rosa de Lima,1829,984,35,0,1813,746,35,0
280640,Santana do São Francisco,2834,1361,85,0,2740,1027,85,0
280660,Santo Amaro das Brotas,4949,2981,125,0,5148,2139,125,0
280670,São Cristóvão,43238,15527,2385,0,41325,9814,2384,0
280680,São Domingos,4769,2568,110,0,4631,1798,107,0
280690,São Francisco,1576,837,40,0,1395,537,40,0
280700,São Miguel do Aleixo,1832,1102,40,0,1806,689,54,0
280710,Simão Dias,19783,9385,1050,0,18477,5749,1065,0
280720,Siriri,3834,2063,75,0,3630,1358,75,0
280730,Telha,1405,729,45,0,1403,576,46,0
280740,Tobias Barreto,25170,11033,1160,0,25714,7737,1187,0
280750,Tomar do Geru,5635,2742,135,0,5203,1562,139,0
280760,Umbaúba,10933,4646,240,0,10442,2934,227,0
