codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
0,Amparo de São Francisco,52,42,0,0,52,22,0,0
0,Aquidabã,372,274,0,0,358,176,0,0
0,Aracaju,25930,11169,0,0,17419,9132,0,0
0,Arauá,172,142,0,0,172,58,0,0
0,Areia Branca,308,251,0,0,261,126,0,0
0,Barra dos Coqueiros,495,222,0,0,466,182,0,0
0,Boquim,606,266,0,0,547,177,0,0
0,Brejo Grande,78,53,0,0,77,42,0,0
0,Campo do Brito,309,222,0,0,307,174,0,0
0,Canhoba,68,53,0,0,63,19,0,0
0,Canindé de São Francisco,275,219,0,0,272,154,0,0
0,Capela,553,228,0,0,567,212,0,0
0,Carira,292,201,0,0,274,98,0,0
0,Carmópolis,261,237,0,0,239,117,0,0
0,Cedro de São João,128,98,0,0,122,52,0,0
0,Cristinápolis,417,376,0,0,312,163,0,0
0,Cumbe,83,64,0,0,79,51,0,0
0,Divina Pastora,108,94,0,0,113,58,0,0
0,Estância,1448,556,0,0,1416,521,0,0
0,Feira Nova,73,53,0,0,68,34,0,0
0,Frei Paulo,205,145,0,0,198,144,0,0
0,Gararu,123,82,0,0,122,42,0,0
0,General Maynard,93,73,0,0,98,77,0,0
0,Gracho Cardoso,103,73,0,0,100,55,0,0
0,Ilha das Flores,112,77,0,0,112,54,0,0
0,Indiaroba,212,167,0,0,201,104,0,0
0,Itabaiana,2347,1043,0,0,2214,905,0,0
0,Itabaianinha,629,261,0,0,558,207,0,0
0,Itabi,83,60,0,0,76,26,0,0
0,Itaporanga d'Ajuda,474,376,0,0,465,221,0,0
0,Japaratuba,310,249,0,0,286,152,0,0
0,Japoatã,195,153,0,0,174,63,0,0
0,Lagarto,3635,1521,0,0,3322,1446,0,0
0,Laranjeiras,425,370,0,0,393,143,0,0
0,Macambira,95,59,0,0,96,53,0,0
0,Malhada dos Bois,87,76,0,0,87,34,0,0
0,Malhador,141,100,0,0,139,94,0,0
0,Maruim,251,215,0,0,227,129,0,0
0,Moita Bonita,175,110,0,0,177,82,0,0
0,Monte Alegre de Sergipe,165,128,0,0,158,62,0,0
0,Muribeca,121,97,0,0,83,51,0,0
0,Neópolis,366,293,0,0,299,108,0,0
0,Nossa Senhora Aparecida,150,115,0,0,147,70,0,0
0,Nossa Senhora da Glória,578,251,0,0,551,216,0,0
0,Nossa Senhora das Dores,449,353,0,0,427,177,0,0
0,Nossa Senhora de Lourdes,138,115,0,0,110,52,0,0
0,Nossa Senhora do Socorro,2325,1089,0,0,1940,548,0,0
0,Pacatuba,166,119,0,0,157,71,0,0
0,Pedra Mole,49,36,0,0,49,36,0,0
0,Pedrinhas,113,81,0,0,114,42,0,0
0,Pinhão,91,61,0,0,96,43,0,0
0,Pirambu,149,123,0,0,155,104,0,0
0,Poço Redondo,516,225,0,0,440,220,0,0
0,Poço Verde,338,221,0,0,302,160,0,0
0,Porto da Folha,603,537,0,0,594,352,0,0
0,Propriá,649,543,0,0,625,308,0,0
0,Riachão do Dantas,391,313,0,0,348,194,0,0
0,Riachuelo,225,201,0,0,210,160,0,0
0,Ribeirópolis,382,293,0,0,380,236,0,0
0,Rosário do Catete,244,224,0,0,220,100,0,0
0,Salgado,317,246,0,0,275,106,0,0
0,Santa Luzia do Itanhy,166,134,0,0,142,72,0,0
0,Santana do São Francisco,92,69,0,0,94,47,0,0
0,Santa Rosa de Lima,91,73,0,0,93,37,0,0
0,Santo Amaro das Brotas,193,131,0,0,170,109,0,0
0,São Cristóvão,1252,561,0,0,1071,515,0,0
0,São Domingos,136,92,0,0,126,57,0,0
0,São Francisco,59,46,0,0,59,23,0,0
0,São Miguel do Aleixo,86,69,0,0,89,36,0,0
0,Simão Dias,780,314,0,0,775,299,0,0
0,Siriri,133,102,0,0,132,84,0,0
0,Telha,79,69,0,0,79,35,0,0
0,Tobias Barreto,958,406,0,0,966,427,0,0
0,Tomar do Geru,146,104,0,0,133,73,0,0
0,Umbaúba,458,395,0,0,426,150,0,0
