codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1124,546,30,0,1025,320,14,0
2800209,Aquidabã,8471,3564,210,0,7861,2544,106,0
2800308,Aracaju,300834,111160,11665,0,315463,95853,9720,0
2800407,Arauá,3529,1251,100,0,3411,1147,70,0
2800506,Areia Branca,6884,1971,185,0,6669,1738,198,0
2800605,Barra dos Coqueiros,11409,4305,845,0,11655,3759,805,0
2800670,Boquim,10215,3896,255,0,9962,3352,250,0
2800704,Brejo Grande,3537,1778,75,0,3060,847,7,0
2801009,Campo do Brito,6736,2665,175,0,6442,2216,176,0
2801108,Canhoba,1464,518,40,0,1582,495,40,0
2801207,Canindé de São Francisco,8453,2805,275,0,8857,2424,207,0
2801306,Capela,14258,4893,315,0,11711,3524,347,0
2801405,Carira,7985,3162,195,0,8130,2947,173,0
2801504,Carmópolis,4825,1311,155,0,4657,894,155,0
2801603,Cedro de São João,2445,939,60,0,2341,900,61,0
2801702,Cristinápolis,5671,2207,165,0,4914,2004,164,0
2801900,Cumbe,1815,844,45,0,1753,724,45,0
2802007,Divina Pastora,1728,600,50,0,1745,530,35,0
2802106,Estância,26151,9708,2500,0,24944,9994,2509,0
2802205,Feira Nova,2038,723,55,0,1849,634,50,0
2802304,Frei Paulo,6592,2105,150,0,6085,1907,150,0
2802403,Gararu,4158,1528,120,0,4140,1338,115,0
2802502,General Maynard,1214,462,35,0,1235,376,0,0
2802601,Gracho Cardoso,2318,943,65,0,2396,880,71,0
2802700,Ilha das Flores,3158,1281,80,0,2878,1051,74,0
2802809,Indiaroba,5360,1792,145,0,5091,1564,147,0
2802908,Itabaiana,37239,12091,2400,0,37578,12183,2417,0
2803005,Itabaianinha,15008,4471,370,0,13852,3966,192,0
2803104,Itabi,2189,813,55,0,2092,727,55,0
2803203,Itaporanga d'Ajuda,11685,4176,330,0,10389,3563,330,0
2803302,Japaratuba,6970,2789,175,0,6682,2153,175,0
2803401,Japoatã,5139,2244,135,0,4808,1294,55,0
2803500,Lagarto,47612,17390,2500,0,42768,14564,2345,0
2803609,Laranjeiras,14844,5995,490,0,11490,3561,497,0
2803708,Macambira,2816,1055,70,0,2965,989,70,0
2803807,Malhada dos Bois,1333,597,40,0,1258,451,70,0
2803906,Malhador,4605,1546,120,0,4543,1286,119,0
2804003,Maruim,5257,1811,165,0,5134,1390,99,0
2804102,Moita Bonita,4923,2155,125,0,5064,1814,138,0
2804201,Monte Alegre de Sergipe,4659,1778,135,0,4129,1588,39,0
2804300,Muribeca,2802,1161,75,0,2849,931,75,0
2804409,Neópolis,7510,2705,175,0,6298,2008,55,0
2804458,Nossa Senhora Aparecida,3864,1514,95,0,3968,1446,111,0
2804508,Nossa Senhora da Glória,14129,4461,1000,0,12588,4208,596,0
2804607,Nossa Senhora das Dores,10004,3548,245,0,9998,2974,245,0
2804706,Nossa Senhora de Lourdes,2497,1011,60,0,2402,770,0,0
2804805,Nossa Senhora do Socorro,60182,17505,4100,0,57840,17657,4175,0
2804904,Pacatuba,4483,1559,130,0,4425,1402,121,0
2805000,Pedra Mole,1238,439,40,0,1241,392,42,0
2805109,Pedrinhas,3239,1213,90,0,3136,1171,91,0
2805208,Pinhão,2569,1051,65,0,2533,976,73,0
2805307,Pirambu,3479,1355,80,0,3248,858,10,0
2805406,Poço Redondo,10204,3946,280,0,9592,3458,132,0
2805505,Poço Verde,10073,4111,210,0,9654,3399,163,0
2805604,Porto da Folha,10145,4017,265,0,10063,3404,270,0
2805703,Propriá,12178,3903,255,0,11904,3479,258,0
2805802,Riachão do Dantas,7078,2953,185,0,6860,2552,185,0
2805901,Riachuelo,3938,1380,100,0,3764,1175,100,0
2806008,Ribeirópolis,7361,2783,200,0,7583,2517,197,0
2806107,Rosário do Catete,4790,1154,105,0,3953,988,96,0
2806206,Salgado,7771,2587,200,0,7430,2296,190,0
2806305,Santa Luzia do Itanhy,6396,4115,120,0,5504,1256,95,0
2806503,Santa Rosa de Lima,1523,607,35,0,1551,551,35,0
2806404,Santana do São Francisco,2281,712,85,0,2251,669,82,0
2806602,Santo Amaro das Brotas,3993,1843,125,0,3901,1595,100,0
2806701,São Cristóvão,38333,8992,2385,0,35251,8836,1861,0
2806800,São Domingos,4026,1527,110,0,3769,1574,0,0
2806909,São Francisco,1307,478,40,0,1166,449,30,0
2807006,São Miguel do Aleixo,1594,669,40,0,1542,574,48,0
2807105,Simão Dias,17481,6330,1050,0,16906,5853,1045,0
2807204,Siriri,3199,1263,75,0,3044,941,20,0
2807303,Telha,1184,419,45,0,1159,417,46,0
2807402,Tobias Barreto,22399,7527,1160,0,20883,7245,1159,0
2807501,Tomar do Geru,4485,1526,135,0,4179,1326,139,0
2807600,Umbaúba,8843,2668,240,0,8247,2358,231,0
