codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1509,850,30,0,1450,672,30,0
2800209,Aquidabã,13305,5842,210,0,11327,4139,210,0
2800308,Aracaju,431825,198086,12715,0,388824,141036,12037,0
2800407,Arauá,5873,2424,100,0,5109,2364,102,0
2800506,Areia Branca,11038,3905,185,0,11392,3946,198,0
2800605,Barra dos Coqueiros,17887,7013,845,0,18107,4821,967,0
2800670,Boquim,16467,6979,255,0,14948,5758,252,0
2800704,Brejo Grande,4888,2595,75,0,4214,1856,75,0
2801009,Campo do Brito,11062,4648,175,0,10542,3479,175,0
2801108,Canhoba,2559,1330,40,0,2235,708,40,0
2801207,Canindé de São Francisco,16250,5221,275,0,15696,4908,275,0
2801306,Capela,21117,8016,315,0,18267,5395,357,0
2801405,Carira,13077,5491,195,0,12878,4011,194,0
2801504,Carmópolis,9255,2891,155,0,8243,1835,155,0
2801603,Cedro de São João,3656,1607,60,0,3290,1352,60,0
2801702,Cristinápolis,10135,3991,165,0,8373,2645,165,0
2801900,Cumbe,2606,1353,45,0,2487,1056,45,0
2802007,Divina Pastora,2966,1266,50,0,2676,893,50,0
2802106,Estância,41898,16945,2500,0,37928,13188,2510,0
2802205,Feira Nova,3400,1282,55,0,2925,1047,57,0
2802304,Frei Paulo,9611,3687,150,0,9743,3454,150,0
2802403,Gararu,6892,2984,120,0,6443,2151,115,0
2802502,General Maynard,2030,915,35,0,1885,832,35,0
2802601,Gracho Cardoso,3611,1563,65,0,3524,1387,71,0
2802700,Ilha das Flores,4943,2155,80,0,4354,1673,80,0
2802809,Indiaroba,9765,3513,145,0,8795,2393,147,0
2802908,Itabaiana,57399,21911,2400,0,57795,19055,2430,0
2803005,Itabaianinha,24363,9131,370,0,21484,7958,370,0
2803104,Itabi,3218,1454,55,0,3125,1142,56,0
2803203,Itaporanga d'Ajuda,20155,7851,330,0,19208,6149,330,0
2803302,Japaratuba,11512,5043,175,0,10144,3606,175,0
2803401,Japoatã,7900,3586,135,0,6702,2339,154,0
2803500,Lagarto,66384,29038,2500,0,64717,23485,2510,0
2803609,Laranjeiras,18698,8396,490,0,19498,6880,502,0
2803708,Macambira,4378,1872,70,0,4393,1661,70,0
2803807,Malhada dos Bois,2197,964,40,0,1645,391,43,0
2803906,Malhador,7668,2984,120,0,7388,2212,119,0
2804003,Maruim,9659,3408,165,0,9118,2822,165,0
2804102,Moita Bonita,7315,3483,125,0,7526,3310,138,0
2804201,Monte Alegre de Sergipe,8505,3288,135,0,6527,2098,135,0
2804300,Muribeca,4644,2056,75,0,4643,1663,75,0
2804409,Neópolis,11597,4854,175,0,9477,3087,170,0
2804458,Nossa Senhora Aparecida,5667,2478,95,0,5771,2151,111,0
2804508,Nossa Senhora da Glória,21977,7864,1000,0,20438,6250,968,0
2804607,Nossa Senhora das Dores,16131,6569,245,0,14948,4759,263,0
2804706,Nossa Senhora de Lourdes,3889,1754,60,0,3997,1389,53,0
2804805,Nossa Senhora do Socorro,105786,35592,4100,0,99082,24827,4175,0
2804904,Pacatuba,8227,2994,130,0,8040,2698,136,0
2805000,Pedra Mole,2007,901,40,0,1958,881,42,0
2805109,Pedrinhas,5732,2246,90,0,4885,1697,91,0
2805208,Pinhão,4077,1856,65,0,4002,1332,73,0
2805307,Pirambu,5508,2388,80,0,5324,1684,80,0
2805406,Poço Redondo,19142,6881,280,0,16570,6060,280,0
2805505,Poço Verde,15234,6590,210,0,13737,4566,206,0
2805604,Porto da Folha,16664,6950,265,0,15527,6213,268,0
2805703,Propriá,18249,7595,255,0,17714,6897,258,0
2805802,Riachão do Dantas,11860,5095,185,0,10711,4124,183,0
2805901,Riachuelo,6019,2361,100,0,5652,1633,100,0
2806008,Ribeirópolis,11814,4788,200,0,11633,4485,197,0
2806107,Rosário do Catete,6694,2383,105,0,6402,1965,111,0
2806206,Salgado,12401,4637,200,0,11651,3580,200,0
2806305,Santa Luzia do Itanhy,8518,5377,120,0,8163,3853,112,0
2806503,Santa Rosa de Lima,2365,1088,35,0,2268,873,35,0
2806404,Santana do São Francisco,4304,1577,85,0,4105,1418,85,0
2806602,Santo Amaro das Brotas,6925,3213,125,0,6431,2734,125,0
2806701,São Cristóvão,54964,18267,2385,0,50099,13368,2384,0
2806800,São Domingos,6711,2832,110,0,6087,2514,107,0
2806909,São Francisco,2272,957,40,0,1846,707,40,0
2807006,São Miguel do Aleixo,2481,1226,40,0,2228,877,54,0
2807105,Simão Dias,25571,10803,1050,0,24579,7362,1070,0
2807204,Siriri,5160,2317,75,0,4711,1890,75,0
2807303,Telha,1935,842,45,0,1904,762,46,0
2807402,Tobias Barreto,32452,12373,1160,0,30445,10252,1187,0
2807501,Tomar do Geru,8101,3080,135,0,6326,1948,139,0
2807600,Umbaúba,14915,5544,240,0,13388,3966,237,0
