codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1455,850,30,0,1450,629,30,0
2800209,Aquidabã,12483,5842,210,0,10885,3941,210,0
2800308,Aracaju,410969,191066,12715,0,388202,139220,12037,0
2800407,Arauá,5453,2424,100,0,5109,2364,102,0
2800506,Areia Branca,10288,3905,185,0,10766,3630,198,0
2800605,Barra dos Coqueiros,16633,7013,845,0,16807,4553,967,0
2800670,Boquim,15381,6979,255,0,13987,5425,252,0
2800704,Brejo Grande,4702,2595,75,0,4180,1825,75,0
2801009,Campo do Brito,10306,4648,175,0,9980,3429,175,0
2801108,Canhoba,2475,1330,40,0,1982,651,40,0
2801207,Canindé de São Francisco,14918,5221,275,0,14901,4651,275,0
2801306,Capela,20139,8016,315,0,17908,5140,357,0
2801405,Carira,12069,5491,195,0,12271,3758,194,0
2801504,Carmópolis,8511,2891,155,0,7679,1680,155,0
2801603,Cedro de São João,3446,1607,60,0,3013,1252,60,0
2801702,Cristinápolis,9433,3991,165,0,8083,2500,165,0
2801900,Cumbe,2474,1353,45,0,2432,1020,45,0
2802007,Divina Pastora,2756,1266,50,0,2596,866,50,0
2802106,Estância,39690,16945,2500,0,36631,12727,2510,0
2802205,Feira Nova,3184,1282,55,0,2716,936,57,0
2802304,Frei Paulo,9023,3687,150,0,9353,3228,150,0
2802403,Gararu,6406,2984,120,0,6097,2068,115,0
2802502,General Maynard,1886,915,35,0,1885,832,35,0
2802601,Gracho Cardoso,3377,1563,65,0,3524,1387,71,0
2802700,Ilha das Flores,4673,2155,80,0,4329,1663,80,0
2802809,Indiaroba,9039,3513,145,0,8565,2277,147,0
2802908,Itabaiana,53625,21911,2400,0,53830,17739,2430,0
2803005,Itabaianinha,22749,9131,370,0,21271,7767,370,0
2803104,Itabi,3038,1454,55,0,2904,1134,56,0
2803203,Itaporanga d'Ajuda,18727,7851,330,0,18856,5837,330,0
2803302,Japaratuba,10720,5043,175,0,9556,3475,175,0
2803401,Japoatã,7468,3586,135,0,6664,2300,154,0
2803500,Lagarto,63168,29038,2500,0,61990,22487,2510,0
2803609,Laranjeiras,18086,8396,490,0,19395,6658,502,0
2803708,Macambira,4126,1872,70,0,4141,1567,70,0
2803807,Malhada dos Bois,2077,964,40,0,1306,376,40,0
2803906,Malhador,7146,2984,120,0,7024,2120,119,0
2804003,Maruim,8915,3408,165,0,8639,2617,165,0
2804102,Moita Bonita,6871,3483,125,0,7182,3307,138,0
2804201,Monte Alegre de Sergipe,7863,3288,135,0,6527,2098,135,0
2804300,Muribeca,4308,2056,75,0,4311,1631,75,0
2804409,Neópolis,10961,4854,175,0,9233,2962,170,0
2804458,Nossa Senhora Aparecida,5337,2478,95,0,5473,2030,111,0
2804508,Nossa Senhora da Glória,20549,7864,1000,0,18572,5908,963,0
2804607,Nossa Senhora das Dores,15051,6569,245,0,14276,4537,263,0
2804706,Nossa Senhora de Lourdes,3607,1754,60,0,3562,1326,48,0
2804805,Nossa Senhora do Socorro,97656,35592,4100,0,94037,23689,4175,0
2804904,Pacatuba,7615,2994,130,0,7562,2502,136,0
2805000,Pedra Mole,1857,901,40,0,1883,849,42,0
2805109,Pedrinhas,5324,2246,90,0,4830,1592,91,0
2805208,Pinhão,3789,1856,65,0,3707,1253,73,0
2805307,Pirambu,5208,2388,80,0,5112,1573,74,0
2805406,Poço Redondo,17660,6881,280,0,16232,5827,260,0
2805505,Poço Verde,14346,6590,210,0,13694,4313,206,0
2805604,Porto da Folha,15512,6950,265,0,15455,5910,268,0
2805703,Propriá,17133,7595,255,0,17498,6452,258,0
2805802,Riachão do Dantas,11014,5095,185,0,10711,4124,183,0
2805901,Riachuelo,5677,2361,100,0,5565,1600,100,0
2806008,Ribeirópolis,11010,4788,200,0,11235,4394,197,0
2806107,Rosário do Catete,6418,2383,105,0,6261,1956,111,0
2806206,Salgado,11621,4637,200,0,11101,3381,190,0
2806305,Santa Luzia do Itanhy,8242,5377,120,0,8013,3705,112,0
2806503,Santa Rosa de Lima,2227,1088,35,0,2268,873,35,0
2806404,Santana do São Francisco,3932,1577,85,0,3963,1385,85,0
2806602,Santo Amaro das Brotas,6403,3213,125,0,6367,2707,125,0
2806701,São Cristóvão,52162,18267,2385,0,50099,13368,2384,0
2806800,São Domingos,6237,2832,110,0,5946,2256,107,0
2806909,São Francisco,2110,957,40,0,1804,684,40,0
2807006,São Miguel do Aleixo,2319,1226,40,0,2129,870,54,0
2807105,Simão Dias,24215,10803,1050,0,22042,6435,1070,0
2807204,Siriri,4842,2317,75,0,4604,1801,75,0
2807303,Telha,1797,842,45,0,1796,746,46,0
2807402,Tobias Barreto,30562,12373,1160,0,30126,9892,1187,0
2807501,Tomar do Geru,7519,3080,135,0,6180,1861,139,0
2807600,Umbaúba,13931,5544,240,0,13177,3845,227,0
