codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1739,1463,30,94,1690,1275,30,36
2800209,Aquidabã,16105,11879,210,768,14878,8310,212,224
2800308,Aracaju,507892,409698,12715,25169,495919,322369,12589,10544
2800407,Arauá,7180,5805,100,414,7403,4760,102,84
2800506,Areia Branca,13118,10062,185,612,13353,8164,198,21
2800605,Barra dos Coqueiros,21263,15733,845,990,22503,11305,967,149
2800670,Boquim,19964,14039,255,1057,18174,10299,252,207
2800704,Brejo Grande,5602,4608,75,218,5399,3019,75,50
2801009,Campo do Brito,13405,10120,175,1139,13033,7087,175,266
2801108,Canhoba,2920,2403,40,163,2685,1731,40,32
2801207,Canindé de São Francisco,20094,13349,275,829,19345,8674,275,261
2801306,Capela,25019,19505,315,938,22036,10811,357,186
2801405,Carira,15561,11285,195,1005,15587,8762,194,413
2801504,Carmópolis,11006,7453,155,379,10174,4581,155,51
2801603,Cedro de São João,4252,3409,60,278,4090,2612,60,194
2801702,Cristinápolis,12489,9263,165,756,11297,4876,165,42
2801900,Cumbe,3053,2476,45,179,3030,2155,45,47
2802007,Divina Pastora,3512,2732,50,210,3290,2192,50,18
2802106,Estância,49591,36189,2500,2201,46490,24153,2510,341
2802205,Feira Nova,4066,3261,55,235,3763,2441,57,42
2802304,Frei Paulo,10796,8441,150,634,11131,7372,150,295
2802403,Gararu,8316,6263,120,478,8254,4966,115,105
2802502,General Maynard,2334,1891,35,139,2305,1593,35,15
2802601,Gracho Cardoso,4311,3449,65,354,4397,2113,71,0
2802700,Ilha das Flores,5839,4615,80,278,5414,3367,80,78
2802809,Indiaroba,11674,8141,145,475,11614,5486,147,90
2802908,Itabaiana,67472,47953,2400,3839,68543,38645,2519,1732
2803005,Itabaianinha,29542,20517,370,1267,28873,15395,370,259
2803104,Itabi,3806,3035,55,263,3696,2407,56,65
2803203,Itaporanga d'Ajuda,24314,18873,330,1081,23671,11578,330,335
2803302,Japaratuba,12982,8922,175,732,12669,7273,175,256
2803401,Japoatã,9277,6726,135,363,9383,4792,154,37
2803500,Lagarto,77280,58062,2500,4060,77739,46015,2510,1350
2803609,Laranjeiras,20870,17976,490,908,22413,14370,502,178
2803708,Macambira,5174,3985,70,456,5214,3651,70,192
2803807,Malhada dos Bois,2605,2197,40,167,2505,1217,43,0
2803906,Malhador,9212,6468,120,476,8744,4747,119,284
2804003,Maruim,11851,8291,165,633,11200,5835,165,208
2804102,Moita Bonita,8546,6672,125,640,8791,6012,138,379
2804201,Monte Alegre de Sergipe,10492,7533,135,485,10038,4952,135,93
2804300,Muribeca,5562,4153,75,238,5873,3158,75,0
2804409,Neópolis,13134,9906,175,672,12014,6027,175,92
2804458,Nossa Senhora Aparecida,6659,5121,95,445,6581,4336,111,132
2804508,Nossa Senhora da Glória,26198,18955,1000,1472,25123,14381,968,225
2804607,Nossa Senhora das Dores,19506,13539,245,1375,19661,10284,245,55
2804706,Nossa Senhora de Lourdes,4659,3758,60,259,4834,2818,53,69
2804805,Nossa Senhora do Socorro,128245,92700,4100,3808,128403,58132,4175,1580
2804904,Pacatuba,9793,6821,130,374,9710,5859,136,192
2805000,Pedra Mole,2252,1729,40,167,2160,1604,42,96
2805109,Pedrinhas,7067,5186,90,285,6029,3329,91,0
2805208,Pinhão,4951,3873,65,271,4684,2970,73,99
2805307,Pirambu,6380,4886,80,515,6377,3738,80,193
2805406,Poço Redondo,22365,15294,280,938,21865,10319,280,476
2805505,Poço Verde,18224,13561,210,823,16972,10200,206,189
2805604,Porto da Folha,19679,13540,265,1128,19052,11082,268,542
2805703,Propriá,21264,15955,255,979,21261,12502,258,401
2805802,Riachão do Dantas,14380,10188,185,816,13647,8127,183,178
2805901,Riachuelo,6849,5511,100,359,6575,4019,100,130
2806008,Ribeirópolis,13830,10516,200,962,13501,8371,197,652
2806107,Rosário do Catete,7716,6356,105,435,7392,4627,111,144
2806206,Salgado,14379,10536,200,903,14413,8147,200,207
2806305,Santa Luzia do Itanhy,9510,8295,120,352,9577,6048,114,33
2806404,Santana do São Francisco,5181,2980,85,199,4931,2792,85,96
2806503,Santa Rosa de Lima,2854,2857,35,173,2914,1898,35,94
2806602,Santo Amaro das Brotas,8434,6386,125,506,8245,4771,125,161
2806701,São Cristóvão,63900,50988,2385,1706,59764,22535,2384,0
2806800,São Domingos,8189,6120,110,449,7099,4458,107,35
2806909,São Francisco,2784,2172,40,122,2466,1468,40,55
2807006,São Miguel do Aleixo,2972,2428,40,264,2873,1892,54,5
2807105,Simão Dias,30228,24547,1050,1533,28304,14917,1078,30
2807204,Siriri,5908,4614,75,348,5604,3708,75,250
2807303,Telha,2331,1835,45,155,2246,1389,46,23
2807402,Tobias Barreto,37078,26860,1160,1820,37126,21474,1187,376
2807501,Tomar do Geru,9965,6929,135,396,8201,4776,139,21
2807600,Umbaúba,18013,13201,240,796,16962,8700,237,108
