codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
280010,Amparo de São Francisco,232,92,0,0,222,72,0,0
280020,Aquidabã,2284,664,0,0,1962,400,0,0
280030,Aracaju,80240,19280,0,0,69104,17578,0,0
280040,Arauá,872,332,0,0,818,217,0,0
280050,Areia Branca,1501,491,0,0,1109,333,0,0
280060,Barra dos Coqueiros,2345,565,0,0,2078,331,0,0
280067,Boquim,2986,756,0,0,2688,540,0,0
280070,Brejo Grande,518,148,0,0,415,103,0,0
280100,Campo do Brito,1895,825,0,0,1764,657,0,0
280110,Canhoba,388,118,0,0,311,66,0,0
280120,Canindé de São Francisco,1675,695,0,0,1630,586,0,0
280130,Capela,3013,803,0,0,2556,426,0,0
280140,Carira,2212,862,0,0,1608,665,0,0
280150,Carmópolis,901,371,0,0,883,295,0,0
280160,Cedro de São João,708,218,0,0,650,191,0,0
280170,Cristinápolis,1447,627,0,0,941,464,0,0
280190,Cumbe,474,154,0,0,459,149,0,0
280200,Divina Pastora,434,184,0,0,447,142,0,0
280210,Estância,6608,1498,0,0,6077,1173,0,0
280220,Feira Nova,513,203,0,0,420,152,0,0
280230,Frei Paulo,1455,565,0,0,1456,541,0,0
280240,Gararu,1033,403,0,0,888,308,0,0
280250,General Maynard,323,133,0,0,304,128,0,0
280260,Gracho Cardoso,693,303,0,0,655,223,0,0
280270,Ilha das Flores,692,192,0,0,593,127,0,0
280280,Indiaroba,1182,362,0,0,1069,267,0,0
280290,Itabaiana,9767,3517,0,0,9142,2966,0,0
280300,Itabaianinha,3391,741,0,0,2877,400,0,0
280310,Itabi,613,253,0,0,557,187,0,0
280320,Itaporanga d'Ajuda,2696,796,0,0,2506,674,0,0
280330,Japaratuba,1710,690,0,0,1328,460,0,0
280340,Japoatã,1165,345,0,0,1002,197,0,0
280350,Lagarto,12540,3025,0,0,10645,2137,0,0
280360,Laranjeiras,1965,665,0,0,1523,468,0,0
280370,Macambira,795,335,0,0,836,244,0,0
280380,Malhada dos Bois,337,147,0,0,297,87,0,0
280390,Malhador,1071,421,0,0,880,316,0,0
280400,Maruim,1211,561,0,0,1162,445,0,0
280410,Moita Bonita,1405,565,0,0,1249,489,0,0
280420,Monte Alegre de Sergipe,1088,448,0,0,1099,426,0,0
280430,Muribeca,661,201,0,0,507,145,0,0
280440,Neópolis,1876,586,0,0,1770,333,0,0
280445,Nossa Senhora Aparecida,1000,380,0,0,1043,369,0,0
280450,Nossa Senhora da Glória,3231,1241,0,0,3100,914,0,0
280460,Nossa Senhora das Dores,2559,1089,0,0,2097,977,0,0
280470,Nossa Senhora de Lourdes,678,228,0,0,629,203,0,0
280480,Nossa Senhora do Socorro,11256,3415,0,0,9786,2571,0,0
280490,Pacatuba,1099,309,0,0,1051,234,0,0
280500,Pedra Mole,319,149,0,0,316,133,0,0
280510,Pedrinhas,783,213,0,0,718,115,0,0
280520,Pinhão,731,281,0,0,693,259,0,0
280530,Pirambu,816,456,0,0,706,256,0,0
280540,Poço Redondo,2656,826,0,0,2321,713,0,0
280550,Poço Verde,2781,731,0,0,2289,477,0,0
280560,Porto da Folha,2677,1277,0,0,2533,1141,0,0
280570,Propriá,2859,729,0,0,2559,561,0,0
280580,Riachão do Dantas,1983,623,0,0,1836,492,0,0
280590,Riachuelo,835,325,0,0,678,284,0,0
280600,Ribeirópolis,2123,933,0,0,1965,763,0,0
280610,Rosário do Catete,824,404,0,0,701,292,0,0
280620,Salgado,1867,757,0,0,1708,571,0,0
280630,Santa Luzia do Itanhy,956,286,0,0,749,177,0,0
280650,Santa Rosa de Lima,522,182,0,0,514,163,0,0
280640,Santana do São Francisco,453,153,0,0,428,132,0,0
280660,Santo Amaro das Brotas,1023,443,0,0,790,328,0,0
280670,São Cristóvão,6452,1512,0,0,5749,745,0,0
280680,São Domingos,1106,416,0,0,1025,321,0,0
280690,São Francisco,349,109,0,0,224,80,0,0
280700,São Miguel do Aleixo,439,209,0,0,448,182,0,0
280710,Simão Dias,4300,1050,0,0,4079,676,0,0
280720,Siriri,803,323,0,0,694,308,0,0
280730,Telha,309,129,0,0,274,94,0,0
280740,Tobias Barreto,5388,1308,0,0,5032,972,0,0
280750,Tomar do Geru,1066,316,0,0,927,212,0,0
280760,Umbaúba,1908,648,0,0,1665,415,0,0
