codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
280010,Amparo de São Francisco,1369,746,30,0,1337,625,30,0
280020,Aquidabã,11019,5198,210,0,10189,3429,210,0
280030,Aracaju,377045,164234,12715,0,372602,125165,12037,0
280040,Arauá,4725,2106,100,0,4422,2141,102,0
280050,Areia Branca,9122,3499,185,0,9744,3460,198,0
280060,Barra dos Coqueiros,14583,6255,845,0,14845,4049,967,0
280067,Boquim,13479,6311,255,0,12630,4798,251,0
280070,Brejo Grande,4348,2387,75,0,3927,1693,75,0
280100,Campo do Brito,9010,4248,175,0,8692,3069,175,0
280110,Canhoba,2283,1148,40,0,1827,589,40,0
280120,Canindé de São Francisco,12599,4535,275,0,12644,4268,275,0
280130,Capela,18305,7208,315,0,16169,4652,357,0
280140,Carira,10465,5019,195,0,11204,3458,194,0
280150,Carmópolis,7243,2481,155,0,6844,1513,155,0
280160,Cedro de São João,3078,1437,60,0,2871,1095,60,0
280170,Cristinápolis,8153,3571,165,0,7315,2250,164,0
280190,Cumbe,2246,1215,45,0,2212,946,45,0
280200,Divina Pastora,2390,1050,50,0,2322,782,50,0
280210,Estância,35484,14753,2500,0,31849,11325,2510,0
280220,Feira Nova,2801,1138,55,0,2560,909,57,0
280230,Frei Paulo,8081,3323,150,0,8413,2920,150,0
280240,Gararu,5578,2532,120,0,5347,1916,115,0
280250,General Maynard,1642,779,35,0,1642,768,35,0
280260,Gracho Cardoso,2979,1405,65,0,2864,1285,71,0
280270,Ilha das Flores,4165,1969,80,0,3815,1527,80,0
280280,Indiaroba,7791,3127,145,0,7489,2169,147,0
280290,Itabaiana,47479,18831,2400,0,48210,15797,2430,0
280300,Itabaianinha,19957,7581,370,0,19610,7246,370,0
280310,Itabi,2725,1270,55,0,2543,1029,56,0
280320,Itaporanga d'Ajuda,16363,6661,330,0,16263,5420,330,0
280330,Japaratuba,9342,4415,175,0,8626,3063,175,0
280340,Japoatã,6676,3260,135,0,6155,2168,154,0
280350,Lagarto,57642,25520,2500,0,56376,20100,2510,0
280360,Laranjeiras,17236,7720,490,0,18837,5801,502,0
280370,Macambira,3714,1692,70,0,3726,1469,70,0
280380,Malhada dos Bois,1817,832,40,0,1306,376,40,0
280390,Malhador,6218,2690,120,0,6195,2029,119,0
280400,Maruim,7671,3036,165,0,7649,2136,165,0
280410,Moita Bonita,6172,3165,125,0,6483,2991,138,0
280420,Monte Alegre de Sergipe,6693,2952,135,0,5668,1824,135,0
280430,Muribeca,3768,1826,75,0,3896,1439,75,0
280440,Neópolis,9746,4396,175,0,8139,2425,169,0
280445,Nossa Senhora Aparecida,4817,2294,95,0,5020,1869,111,0
280450,Nossa Senhora da Glória,18035,6826,1000,0,16532,5831,963,0
280460,Nossa Senhora das Dores,13239,5659,245,0,12858,4174,263,0
280470,Nossa Senhora de Lourdes,3155,1584,60,0,3345,1183,48,0
280480,Nossa Senhora do Socorro,83980,29760,4100,0,83232,19908,4175,0
280490,Pacatuba,6551,2624,130,0,6388,2260,136,0
280500,Pedra Mole,1619,784,40,0,1642,780,42,0
280510,Pedrinhas,4586,2040,90,0,4247,1506,91,0
280520,Pinhão,3313,1692,65,0,3271,1187,73,0
280530,Pirambu,4686,2138,80,0,4367,1542,70,0
280540,Poço Redondo,14984,5859,280,0,12939,5080,260,0
280550,Poço Verde,12821,6076,210,0,12260,4128,206,0
280560,Porto da Folha,13560,6106,265,0,13575,5278,268,0
280570,Propriá,15338,6783,255,0,16327,5910,258,0
280580,Riachão do Dantas,9528,4641,185,0,9020,3581,183,0
280590,Riachuelo,5107,2145,100,0,5146,1511,100,0
280600,Ribeirópolis,9666,4288,200,0,9488,4025,197,0
280610,Rosário do Catete,5946,2107,105,0,5827,1711,111,0
280620,Salgado,10236,4097,200,0,10061,3068,190,0
280630,Santa Luzia do Itanhy,7740,5193,120,0,7693,3497,112,0
280650,Santa Rosa de Lima,2005,984,35,0,2036,811,35,0
280640,Santana do São Francisco,3324,1361,85,0,3379,1137,85,0
280660,Santo Amaro das Brotas,5565,2981,125,0,5871,2565,125,0
280670,São Cristóvão,47278,15527,2385,0,45406,12021,2384,0
280680,São Domingos,5429,2568,110,0,5387,2155,107,0
280690,São Francisco,1822,837,40,0,1632,641,40,0
280700,São Miguel do Aleixo,2038,1102,40,0,1897,851,54,0
280710,Simão Dias,21787,9385,1050,0,20993,6307,1070,0
280720,Siriri,4284,2063,75,0,4027,1660,75,0
280730,Telha,1575,729,45,0,1550,680,46,0
280740,Tobias Barreto,27460,11033,1160,0,28011,8827,1187,0
280750,Tomar do Geru,6479,2742,135,0,5774,1730,139,0
280760,Umbaúba,12271,4646,240,0,11803,3343,227,0
