codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
280010,Amparo de São Francisco,1739,1385,30,46,1660,1227,30,0
280020,Aquidabã,16105,10597,210,474,14592,8038,212,7
280030,Aracaju,507891,374308,12715,13835,481427,297497,12589,4907
280040,Arauá,7180,5225,100,225,7329,4589,102,16
280050,Areia Branca,13118,9052,185,336,13134,7114,198,0
280060,Barra dos Coqueiros,21263,14593,845,708,21924,10310,967,24
280067,Boquim,19964,12505,255,715,18081,9973,252,47
280070,Brejo Grande,5602,4458,75,158,5376,2901,75,16
280100,Campo do Brito,13405,8922,175,653,12840,6848,175,110
280110,Canhoba,2920,2293,40,103,2685,1694,40,0
280120,Canindé de São Francisco,20093,11729,275,419,19308,8296,275,131
280130,Capela,25019,17783,315,650,21779,10100,357,40
280140,Carira,15561,10665,195,550,15479,8317,194,114
280150,Carmópolis,11006,6773,155,129,10079,4242,155,23
280160,Cedro de São João,4252,3283,60,170,4064,2553,60,105
280170,Cristinápolis,12489,8027,165,330,11226,4707,165,2
280190,Cumbe,3053,2362,45,107,3029,2086,45,28
280200,Divina Pastora,3512,2576,50,88,3272,2056,50,12
280210,Estância,49591,31933,2500,1445,46306,23403,2510,0
280220,Feira Nova,4066,2999,55,126,3691,2357,57,0
280230,Frei Paulo,10796,8093,150,331,11131,7008,150,145
280240,Gararu,8316,5923,120,264,8089,4565,115,20
280250,General Maynard,2334,1801,35,56,2279,1552,35,15
280260,Gracho Cardoso,4311,3251,65,180,4397,2113,71,0
280270,Ilha das Flores,5839,4349,80,194,5399,3261,80,47
280280,Indiaroba,11674,7365,145,289,11431,5080,147,0
280290,Itabaiana,67472,45213,2400,1985,68539,35334,2519,871
280300,Itabaianinha,29542,18775,370,1009,28546,13761,370,15
280310,Itabi,3805,2885,55,123,3696,2260,56,33
280320,Itaporanga d'Ajuda,24314,17203,330,655,23293,10677,330,0
280330,Japaratuba,12982,8616,175,324,12572,6985,175,13
280340,Japoatã,9277,6506,135,189,9261,4584,154,1
280350,Lagarto,77280,54476,2500,2584,75978,42991,2510,176
280360,Laranjeiras,20869,17726,490,488,22118,13479,502,34
280370,Macambira,5174,3845,70,272,5187,3546,70,95
280380,Malhada dos Bois,2605,2047,40,70,2430,1018,43,0
280390,Malhador,9212,5988,120,250,8626,4538,119,56
280400,Maruim,11851,7345,165,258,11122,5176,165,63
280410,Moita Bonita,8545,6312,125,346,8731,5354,138,281
280420,Monte Alegre de Sergipe,10492,6817,135,223,9854,4496,135,0
280430,Muribeca,5562,3957,75,142,5811,3051,75,0
280440,Neópolis,13133,9606,175,342,11724,5643,175,2
280445,Nossa Senhora Aparecida,6659,4941,95,238,6569,4091,111,0
280450,Nossa Senhora da Glória,26198,16875,1000,879,25003,12773,968,99
280460,Nossa Senhora das Dores,19506,12389,245,713,19123,9884,245,17
280470,Nossa Senhora de Lourdes,4659,3608,60,142,4717,2680,53,18
280480,Nossa Senhora do Socorro,128245,81666,4100,1981,125520,53543,4175,549
280490,Pacatuba,9793,6435,130,236,9573,5456,136,78
280500,Pedra Mole,2252,1729,40,75,2160,1541,42,61
280510,Pedrinhas,7067,4770,90,195,6029,3329,91,0
280520,Pinhão,4951,3657,65,130,4679,2893,73,21
280530,Pirambu,6380,4744,80,178,6267,3655,80,45
280540,Poço Redondo,22365,14124,280,533,21459,9720,280,68
280550,Poço Verde,18223,12685,210,577,16571,9179,206,21
280560,Porto da Folha,19679,12760,265,537,18934,10843,268,42
280570,Propriá,21264,15495,255,637,21096,11767,258,98
280580,Riachão do Dantas,14380,9478,185,504,13459,7743,183,20
280590,Riachuelo,6848,5451,100,149,6454,3817,100,27
280600,Ribeirópolis,13830,10210,200,464,13418,8014,197,190
280610,Rosário do Catete,7715,6110,105,130,7346,3789,111,61
280620,Salgado,14378,9998,200,471,13835,7729,200,150
280630,Santa Luzia do Itanhy,9510,8235,120,202,9363,5833,114,8
280640,Santana do São Francisco,5181,2914,85,121,4871,2661,85,64
280650,Santa Rosa de Lima,2853,2637,35,95,2859,1808,35,24
280660,Santo Amaro das Brotas,8434,5870,125,237,8176,4642,125,84
280670,São Cristóvão,63900,46488,2385,1058,59764,22535,2384,0
280680,São Domingos,8189,5510,110,236,7065,4294,107,4
280690,São Francisco,2784,1966,40,68,2452,1429,40,0
280700,São Miguel do Aleixo,2971,2292,40,128,2839,1804,54,0
280710,Simão Dias,30228,22207,1050,1161,28304,14917,1078,30
280720,Siriri,5908,4542,75,164,5589,3586,75,121
280730,Telha,2331,1705,45,70,2235,1335,46,0
280740,Tobias Barreto,37078,25690,1160,1364,36797,20258,1187,66
280750,Tomar do Geru,9965,6333,135,246,7886,4398,139,4
280760,Umbaúba,18013,11787,240,352,16727,8345,237,0
