codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
280010,Amparo de São Francisco,1104,546,0,0,926,249,0,0
280020,Aquidabã,8287,3564,0,0,7791,2432,0,0
280030,Aracaju,292854,111160,0,0,274349,80894,3880,0
280040,Arauá,3445,1251,0,0,3136,1089,0,0
280050,Areia Branca,6726,1971,0,0,6200,1538,0,0
280060,Barra dos Coqueiros,11025,4305,0,0,10661,3181,242,0
280067,Boquim,9951,3896,0,0,9296,3091,0,0
280070,Brejo Grande,3478,1778,0,0,2936,547,0,0
280100,Campo do Brito,6588,2665,0,0,6001,2040,0,0
280110,Canhoba,1434,518,0,0,1284,453,0,0
280120,Canindé de São Francisco,8207,2805,0,0,7693,1900,0,0
280130,Capela,13490,4893,0,0,10918,2622,0,0
280140,Carira,7818,3162,0,0,7642,2776,5,0
280150,Carmópolis,4605,1311,0,0,3732,894,0,0
280160,Cedro de São João,2402,939,0,0,2210,836,0,0
280170,Cristinápolis,5527,2207,0,0,4481,1823,0,0
280190,Cumbe,1779,844,0,0,1654,528,0,0
280200,Divina Pastora,1688,600,0,0,1588,487,0,0
280210,Estância,25365,9708,0,0,23439,8510,1807,0
280220,Feira Nova,1993,723,0,0,1708,584,0,0
280230,Frei Paulo,6146,2105,0,0,5560,1592,0,0
280240,Gararu,4059,1528,0,0,3785,1215,0,0
280250,General Maynard,1187,462,0,0,1115,376,0,0
280260,Gracho Cardoso,2266,943,0,0,2189,807,0,0
280270,Ilha das Flores,3096,1281,0,0,2621,750,0,0
280280,Indiaroba,5199,1792,0,0,4720,1282,0,0
280290,Itabaiana,36015,12091,0,0,34393,11173,1836,0
280300,Itabaianinha,14258,4471,0,0,12885,3769,0,0
280310,Itabi,2147,813,0,0,1938,672,0,0
280320,Itaporanga d'Ajuda,11145,4176,0,0,9264,3229,0,0
280330,Japaratuba,6820,2789,0,0,6356,1973,0,0
280340,Japoatã,5029,2244,0,0,4483,1231,0,0
280350,Lagarto,46508,17390,0,0,40192,12725,1384,0
280360,Laranjeiras,13632,5995,0,0,10354,2556,210,0
280370,Macambira,2738,1055,0,0,2762,930,0,0
280380,Malhada dos Bois,1291,597,0,0,1188,381,0,0
280390,Malhador,4501,1546,0,0,4150,1147,0,0
280400,Maruim,5046,1811,0,0,4439,1286,0,0
280410,Moita Bonita,4781,2155,0,0,4807,1642,0,0
280420,Monte Alegre de Sergipe,4509,1778,0,0,3435,1433,0,0
280430,Muribeca,2719,1161,0,0,2401,853,0,0
280440,Neópolis,7174,2705,0,0,5746,1948,0,0
280445,Nossa Senhora Aparecida,3748,1514,0,0,3660,1329,0,0
280450,Nossa Senhora da Glória,13751,4461,0,0,11886,4151,596,0
280460,Nossa Senhora das Dores,9656,3548,0,0,8858,2715,0,0
280470,Nossa Senhora de Lourdes,2449,1011,0,0,2270,767,0,0
280480,Nossa Senhora do Socorro,58460,17505,0,0,54167,15440,2414,0
280490,Pacatuba,4373,1559,0,0,4133,1277,0,0
280500,Pedra Mole,1208,439,0,0,1094,350,0,0
280510,Pedrinhas,3162,1213,0,0,2898,979,0,0
280520,Pinhão,2518,1051,0,0,2365,899,0,0
280530,Pirambu,3412,1355,0,0,3248,858,10,0
280540,Poço Redondo,9959,3946,0,0,9029,3310,0,0
280550,Poço Verde,9780,4111,0,0,8712,3107,0,0
280560,Porto da Folha,9911,4017,0,0,9237,3121,0,0
280570,Propriá,11868,3903,0,0,12189,3050,0,0
280580,Riachão do Dantas,6903,2953,0,0,6171,2143,0,0
280590,Riachuelo,3733,1380,0,0,3068,948,0,0
280600,Ribeirópolis,7159,2783,0,0,6924,2319,0,0
280610,Rosário do Catete,4312,1154,0,0,2964,892,0,0
280620,Salgado,7548,2587,0,0,6865,2100,0,0
280630,Santa Luzia do Itanhy,6294,4115,0,0,5328,799,0,0
280650,Santa Rosa de Lima,1492,607,0,0,1447,516,0,0
280640,Santana do São Francisco,2216,712,0,0,2053,581,0,0
280660,Santo Amaro das Brotas,3891,1843,0,0,3548,1494,0,0
280670,São Cristóvão,37481,8992,0,0,33419,8457,1529,0
280680,São Domingos,3930,1527,0,0,3769,1574,0,0
280690,São Francisco,1274,478,0,0,1084,417,0,0
280700,São Miguel do Aleixo,1561,669,0,0,1399,525,0,0
280710,Simão Dias,16671,6330,0,0,15129,5420,618,0
280720,Siriri,3110,1263,0,0,2729,919,0,0
280730,Telha,1154,419,0,0,1081,371,0,0
280740,Tobias Barreto,21379,7527,0,0,19693,6958,892,0
280750,Tomar do Geru,4369,1526,0,0,3957,1184,0,0
280760,Umbaúba,8635,2668,0,0,7854,2127,0,0
