codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
2800100,Amparo de São Francisco,1739,1549,30,100,1690,1280,30,74
2800209,Aquidabã,16105,13993,210,774,15098,8604,212,290
2800308,Aracaju,507892,458402,12715,31745,499641,333198,12589,16286
2800407,Arauá,7180,6243,100,414,7474,4949,102,178
2800506,Areia Branca,13118,11348,185,618,13416,8639,198,268
2800605,Barra dos Coqueiros,21263,18573,845,1110,22598,12009,967,379
2800670,Boquim,19964,16811,255,1207,18203,10769,252,533
2800704,Brejo Grande,5602,5012,75,224,5483,3222,75,64
2801009,Campo do Brito,13405,11266,175,1139,13194,7725,175,652
2801108,Canhoba,2920,2635,40,169,2685,1731,40,32
2801207,Canindé de São Francisco,20094,16359,275,835,19406,9842,275,357
2801306,Capela,25019,21899,315,1118,22155,11537,357,278
2801405,Carira,15561,12939,195,1011,15651,9263,194,573
2801504,Carmópolis,11006,8941,155,385,10198,4831,155,239
2801603,Cedro de São João,4252,3697,60,278,4091,2700,60,222
2801702,Cristinápolis,12489,10723,165,756,11468,5030,165,66
2801900,Cumbe,3053,2674,45,185,3031,2218,45,131
2802007,Divina Pastora,3512,3018,50,216,3290,2224,50,111
2802106,Estância,49591,41765,2500,2501,46668,25407,2510,417
2802205,Feira Nova,4066,3545,55,241,3763,2550,57,57
2802304,Frei Paulo,10796,9373,150,640,11131,7683,150,410
2802403,Gararu,8316,7331,120,484,8292,5039,115,153
2802502,General Maynard,2334,2065,35,145,2309,1688,35,163
2802601,Gracho Cardoso,4311,3747,65,360,4397,2113,71,0
2802700,Ilha das Flores,5839,5103,80,284,5437,3439,80,114
2802809,Indiaroba,11674,9619,145,481,11654,5722,147,136
2802908,Itabaiana,67472,57019,2400,4415,68681,43447,2519,2324
2803005,Itabaianinha,29542,24379,370,1417,29080,16388,370,419
2803104,Itabi,3806,3329,55,269,3696,2430,56,86
2803203,Itaporanga d'Ajuda,24314,22017,330,1081,24026,12523,330,570
2803302,Japaratuba,12982,10720,175,732,12692,7387,175,291
2803401,Japoatã,9277,7928,135,363,9389,5329,154,178
2803500,Lagarto,77280,66928,2500,5116,78295,51142,2510,1981
2803609,Laranjeiras,20870,19266,490,908,22487,15242,502,351
2803708,Macambira,5174,4377,70,456,5224,3808,70,292
2803807,Malhada dos Bois,2605,2467,40,173,2505,1217,43,0
2803906,Malhador,9212,7736,120,482,8744,4969,119,284
2804003,Maruim,11851,9925,165,639,11228,6259,165,317
2804102,Moita Bonita,8546,7482,125,646,8816,6345,138,443
2804201,Monte Alegre de Sergipe,10492,8783,135,491,10148,5171,135,192
2804300,Muribeca,5562,4993,75,244,5900,3427,75,96
2804409,Neópolis,13134,11372,175,678,12054,6171,175,212
2804458,Nossa Senhora Aparecida,6659,5911,95,451,6647,4463,111,158
2804508,Nossa Senhora da Glória,26198,21759,1000,1742,25574,16343,968,472
2804607,Nossa Senhora das Dores,19506,16381,245,1375,20254,11040,245,479
2804706,Nossa Senhora de Lourdes,4659,4120,60,259,4876,2916,53,98
2804805,Nossa Senhora do Socorro,128245,109316,4100,4444,129215,61288,4175,2957
2804904,Pacatuba,9793,7965,130,380,9830,6284,136,272
2805000,Pedra Mole,2252,1977,40,173,2172,1701,42,108
2805109,Pedrinhas,7067,6264,90,291,6137,3539,91,36
2805208,Pinhão,4951,4349,65,277,4686,3046,73,121
2805307,Pirambu,6380,5478,80,521,6377,3922,80,193
2805406,Poço Redondo,22365,18230,280,1058,21991,10908,280,599
2805505,Poço Verde,18224,15577,210,871,17078,10422,206,353
2805604,Porto da Folha,19679,16512,265,1134,19052,11814,268,579
2805703,Propriá,21264,18947,255,1165,21442,14105,258,755
2805802,Riachão do Dantas,14380,11784,185,822,13687,8616,183,241
2805901,Riachuelo,6849,6103,100,365,6576,4077,100,166
2806008,Ribeirópolis,13830,11930,200,968,13501,8371,197,652
2806107,Rosário do Catete,7716,6898,105,441,7419,5069,111,227
2806206,Salgado,14379,12082,200,903,14666,8568,200,303
2806305,Santa Luzia do Itanhy,9510,8937,120,358,9605,6255,114,91
2806404,Santana do São Francisco,5181,3162,85,205,4938,2894,85,126
2806503,Santa Rosa de Lima,2854,3705,35,179,2921,1971,35,138
2806602,Santo Amaro das Brotas,8434,7454,125,512,8345,5055,125,247
2806701,São Cristóvão,63900,55682,2385,2018,59764,22535,2384,0
2806800,São Domingos,8189,7028,110,449,7137,4680,107,151
2806909,São Francisco,2784,2400,40,128,2477,1527,40,97
2807006,São Miguel do Aleixo,2972,2660,40,270,2950,1928,54,103
2807105,Simão Dias,30228,27395,1050,1719,29222,17146,1078,500
2807204,Siriri,5908,5172,75,354,5618,3899,75,326
2807303,Telha,2331,2027,45,161,2252,1456,46,65
2807402,Tobias Barreto,37078,30122,1160,2036,37309,22953,1187,677
2807501,Tomar do Geru,9965,8279,135,402,8266,4889,139,39
2807600,Umbaúba,18013,15151,240,802,17071,8931,237,247
